cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Laevens 3,0,316.7267,14.9805,61.77,63.5930623,-21.1764007,17.4375944,51.588863,-22.3584451,54.4562254,58.867483,69.6354402,67.5198035,-143.895829,0.242,-0.748,-70.3,False,False
Laevens 3,-0.1,316.720801,14.9887964,61.7559523,63.5963861,-21.1668248,17.4304718,51.5819552,-22.3437276,54.4474007,58.8537306,69.6520637,67.5690072,-143.917475,0.242069744,-0.748113371,-70.2829472,False,False
Laevens 3,-0.2,316.714898,14.9970959,61.7419008,63.5997103,-21.1572444,17.4233475,51.5750423,-22.3290078,54.4385711,58.8399747,69.6686891,67.6182301,-143.939118,0.242139557,-0.748226817,-70.2658928,False,False
Laevens 3,-0.3,316.708991,15.0053987,61.7278455,63.6030349,-21.1476594,17.4162216,51.5681244,-22.3142859,54.4297366,58.8262151,69.6853164,67.6674722,-143.960759,0.242209438,-0.748340337,-70.2488367,False,False
Laevens 3,-0.4,316.703081,15.0137047,61.7137865,63.6063599,-21.1380698,17.4090939,51.5612014,-22.2995618,54.4208971,58.8124519,69.7019456,67.7167336,-143.982398,0.242279389,-0.748453933,-70.231779,False,False
Laevens 3,-0.5,316.697167,15.0220138,61.6997236,63.6096852,-21.1284756,17.4019646,51.5542734,-22.2848354,54.4120527,58.7986851,69.7185768,67.7660143,-144.004034,0.242349408,-0.748567603,-70.2147196,False,False
Laevens 3,-0.6,316.691249,15.0303262,61.6856569,63.6130109,-21.1188768,17.3948335,51.5473404,-22.2701068,54.4032034,58.7849147,69.7352099,67.8153142,-144.025667,0.242419496,-0.748681348,-70.1976585,False,False
Laevens 3,-0.7,316.685328,15.0386418,61.6715864,63.616337,-21.1092734,17.3877008,51.5404023,-22.255376,54.3943491,58.7711406,69.7518449,67.8646334,-144.047297,0.242489653,-0.748795168,-70.1805958,False,False
Laevens 3,-0.8,316.679403,15.0469605,61.6575121,63.6196635,-21.0996655,17.3805663,51.5334592,-22.240643,54.3854898,58.757363,69.7684818,67.9139719,-144.068925,0.242559879,-0.748909063,-70.1635314,False,False
Laevens 3,-0.9,316.673474,15.0552825,61.643434,63.6229903,-21.0900529,17.3734302,51.526511,-22.2259078,54.3766256,58.7435817,69.7851207,67.9633297,-144.090549,0.242630175,-0.749023033,-70.1464654,False,False
Laevens 3,-1,316.667542,15.0636077,61.629352,63.6263175,-21.0804358,17.3662923,51.5195578,-22.2111704,54.3677565,58.7297968,69.8017615,68.0127068,-144.112172,0.242700539,-0.749137079,-70.1293977,False,False
Laevens 3,-1.1,316.661605,15.0719361,61.6152663,63.6296451,-21.070814,17.3591527,51.5125995,-22.1964308,54.3588824,58.7160083,69.8184042,68.0621033,-144.133791,0.242770973,-0.749251199,-70.1123283,False,False
Laevens 3,-1.2,316.655666,15.0802677,61.6011768,63.6329731,-21.0611876,17.3520115,51.5056362,-22.1816889,54.3500034,58.7022162,69.8350489,68.1115192,-144.155408,0.242841477,-0.749365395,-70.0952573,False,False
Laevens 3,-1.3,316.649722,15.0886026,61.5870835,63.6363015,-21.0515566,17.3448685,51.4986679,-22.1669449,54.3411194,58.6884205,69.8516954,68.1609544,-144.177022,0.24291205,-0.749479666,-70.0781846,False,False
Laevens 3,-1.4,316.643775,15.0969407,61.5729863,63.6396302,-21.041921,17.3377238,51.4916944,-22.1521986,54.3322304,58.6746211,69.8683439,68.210409,-144.198634,0.242982693,-0.749594012,-70.0611103,False,False
Laevens 3,-1.5,316.637823,15.105282,61.5588854,63.6429593,-21.0322807,17.3305775,51.4847159,-22.1374501,54.3233365,58.6608182,69.8849944,68.2598831,-144.220243,0.243053406,-0.749708434,-70.0440344,False,False
Laevens 3,-1.6,316.631869,15.1136265,61.5447806,63.6462888,-21.0226359,17.3234294,51.4777324,-22.1226994,54.3144376,58.6470116,69.9016467,68.3093765,-144.241849,0.243124188,-0.749822931,-70.0269568,False,False
Laevens 3,-1.7,316.62591,15.1219743,61.530672,63.6496187,-21.0129863,17.3162796,51.4707438,-22.1079466,54.3055338,58.6332014,69.918301,68.3588894,-144.263452,0.24319504,-0.749937504,-70.0098775,False,False
Laevens 3,-1.8,316.619948,15.1303253,61.5165597,63.652949,-21.0033322,17.3091281,51.4637501,-22.0931915,54.296625,58.6193876,69.9349572,68.4084217,-144.285052,0.243265963,-0.750052152,-69.9927966,False,False
Laevens 3,-1.9,316.613982,15.1386795,61.5024435,63.6562796,-20.9936734,17.301975,51.4567513,-22.0784341,54.2877113,58.6055701,69.9516154,68.4579734,-144.30665,0.243336955,-0.750166875,-69.9757141,False,False
Laevens 3,-2,316.608012,15.147037,61.4883235,63.6596107,-20.9840099,17.2948201,51.4497475,-22.0636746,54.2787926,58.5917491,69.9682755,68.5075447,-144.328245,0.243408018,-0.750281675,-69.9586299,False,False
Laevens 3,-2.1,316.602038,15.1553977,61.4741997,63.6629421,-20.9743418,17.2876635,51.4427386,-22.0489129,54.2698689,58.5779244,69.9849375,68.5571354,-144.349837,0.243479151,-0.75039655,-69.941544,False,False
