cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Pal 13,0,346.68519,12.771539,23.48,87.1033028,-42.7002453,-7.29069142,17.233701,-15.9046175,18.7124191,24.5583283,-159.953587,210.114212,-76.945285,1.74,0.116,25.3,False,False
Pal 13,-0.1,346.659287,12.7319399,23.4594701,87.0454385,-42.720209,-7.27433047,17.2122069,-15.8967429,18.6862503,24.5332914,-159.998683,210.220839,-77.0475211,1.74201493,0.116639663,25.3516355,False,False
Pal 13,-0.2,346.633336,12.6922632,23.4389411,86.9874184,-42.7401772,-7.2579649,17.1907019,-15.888858,18.660072,24.5082454,-160.043771,210.327557,-77.1499251,1.74403452,0.11728138,25.4031584,False,False
Pal 13,-0.3,346.607335,12.6525086,23.4184129,86.929242,-42.76015,-7.24159473,17.169186,-15.8809625,18.6338842,24.4831904,-160.088851,210.434366,-77.2524973,1.74605879,0.117925157,25.454568,False,False
Pal 13,-0.4,346.581286,12.6126759,23.3978857,86.8709088,-42.780127,-7.22521994,17.1476591,-15.8730565,18.607687,24.4581263,-160.133923,210.541266,-77.3552383,1.74808775,0.118570999,25.5058636,False,False
Pal 13,-0.5,346.555187,12.5727649,23.3773595,86.812418,-42.8001083,-7.20884055,17.1261213,-15.8651401,18.5814804,24.4330531,-160.178986,210.648257,-77.4581484,1.75012142,0.119218912,25.5570446,False,False
Pal 13,-0.6,346.529039,12.5327755,23.3568342,86.7537693,-42.8200936,-7.19245654,17.1045726,-15.8572131,18.5552644,24.4079709,-160.224041,210.755338,-77.5612283,1.7521598,0.119868902,25.6081102,False,False
Pal 13,-0.7,346.502841,12.4927072,23.33631,86.694962,-42.8400828,-7.17606793,17.0830129,-15.8492755,18.5290389,24.3828796,-160.269087,210.862511,-77.6644784,1.75420291,0.120520974,25.6590598,False,False
Pal 13,-0.8,346.476594,12.4525601,23.3157868,86.6359956,-42.8600758,-7.15967471,17.0614423,-15.8413274,18.502804,24.3577792,-160.314125,210.969776,-77.7678991,1.75625077,0.121175135,25.7098927,False,False
Pal 13,-0.9,346.450296,12.4123338,23.2952648,86.5768696,-42.8800724,-7.14327689,17.0398607,-15.8333687,18.4765596,24.3326698,-160.359153,211.077131,-77.8714911,1.75830339,0.121831389,25.7606082,False,False
Pal 13,-1,346.423949,12.3720281,23.2747439,86.5175833,-42.9000726,-7.12687446,17.018268,-15.8253993,18.4503059,24.3075513,-160.404173,211.184579,-77.9752547,1.76036078,0.122489743,25.8112057,False,False
Pal 13,-1.1,346.397552,12.3316428,23.2542241,86.4581362,-42.920076,-7.11046743,16.9966644,-15.8174194,18.4240427,24.2824238,-160.449183,211.292118,-78.0791905,1.76242295,0.123150203,25.8616844,False,False
Pal 13,-1.2,346.371104,12.2911776,23.2337056,86.3985278,-42.9400827,-7.0940558,16.9750498,-15.8094288,18.3977701,24.2572872,-160.494184,211.399749,-78.1832989,1.76448993,0.123812774,25.9120437,False,False
Pal 13,-1.3,346.344606,12.2506325,23.2131883,86.3387574,-42.9600924,-7.07763956,16.9534242,-15.8014276,18.3714881,24.2321416,-160.539175,211.507472,-78.2875805,1.76656172,0.124477462,25.9622828,False,False
Pal 13,-1.4,346.318057,12.210007,23.1926723,86.2788246,-42.980105,-7.06121872,16.9317876,-15.7934157,18.3451967,24.206987,-160.584157,211.615287,-78.3920358,1.76863833,0.125144273,26.0124011,False,False
Pal 13,-1.5,346.291458,12.1693011,23.1721576,86.2187286,-43.0001204,-7.04479329,16.9101399,-15.7853931,18.3188958,24.1818233,-160.629128,211.723194,-78.4966653,1.77071979,0.125813212,26.0623978,False,False
Pal 13,-1.6,346.264807,12.1285145,23.1516443,86.1584691,-43.0201383,-7.02836325,16.8884812,-15.7773598,18.2925856,24.1566506,-160.67409,211.831194,-78.6014694,1.7728061,0.126484284,26.1122723,False,False
Pal 13,-1.7,346.238106,12.087647,23.1311323,86.0980453,-43.0401587,-7.01192862,16.8668114,-15.7693158,18.2662659,24.1314689,-160.719042,211.939287,-78.7064488,1.77489728,0.127157497,26.1620237,False,False
Pal 13,-1.8,346.211353,12.0466983,23.1106218,86.0374567,-43.0601814,-6.99548939,16.8451306,-15.761261,18.2399369,24.1062781,-160.763983,212.047472,-78.8116038,1.77699335,0.127832856,26.2116515,False,False
Pal 13,-1.9,346.184549,12.0056682,23.0901127,85.9767027,-43.0802063,-6.97904556,16.8234387,-15.7531954,18.2135984,24.0810783,-160.808914,212.15575,-78.9169351,1.77909431,0.128510365,26.2611548,False,False
Pal 13,-2,346.157693,11.9645565,23.0696052,85.9157828,-43.1002331,-6.96259714,16.8017358,-15.7451191,18.1872506,24.0558695,-160.853834,212.264121,-79.0224431,1.78120018,0.129190032,26.310533,False,False
Pal 13,-2.1,346.130786,11.923363,23.0490992,85.8546964,-43.1202617,-6.94614413,16.7800217,-15.737032,18.1608933,24.0306517,-160.898744,212.372586,-79.1281283,1.78331098,0.129871861,26.3597853,False,False
Pal 13,-2.2,346.103826,11.8820874,23.0285947,85.7934428,-43.1402919,-6.92968652,16.7582966,-15.728934,18.1345267,24.0054249,-160.943642,212.481143,-79.2339913,1.78542672,0.130555859,26.408911,False,False
Pal 13,-2.3,346.076815,11.8407296,23.0080919,85.7320215,-43.1603237,-6.91322432,16.7365603,-15.7208253,18.1081507,23.9801891,-160.98853,212.589794,-79.3400325,1.78754741,0.131242031,26.4579093,False,False
Pal 13,-2.4,346.049751,11.7992893,22.9875907,85.6704319,-43.1803567,-6.89675754,16.7148129,-15.7127056,18.0817653,23.9549442,-161.033406,212.698538,-79.4462526,1.78967307,0.131930382,26.5067796,False,False
Pal 13,-2.5,346.022635,11.7577662,22.9670911,85.6086734,-43.200391,-6.88028616,16.6930544,-15.7045751,18.0553705,23.9296904,-161.078271,212.807377,-79.552652,1.79180371,0.132620919,26.5555211,False,False
Pal 13,-2.6,345.995466,11.7161601,22.9465934,85.5467454,-43.2204262,-6.86381019,16.6712848,-15.6964337,18.0289663,23.9044276,-161.123124,212.916308,-79.6592313,1.79393935,0.133313647,26.604133,False,False
Pal 13,-2.7,345.968245,11.6744709,22.9260973,85.4846474,-43.2404622,-6.84732964,16.649504,-15.6882814,18.0025528,23.8791558,-161.167966,213.025334,-79.765991,1.79608,0.134008573,26.6526145,False,False
Pal 13,-2.8,345.940971,11.6326982,22.9056031,85.4223787,-43.2604989,-6.83084451,16.6277121,-15.6801182,17.9761299,23.853875,-161.212796,213.134454,-79.8729316,1.79822567,0.1347057,26.700965,False,False
Pal 13,-2.9,345.913644,11.5908419,22.8851107,85.3599387,-43.2805361,-6.81435479,16.6059089,-15.671944,17.9496976,23.8285852,-161.257613,213.243668,-79.9800536,1.80037638,0.135405036,26.7491837,False,False
Pal 13,-3,345.886263,11.5489017,22.8646202,85.2973268,-43.3005736,-6.79786048,16.5840947,-15.6637589,17.9232559,23.8032864,-161.302419,213.352977,-80.0873576,1.80253215,0.136106586,26.7972697,False,False
Pal 13,-3.1,345.858829,11.5068774,22.8441316,85.2345424,-43.3206112,-6.7813616,16.5622692,-15.6555628,17.8968049,23.7779787,-161.347212,213.46238,-80.1948442,1.80469299,0.136810356,26.8452224,False,False
