cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6441,0,267.554413,-37.051445,12.73,-6.46776696,-5.00579727,4.47587462,-1.42850195,-1.12222595,4.69830517,4.83047229,-11.9196906,-111.859803,-24.7352399,-2.566,-5.373,18.47,True,False
NGC 6441,-0.1,267.575016,-37.0009695,12.7296508,-6.41572682,-4.99436351,4.47704775,-1.41704234,-1.11966784,4.69595204,4.82758963,-11.0214465,-112.242411,-25.2910753,-2.56063469,-5.3819143,19.1213051,True,False
NGC 6441,-0.2,267.595441,-36.9502667,12.729212,-6.36355625,-4.98270837,4.47812889,-1.40554363,-1.11705281,4.69352652,4.82462415,-10.1207052,-112.624463,-25.8483134,-2.55527806,-5.39088267,19.7734899,True,False
NGC 6441,-0.3,267.615688,-36.8993356,12.7286836,-6.31125452,-4.97083099,4.47911778,-1.39400588,-1.11438071,4.69102851,4.82157576,-9.21742353,-113.00597,-26.4069875,-2.54992963,-5.39990596,20.4265876,True,False
NGC 6441,-0.4,267.635756,-36.8481751,12.7280653,-6.2588209,-4.95873049,4.48001415,-1.38242914,-1.11165141,4.68845786,4.81844435,-8.31155788,-113.386941,-26.967132,-2.54458892,-5.40898503,21.0806318,True,False
NGC 6441,-0.5,267.655645,-36.7967843,12.727357,-6.20625465,-4.94640598,4.48081775,-1.37081346,-1.10886474,4.68581447,4.81522983,-7.40306366,-113.767388,-27.5287815,-2.53925543,-5.41812075,21.7356571,True,False
NGC 6441,-0.6,267.675356,-36.745162,12.7265585,-6.153555,-4.93385653,4.4815283,-1.3591589,-1.10602055,4.68309821,4.81193207,-6.49189557,-114.147321,-28.0919716,-2.53392868,-5.42731401,22.3916982,True,False
NGC 6441,-0.7,267.694887,-36.6933072,12.7256697,-6.10072119,-4.92108119,4.48214553,-1.3474655,-1.10311868,4.68030894,4.80855099,-5.57800748,-114.526749,-28.6567386,-2.52860814,-5.4365657,23.0487908,True,False
NGC 6441,-0.8,267.714239,-36.6412188,12.7246904,-6.04775244,-4.908079,4.48266915,-1.33573333,-1.10015898,4.67744655,4.80508647,-4.66135245,-114.905682,-29.2231195,-2.52329331,-5.44587674,23.706971,True,False
NGC 6441,-0.9,267.733411,-36.5888956,12.7236204,-5.99464795,-4.89484895,4.48309888,-1.32396243,-1.09714126,4.67451089,4.8015384,-3.74188266,-115.284132,-29.7911521,-2.51798365,-5.45524803,24.3662757,True,False
NGC 6441,-1,267.752403,-36.5363364,12.7224595,-5.94140693,-4.88139001,4.48343442,-1.31215285,-1.09406536,4.67150183,4.79790666,-2.81954945,-115.662107,-30.3608751,-2.51267861,-5.46468053,25.0267423,True,False
NGC 6441,-1.1,267.771215,-36.48354,12.7212075,-5.88802854,-4.86770113,4.48367549,-1.30030464,-1.09093111,4.66841923,4.79419115,-1.89430323,-116.039618,-30.932328,-2.50737766,-5.47417517,25.688409,True,False
NGC 6441,-1.2,267.789846,-36.4305053,12.7198644,-5.83451197,-4.85378123,4.48382179,-1.28841784,-1.08773833,4.66526295,4.79039174,-0.966093487,-116.416675,-31.5055512,-2.50208022,-5.48373293,26.3513147,True,False
NGC 6441,-1.3,267.808295,-36.377231,12.7184297,-5.78085637,-4.83962919,4.483873,-1.27649251,-1.08448683,4.66203284,4.78650832,-0.0348687602,-116.793286,-32.0805859,-2.49678572,-5.49335476,27.0154991,True,False
