cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Ter 8,0,295.435028,-33.999474,27.54,5.75924344,-24.5587795,16.7708173,2.51358538,-11.4893027,16.9581374,20.483713,280.766983,-22.6470444,173.128541,-2.499,-1.58,148.53,False,False
Ter 8,-0.1,295.505869,-34.0063917,27.5216623,5.7711076,-24.6169209,16.7420951,2.51590036,-11.507003,16.9300769,20.4704329,280.919293,-22.6243588,173.017194,-2.50045207,-1.58267482,148.406823,False,False
Ter 8,-0.2,295.576806,-34.0132771,27.503335,5.78299692,-24.675131,16.7133574,2.51821302,-11.524692,16.9020032,20.4571806,281.071528,-22.6016218,172.905546,-2.50190195,-1.58535578,148.283258,False,False
Ter 8,-0.3,295.64784,-34.02013,27.4850179,5.79491151,-24.7334099,16.684604,2.52052335,-11.5423695,16.8739163,20.4439562,281.223688,-22.5788334,172.793597,-2.50334961,-1.58804287,148.159304,False,False
Ter 8,-0.4,295.71897,-34.0269503,27.4667113,5.80685147,-24.7917576,16.6558352,2.52283135,-11.5600356,16.8458162,20.4307598,281.375772,-22.5559936,172.681346,-2.50479504,-1.5907361,148.034961,False,False
Ter 8,-0.5,295.790197,-34.0337378,27.448415,5.81881688,-24.8501743,16.6270508,2.52513701,-11.5776902,16.817703,20.4175915,281.527778,-22.5331023,172.568794,-2.50623822,-1.59343549,147.910228,False,False
Ter 8,-0.6,295.861521,-34.0404924,27.4301292,5.83080784,-24.9086599,16.5982508,2.52744032,-11.5953332,16.7895767,20.4044514,281.679706,-22.5101595,172.45594,-2.50767911,-1.59614102,147.785104,False,False
Ter 8,-0.7,295.932941,-34.0472139,27.4118539,5.84282444,-24.9672146,16.5694353,2.52974129,-11.6129647,16.7614372,20.3913395,281.831555,-22.4871651,172.342783,-2.50911771,-1.59885272,147.659588,False,False
Ter 8,-0.8,296.004458,-34.0539022,27.3935892,5.85486679,-25.0258384,16.5406043,2.5320399,-11.6305846,16.7332847,20.378256,281.983323,-22.4641192,172.229324,-2.51055398,-1.60157059,147.533679,False,False
Ter 8,-0.9,296.076071,-34.060557,27.375335,5.86693497,-25.0845314,16.5117578,2.53433615,-11.6481929,16.7051191,20.3652008,282.135011,-22.4410217,172.115563,-2.51198791,-1.60429462,147.407376,False,False
Ter 8,-1,296.147782,-34.0671783,27.3570914,5.87902909,-25.1432936,16.4828957,2.53663004,-11.6657896,16.6769405,20.3521741,282.286616,-22.4178725,172.001499,-2.51341948,-1.60702483,147.280678,False,False
Ter 8,-1.1,296.21959,-34.0737659,27.3388585,5.89114924,-25.2021252,16.4540182,2.53892156,-11.6833745,16.6487488,20.3391759,282.438139,-22.3946717,171.887133,-2.51484865,-1.60976123,147.153585,False,False
Ter 8,-1.2,296.291494,-34.0803196,27.3206363,5.90329552,-25.2610261,16.4251251,2.5412107,-11.7009478,16.6205441,20.3262064,282.589578,-22.3714192,171.772464,-2.51627542,-1.61250381,147.026096,False,False
Ter 8,-1.3,296.363496,-34.0868392,27.3024248,5.91546803,-25.3199964,16.3962166,2.54349746,-11.7185093,16.5923265,20.3132656,282.740932,-22.348115,171.657491,-2.51769975,-1.61525258,146.89821,False,False
Ter 8,-1.4,296.435594,-34.0933247,27.2842241,5.92766686,-25.3790363,16.3672926,2.54578183,-11.736059,16.5640959,20.3003535,282.8922,-22.3247591,171.542216,-2.51912162,-1.61800755,146.769925,False,False
Ter 8,-1.5,296.50779,-34.0997758,27.2660343,5.93989212,-25.4381456,16.3383532,2.54806382,-11.7535969,16.5358524,20.2874704,283.043382,-22.3013514,171.426637,-2.52054102,-1.62076873,146.641242,False,False
Ter 8,-1.6,296.580083,-34.1061924,27.2478553,5.9521439,-25.4973246,16.3093982,2.55034341,-11.771123,16.5075959,20.2746161,283.194475,-22.2778919,171.310754,-2.52195792,-1.62353611,146.512158,False,False
Ter 8,-1.7,296.652474,-34.1125743,27.2296872,5.96442231,-25.5565733,16.2804279,2.55262059,-11.7886372,16.4793266,20.2617909,283.345481,-22.2543806,171.194568,-2.52337229,-1.62630971,146.382674,False,False
Ter 8,-1.8,296.724962,-34.1189214,27.2115301,5.97672745,-25.6158918,16.2514421,2.55489537,-11.8061396,16.4510443,20.2489948,283.496396,-22.2308175,171.078078,-2.52478412,-1.62908952,146.252789,False,False
Ter 8,-1.9,296.797547,-34.1252335,27.1933839,5.98905941,-25.67528,16.2224408,2.55716773,-11.82363,16.4227493,20.2362279,283.647221,-22.2072025,170.961284,-2.52619338,-1.63187555,146.122501,False,False
Ter 8,-2,296.870229,-34.1315105,27.1752488,6.0014183,-25.7347381,16.1934242,2.55943768,-11.8411084,16.3944414,20.2234902,283.797955,-22.1835357,170.844187,-2.52760005,-1.63466781,145.99181,False,False
Ter 8,-2.1,296.943009,-34.1377521,27.1571248,6.01380423,-25.7942661,16.1643921,2.56170521,-11.8585748,16.3661207,20.2107818,283.948596,-22.1598169,170.726785,-2.52900411,-1.6374663,145.860714,False,False
Ter 8,-2.2,297.015887,-34.1439583,27.1390119,6.02621728,-25.8538641,16.1353446,2.5639703,-11.8760293,16.3377872,20.1981029,284.099144,-22.1360463,170.609079,-2.53040552,-1.64027103,145.729214,False,False
Ter 8,-2.3,297.088862,-34.1501288,27.1209102,6.03865758,-25.9135322,16.1062818,2.56623297,-11.8934716,16.309441,20.1854535,284.249597,-22.1122237,170.491068,-2.53180428,-1.643082,145.597307,False,False
Ter 8,-2.4,297.161935,-34.1562635,27.1028196,6.05112522,-25.9732703,16.0772035,2.56849319,-11.9109019,16.281082,20.1728336,284.399955,-22.0883492,170.372753,-2.53320035,-1.64589921,145.464994,False,False
