cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6362,0,262.979096,-67.048332,7.65,-34.4454823,-17.5697637,-2.11352168,-4.12515465,-2.30387362,4.63507009,5.17607075,-115.075265,33.8813885,100.685867,-5.502,-4.761,-14.58,False,False
NGC 6362,-0.1,263.119319,-67.0453064,7.66422756,-34.4152773,-17.6163522,-2.10173834,-4.12858493,-2.31413913,4.63276565,5.17858644,-115.357506,33.2009215,100.064904,-5.4769168,-4.78909221,-14.4453346,False,False
NGC 6362,-0.2,263.258715,-67.041489,7.67842788,-34.3845931,-17.6623472,-2.08992625,-4.1319457,-2.32434116,4.63041758,5.1810548,-115.63742,32.5219159,99.4446337,-5.45187744,-4.81690401,-14.3106384,False,False
NGC 6362,-0.3,263.397279,-67.0368876,7.69260082,-34.3534338,-17.7077529,-2.07808566,-4.13523709,-2.3344798,4.62802613,5.18347584,-115.915026,31.844354,98.8250362,-5.42688401,-4.84443798,-14.1759351,False,False
NGC 6362,-0.4,263.535002,-67.03151,7.70674624,-34.3218035,-17.7525736,-2.06621679,-4.13845927,-2.3445551,4.62559152,5.18584955,-116.190345,31.1682184,98.2060924,-5.40193856,-4.87169673,-14.0412476,False,False
NGC 6362,-0.5,263.671878,-67.0253637,7.72086399,-34.289706,-17.7968135,-2.05431988,-4.14161236,-2.35456713,4.62311401,5.18817593,-116.463398,30.4934915,97.5877833,-5.3770431,-4.89868286,-13.9065982,False,False
NGC 6362,-0.6,263.807901,-67.0184564,7.73495396,-34.2571455,-17.8404766,-2.04239516,-4.14469653,-2.36451596,4.62059382,5.19045499,-116.734203,29.8201564,96.9700899,-5.3521996,-4.92539895,-13.7720088,False,False
NGC 6362,-0.7,263.943065,-67.0107954,7.74901599,-34.2241258,-17.8835672,-2.03044286,-4.1477119,-2.37440165,4.6180312,5.19268672,-117.002781,29.148196,96.352994,-5.32740997,-4.9518476,-13.6375008,False,False
NGC 6362,-0.8,264.077364,-67.0023883,7.76304998,-34.1906508,-17.9260891,-2.0184632,-4.15065862,-2.38422426,4.61542638,5.19487112,-117.269149,28.4775935,95.7364771,-5.30267611,-4.97803141,-13.5030948,False,False
NGC 6362,-0.9,264.210792,-66.9932421,7.77705579,-34.1567242,-17.9680464,-2.00645642,-4.15353682,-2.39398384,4.61277958,5.19700819,-117.533327,27.8083324,95.1205212,-5.27799986,-5.00395295,-13.3688111,False,False
NGC 6362,-1,264.343344,-66.9833643,7.7910333,-34.1223498,-18.009443,-1.99442272,-4.15634665,-2.40368046,4.61009104,5.19909792,-117.795331,27.1403962,94.5051086,-5.253383,-5.02961482,-13.2346696,False,False
NGC 6362,-1.1,264.475014,-66.9727617,7.80498239,-34.0875314,-18.0502827,-1.98236235,-4.15908823,-2.41331417,4.607361,5.20114032,-118.055181,26.4737687,93.8902216,-5.2288273,-5.05501959,-13.1006895,False,False
NGC 6362,-1.2,264.605799,-66.9614415,7.81890296,-34.0522726,-18.0905693,-1.9702755,-4.1617617,-2.42288501,4.60458967,5.20313538,-118.312891,25.8084338,93.2758429,-5.20433448,-5.08016984,-12.9668895,False,False
NGC 6362,-1.3,264.735692,-66.9494107,7.83279489,-34.016577,-18.1303065,-1.95816241,-4.16436719,-2.43239305,4.60177728,5.2050831,-118.56848,25.1443757,92.6619553,-5.1799062,-5.10506815,-12.8332882,False,False
NGC 6362,-1.4,264.864691,-66.936676,7.84665807,-33.9804482,-18.1694982,-1.94602329,-4.16690483,-2.44183833,4.59892406,5.20698348,-118.821964,24.4815787,92.048542,-5.15554411,-5.12971708,-12.6999034,False,False
NGC 6362,-1.5,264.99279,-66.9232442,7.86049239,-33.9438897,-18.2081478,-1.93385835,-4.16937475,-2.4512209,4.59603024,5.20883652,-119.073359,23.8200272,91.4355863,-5.13124979,-5.1541192,-12.5667527,False,False
NGC 6362,-1.6,265.119986,-66.9091221,7.87429776,-33.906905,-18.246259,-1.9216678,-4.17177708,-2.4605408,4.59309603,5.21064221,-119.322681,23.1597058,90.8230715,-5.10702479,-5.17827706,-12.4338532,False,False
NGC 6362,-1.7,265.246274,-66.8943163,7.88807408,-33.8694975,-18.2838353,-1.90945187,-4.17411194,-2.46979809,4.59012167,5.21240055,-119.569944,22.5005994,90.2109815,-5.08287063,-5.20219322,-12.3012215,False,False
NGC 6362,-1.8,265.371653,-66.8788332,7.90182124,-33.8316706,-18.3208802,-1.89721075,-4.17637945,-2.47899279,4.58710736,5.21411154,-119.815164,21.8426929,89.5993001,-5.05878878,-5.22587023,-12.168874,False,False
NGC 6362,-1.9,265.496117,-66.8626793,7.91553916,-33.7934277,-18.3573971,-1.88494465,-4.17857974,-2.48812496,4.58405333,5.21577518,-120.058355,21.1859715,88.9880113,-5.03478066,-5.24931062,-12.0368267,False,False
NGC 6362,-2,265.619664,-66.845861,7.92922775,-33.7547721,-18.3933895,-1.87265379,-4.18071292,-2.49719463,4.5809598,5.21739147,-120.299533,20.5304204,88.3770995,-5.01084766,-5.27251694,-11.9050952,False,False
