cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6218,0,251.809067,-1.948528,5.11,15.715193,26.3132896,-3.70688861,1.24065268,2.27466502,3.90899504,4.52264781,50.601918,108.016173,-84.8152168,-0.198,-6.804,-41.67,False,False
NGC 6218,-0.1,251.64694,-1.97038783,5.10670333,15.5992696,26.4395686,-3.71202772,1.22958979,2.28330021,3.91037605,4.52818956,49.897806,108.327448,-84.0531333,-0.226225963,-6.77124725,-41.7888186,False,False
NGC 6218,-0.2,251.48523,-1.9933088,5.10346815,15.4823174,26.5648279,-3.71709486,1.21849521,2.29185743,3.91171634,4.53366687,49.1945195,108.635983,-83.2904946,-0.254586407,-6.73849306,-41.901579,False,False
NGC 6218,-0.3,251.323945,-2.01728978,5.10029414,15.3643405,26.6890593,-3.72209011,1.20736922,2.30033663,3.91301613,4.53907963,48.4920461,108.941782,-82.5272877,-0.283079999,-6.7057385,-42.0083317,False,False
NGC 6218,-0.4,251.163091,-2.04232956,5.097181,15.2453429,26.8122543,-3.72701357,1.19621209,2.30873775,3.9142756,4.54442774,47.7903736,109.244847,-81.7634998,-0.311705409,-6.67298466,-42.1091278,False,False
NGC 6218,-0.5,251.002675,-2.06842687,5.09412841,15.125329,26.9344046,-3.7318653,1.1850241,2.31706072,3.91549495,4.5497111,47.0894899,109.545179,-80.999118,-0.340461303,-6.64023258,-42.2040183,False,False
NGC 6218,-0.6,250.842706,-2.09558041,5.09113606,15.0043033,27.0555018,-3.73664539,1.17380554,2.32530548,3.91667438,4.55492962,46.3893832,109.842778,-80.2341297,-0.369346351,-6.60748334,-42.2930545,False,False
NGC 6218,-0.7,250.683188,-2.12378881,5.08820366,14.8822704,27.1755376,-3.74135392,1.16255669,2.33347198,3.91781409,4.56008319,45.6900416,110.137647,-79.4685227,-0.398359221,-6.57473795,-42.3762882,False,False
NGC 6218,-0.8,250.524131,-2.15305062,5.08533088,14.759235,27.2945037,-3.74599097,1.15127781,2.34156015,3.91891426,4.56517172,44.9914535,110.429785,-78.7022847,-0.427498583,-6.54199746,-42.4537712,False,False
NGC 6218,-0.9,250.36554,-2.18336439,5.08251744,14.6352021,27.412392,-3.75055661,1.1399692,2.34956992,3.91997508,4.57019512,44.2936074,110.719192,-77.9354036,-0.456763109,-6.50926287,-42.5255557,False,False
