cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Pal 2,0,71.52462,31.3815,26.17,170.53022,-9.07220799,-33.6229017,4.25184871,-4.0403989,33.8906733,34.1306689,105.909912,-16.9931378,25.0137067,1.229,-1.533,-135.97,False,False
Pal 2,-0.1,71.523101,31.3802355,26.1812284,170.530368,-9.0740134,-33.6337278,4.25358593,-4.04295634,33.9016318,34.1418531,105.803165,-16.9795915,24.9991706,1.22850528,-1.53236381,-135.860779,False,False
Pal 2,-0.2,71.5215822,31.3789724,26.1924458,170.530514,-9.07581777,-33.6445429,4.25532176,-4.04551229,33.9125793,34.1530263,105.696459,-16.9660494,24.984637,1.22801151,-1.53172874,-135.751604,False,False
Pal 2,-0.3,71.5200635,31.3777108,26.2036521,170.53066,-9.07762112,-33.6553472,4.25705621,-4.04806676,33.9235158,34.1641884,105.589794,-16.9525116,24.9701059,1.22751868,-1.53109481,-135.642474,False,False
Pal 2,-0.4,71.518545,31.3764507,26.2148473,170.530804,-9.07942345,-33.6661405,4.25878927,-4.05061974,33.9344413,34.1753394,105.483169,-16.938978,24.9555773,1.22702679,-1.530462,-135.53339,False,False
Pal 2,-0.5,71.5170267,31.375192,26.2260315,170.530947,-9.08122476,-33.676923,4.26052095,-4.05317123,33.9453558,34.1864794,105.376585,-16.9254486,24.9410511,1.22653584,-1.52983032,-135.42435,False,False
Pal 2,-0.6,71.5155086,31.3739347,26.2372047,170.53109,-9.08302506,-33.6876945,4.26225124,-4.05572124,33.9562593,34.1976084,105.270041,-16.9119235,24.9265275,1.22604583,-1.52919976,-135.315355,False,False
Pal 2,-0.7,71.5139906,31.3726789,26.2483668,170.531231,-9.08482434,-33.6984552,4.26398015,-4.05826976,33.9671519,34.2087264,105.163538,-16.8984025,24.9120064,1.22555675,-1.52857033,-135.206406,False,False
Pal 2,-0.8,71.5124728,31.3714245,26.2595178,170.531371,-9.08662261,-33.7092049,4.26570768,-4.0608168,33.9780335,34.2198333,105.057075,-16.8848858,24.8974877,1.22506861,-1.52794201,-135.097501,False,False
Pal 2,-0.9,71.5109551,31.3701715,26.2706579,170.53151,-9.08841987,-33.7199438,4.26743383,-4.06336236,33.9889041,34.2309292,104.950653,-16.8713733,24.8829715,1.2245814,-1.5273148,-134.988642,False,False
Pal 2,-1,71.5094376,31.36892,26.2817868,170.531648,-9.09021613,-33.7306718,4.26915859,-4.06590643,33.9997637,34.2420141,104.84427,-16.8578649,24.8684578,1.22409512,-1.52668871,-134.879827,False,False
Pal 2,-1.1,71.5079203,31.3676699,26.2929048,170.531785,-9.09201139,-33.7413889,4.27088198,-4.06844901,34.0106124,34.253088,104.737928,-16.8443608,24.8539466,1.22360976,-1.52606373,-134.771056,False,False
Pal 2,-1.2,71.5064031,31.3664212,26.3040117,170.53192,-9.09380564,-33.7520951,4.27260398,-4.07099011,34.0214502,34.2641508,104.631626,-16.8308609,24.8394378,1.22312534,-1.52543986,-134.662331,False,False
Pal 2,-1.3,71.5048861,31.3651739,26.3151077,170.532055,-9.0955989,-33.7627905,4.2743246,-4.07352973,34.0322769,34.2752027,104.525364,-16.8173651,24.8249314,1.22264183,-1.52481709,-134.55365,False,False
Pal 2,-1.4,71.5033693,31.3639281,26.3261925,170.532189,-9.09739116,-33.773475,4.27604384,-4.07606786,34.0430928,34.2862435,104.419142,-16.8038736,24.8104275,1.22215925,-1.52419543,-134.445013,False,False
Pal 2,-1.5,71.5018526,31.3626837,26.3372664,170.532322,-9.09918243,-33.7841487,4.27776171,-4.07860451,34.0538977,34.2972734,104.31296,-16.7903862,24.7959261,1.22167759,-1.52357487,-134.336421,False,False
Pal 2,-1.6,71.5003361,31.3614406,26.3483293,170.532453,-9.10097272,-33.7948114,4.27947819,-4.08113968,34.0646916,34.3082922,104.206817,-16.776903,24.7814271,1.22119685,-1.52295542,-134.227873,False,False
Pal 2,-1.7,71.4988197,31.360199,26.3593812,170.532584,-9.10276201,-33.8054634,4.2811933,-4.08367337,34.0754746,34.3193001,104.100715,-16.763424,24.7669305,1.22071702,-1.52233705,-134.119369,False,False
Pal 2,-1.8,71.4973035,31.3589588,26.3704221,170.532713,-9.10455032,-33.8161045,4.28290702,-4.08620557,34.0862467,34.330297,103.994652,-16.7499492,24.7524364,1.2202381,-1.52171979,-134.01091,False,False
Pal 2,-1.9,71.4957875,31.35772,26.3814519,170.532842,-9.10633766,-33.8267347,4.28461937,-4.08873629,34.0970078,34.3412829,103.888628,-16.7364785,24.7379446,1.2197601,-1.52110361,-133.902494,False,False
Pal 2,-2,71.4942716,31.3564826,26.3924708,170.532969,-9.10812401,-33.8373541,4.28633034,-4.09126553,34.1077581,34.3522578,103.782645,-16.723012,24.7234554,1.21928301,-1.52048853,-133.794123,False,False
