cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 4372,0,186.439101,-72.659084,5.71,-59.0068498,-9.88408124,-5.22785627,-4.82212519,-0.966770163,7.11219885,7.17760525,-97.9858816,77.6973076,65.6110074,-6.409,3.309,75.59,False,False
NGC 4372,-0.1,186.576147,-72.7086385,5.72294349,-58.9606207,-9.92931034,-5.21780941,-4.83004606,-0.973468042,7.1101955,7.17652562,-98.4886146,77.2018214,65.371599,-6.42992257,3.28416065,75.5937349,False,False
NGC 4372,-0.2,186.715753,-72.757732,5.73587316,-58.9138768,-9.97411587,-5.20771122,-4.83791622,-0.980141411,7.10814248,7.17540011,-98.9897084,76.7058022,65.1316796,-6.45085226,3.25899264,75.5969239,False,False
NGC 4372,-0.3,186.857914,-72.8063624,5.74878896,-58.8666221,-10.0185005,-5.19756187,-4.84573563,-0.986790217,7.10603991,7.17422875,-99.4891705,76.2092567,64.891253,-6.47178614,3.23349414,75.5995466,False,False
NGC 4372,-0.4,187.002628,-72.8545277,5.7616908,-58.8188607,-10.0624669,-5.18736152,-4.85350423,-0.993414409,7.10388787,7.17301158,-99.9870084,75.7121911,64.6503229,-6.49272124,3.20766335,75.6015832,False,False
NGC 4372,-0.5,187.14989,-72.9022257,5.77457863,-58.7705966,-10.1060176,-5.17711034,-4.86122197,-1.00001393,7.10168646,7.17174863,-100.48323,75.2146117,64.4088929,-6.51365454,3.18149851,75.603014,False,False
NGC 4372,-0.6,187.299696,-72.9494543,5.78745239,-58.7218337,-10.1491553,-5.16680849,-4.8688888,-1.00658874,7.09943576,7.17043994,-100.977842,74.7165244,64.1669665,-6.53458294,3.15499792,75.6038196,False,False
NGC 4372,-0.7,187.452042,-72.996211,5.80031202,-58.6725759,-10.1918825,-5.15645614,-4.87650465,-1.01313879,7.09713587,7.16908556,-101.470853,74.2179349,63.9245468,-6.55550331,3.12815989,75.6039809,False,False
NGC 4372,-0.8,187.606922,-73.0424936,5.81315745,-58.622827,-10.2342017,-5.14605345,-4.8840695,-1.01966401,7.09478689,7.16768552,-101.962271,73.7188487,63.6816371,-6.57641243,3.10098279,75.6034789,False,False
NGC 4372,-0.9,187.764333,-73.0882996,5.82598864,-58.5725908,-10.2761156,-5.13560058,-4.89158327,-1.02616437,7.0923889,7.16623985,-102.452103,73.2192713,63.4382402,-6.59730705,3.07346505,75.6022951,False,False
NGC 4372,-1,187.924267,-73.1336266,5.83880554,-58.5218711,-10.3176264,-5.1250977,-4.89904593,-1.0326398,7.08994199,7.16474859,-102.940359,72.7192076,63.194359,-6.61818385,3.04560513,75.600411,False,False
NGC 4372,-1.1,188.086721,-73.1784721,5.8516081,-58.4706716,-10.3587367,-5.11454497,-4.90645742,-1.03909028,7.08744627,7.16321179,-103.427044,72.2186627,62.949996,-6.63903944,3.01740154,75.5978086,False,False
NGC 4372,-1.2,188.251687,-73.2228334,5.86439627,-58.418996,-10.399449,-5.10394254,-4.91381769,-1.04551573,7.08490181,7.16162948,-103.912169,71.7176412,62.7051539,-6.65987039,2.98885287,75.5944701,False,False
