cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Djor 2,0,270.454378,-27.825819,8.76,2.76349129,-2.50831235,0.618446453,0.421936486,-0.384947441,0.748669763,0.841837838,-136.04315,144.553178,-72.6912349,0.72,-3.003,-149.75,True,True
Djor 2,-0.1,270.345509,-27.8873361,8.77280797,2.66240176,-2.45493521,0.632332082,0.407123725,-0.377378366,0.752059565,0.841432125,-135.497821,145.117301,-75.3259735,0.771120454,-3.02280561,-148.975989,True,True
Djor 2,-0.2,270.234934,-27.9480339,8.78557931,2.5612673,-2.39997308,0.646160643,0.392254994,-0.369540619,0.755901817,0.841396355,-134.927143,145.647581,-77.9449763,0.821212148,-3.04312081,-148.187507,True,True
Djor 2,-0.3,270.122684,-28.0078977,8.79831256,2.46011017,-2.34344403,0.659929545,0.377333794,-0.361435925,0.760189316,0.841738513,-134.331145,146.143256,-80.5459634,0.870227351,-3.06393164,-147.3847,True,True
Djor 2,-0.4,270.008788,-28.0669138,8.81100625,2.35895291,-2.28536746,0.6736362,0.362363702,-0.353066249,0.76491384,0.842465999,-133.709876,146.603573,-83.1265128,0.918116007,-3.08522201,-146.567716,True,True
Djor 2,-0.5,269.89328,-28.1250685,8.82365892,2.25781829,-2.22576426,0.687278029,0.347348373,-0.34443381,0.770066219,0.84358558,-133.063412,147.027801,-85.6840533,0.964825661,-3.10697359,-145.736713,True,True
Djor 2,-0.6,269.776194,-28.1823491,8.83626913,2.15672933,-2.16465684,0.700852459,0.332291533,-0.335541101,0.775636405,0.845103344,-132.391856,147.415226,-88.215857,1.01030139,-3.12916558,-144.891856,True,True
Djor 2,-0.7,269.657567,-28.2387432,8.84883543,2.05570926,-2.10206928,0.71435693,0.317196982,-0.3263909,0.781613555,0.847024657,-131.695337,147.76516,-90.7190328,1.05448571,-3.15177458,-144.033315,True,True
Djor 2,-0.8,269.537437,-28.2942394,8.86135639,1.95478152,-2.03802737,0.727788898,0.302068588,-0.31698629,0.787986112,0.849354119,-130.974015,148.076945,-93.1905186,1.09731856,-3.17477437,-143.161268,True,True
Djor 2,-0.9,269.415845,-28.348827,8.87383058,1.85396971,-1.97255875,0.741145835,0.286910285,-0.307330675,0.794741883,0.852095537,-130.228078,148.349957,-95.627075,1.13873721,-3.19813575,-142.275899,False,False
