cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 1904,0,81.045837,-24.524416,13.08,-132.770103,-29.3500944,-15.8803536,-8.36932632,-6.37046856,17.9508009,19.0476802,-41.9099906,-23.873826,6.09181079,2.47,-1.599,205.76,False,False
NGC 1904,-0.1,81.0351589,-24.5345796,13.0761901,-132.762597,-29.3625392,-15.8760586,-8.36688007,-6.37108758,17.9458607,19.0432317,-42.0821836,-23.9646339,6.01374649,2.47115616,-1.59796951,205.949989,False,False
NGC 1904,-0.2,81.024473,-24.5447788,13.0723606,-132.755052,-29.3750004,-15.871746,-8.36442453,-6.37169862,17.9409007,19.0387621,-42.2544103,-24.0554625,5.93563688,2.47231779,-1.5969378,206.140044,False,False
NGC 1904,-0.3,81.0137791,-24.5550139,13.0685117,-132.747467,-29.3874782,-15.8674157,-8.36195971,-6.37230167,17.9359207,19.0342712,-42.426671,-24.1463121,5.85748185,2.47348493,-1.59590488,206.330167,False,False
NGC 1904,-0.4,81.0030772,-24.5652849,13.0646432,-132.739843,-29.3999726,-15.8630679,-8.35948559,-6.37289673,17.9309209,19.0297592,-42.5989657,-24.2371827,5.7792813,2.47465758,-1.59487071,206.520356,False,False
NGC 1904,-0.5,80.9923672,-24.5755918,13.0607552,-132.732179,-29.4124837,-15.8587024,-8.35700218,-6.37348378,17.9259011,19.025226,-42.7712947,-24.3280743,5.70103513,2.47583575,-1.59383529,206.710613,False,False
NGC 1904,-0.6,80.9816492,-24.5859347,13.0568478,-132.724475,-29.4250115,-15.8543194,-8.35450946,-6.37406283,17.9208613,19.0206716,-42.9436582,-24.4189872,5.62274322,2.47701947,-1.59279859,206.900937,False,False
NGC 1904,-0.7,80.970923,-24.5963138,13.0529208,-132.716732,-29.437556,-15.8499186,-8.35200746,-6.37463387,17.9158017,19.016096,-43.1160563,-24.5099213,5.54440549,2.47820873,-1.59176061,207.091327,False,False
NGC 1904,-0.8,80.9601885,-24.606729,13.0489743,-132.708948,-29.4501174,-15.8455003,-8.34949614,-6.37519689,17.9107221,19.0114992,-43.2884893,-24.6008769,5.46602181,2.47940357,-1.59072131,207.281785,False,False
NGC 1904,-0.9,80.9494458,-24.6171805,13.0450083,-132.701124,-29.4626957,-15.8410643,-8.34697553,-6.3757519,17.9056226,19.0068812,-43.4609573,-24.6918539,5.38759208,2.48060399,-1.5896807,207.47231,False,False
NGC 1904,-1,80.9386948,-24.6276684,13.0410228,-132.69326,-29.4752909,-15.8366107,-8.34444561,-6.37629888,17.9005031,19.0022419,-43.6334605,-24.7828525,5.3091162,2.48181,-1.58863875,207.662902,False,False
NGC 1904,-1.1,80.9279354,-24.6381927,13.0370178,-132.685355,-29.4879032,-15.8321394,-8.34190639,-6.37683784,17.8953637,18.9975815,-43.8059991,-24.8738727,5.23059405,2.48302163,-1.58759545,207.853561,False,False
NGC 1904,-1.2,80.9171675,-24.6487536,13.0329932,-132.677411,-29.5005324,-15.8276505,-8.33935785,-6.37736876,17.8902043,18.9928998,-43.9785732,-24.9649148,5.15202554,2.48423888,-1.58655077,208.044287,False,False
NGC 1904,-1.3,80.9063911,-24.659351,13.0289492,-132.669425,-29.5131788,-15.8231439,-8.3368,-6.37789164,17.885025,18.9881969,-44.1511832,-25.0559787,5.07341055,2.48546177,-1.5855047,208.235081,False,False
NGC 1904,-1.4,80.8956062,-24.6699851,13.0248856,-132.661399,-29.5258424,-15.8186197,-8.33423284,-6.37840649,17.8798257,18.9834727,-44.3238291,-25.1470646,4.99474898,2.48669032,-1.58445723,208.425941,False,False
NGC 1904,-1.5,80.8848127,-24.680656,13.0208025,-132.653333,-29.5385232,-15.8140778,-8.33165636,-6.37891328,17.8746064,18.9787273,-44.4965112,-25.2381726,4.91604072,2.48792454,-1.58340834,208.616869,False,False
NGC 1904,-1.6,80.8740105,-24.6913637,13.0166999,-132.645225,-29.5512213,-15.8095183,-8.32907056,-6.37941202,17.8693672,18.9739606,-44.6692296,-25.3293028,4.83728565,2.48916445,-1.58235801,208.807864,False,False
NGC 1904,-1.7,80.8631996,-24.7021084,13.0125778,-132.637077,-29.5639367,-15.8049411,-8.32647544,-6.37990271,17.864108,18.9691727,-44.8419846,-25.4204552,4.75848368,2.49041006,-1.58130622,208.998927,False,False
NGC 1904,-1.8,80.8523799,-24.7128901,13.0084362,-132.628888,-29.5766696,-15.8003462,-8.323871,-6.38038533,17.8588289,18.9643636,-45.0147763,-25.5116299,4.67963468,2.49166138,-1.58025296,209.190056,False,False
NGC 1904,-1.9,80.8415514,-24.7237089,13.004275,-132.620657,-29.5894199,-15.7957336,-8.32125723,-6.38085989,17.8535297,18.9595331,-45.1876049,-25.6028272,4.60073856,2.49291844,-1.5791982,209.381253,False,False
NGC 1904,-2,80.8307139,-24.7345649,13.0000943,-132.612386,-29.6021877,-15.7911034,-8.31863413,-6.38132638,17.8482106,18.9546814,-45.3604707,-25.694047,4.5217952,2.49418124,-1.57814194,209.572517,False,False
NGC 1904,-2.1,80.8198676,-24.7454582,12.9958941,-132.604073,-29.6149731,-15.7864555,-8.3160017,-6.38178479,17.8428714,18.9498084,-45.5333737,-25.7852894,4.44280449,2.4954498,-1.57708416,209.763849,False,False
NGC 1904,-2.2,80.8090122,-24.7563888,12.9916743,-132.595718,-29.6277762,-15.7817899,-8.31335995,-6.38223512,17.8375123,18.9449141,-45.7063143,-25.8765546,4.36376632,2.49672414,-1.57602483,209.955247,False,False
NGC 1904,-2.3,80.7981477,-24.7673569,12.987435,-132.587322,-29.6405969,-15.7771066,-8.31070885,-6.38267736,17.8321332,18.9399985,-45.8792925,-25.9678426,4.28468057,2.49800428,-1.57496394,210.146713,False,False
