cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6304,0,258.634399,-29.462028,6.15,-4.17437799,5.37553154,-2.01380983,-0.445709738,0.58131859,2.06254387,2.14289956,-108.997884,159.602522,75.9834382,-4.073,-1.089,-108.62,False,False
NGC 6304,-0.1,258.616851,-29.6276294,6.16163042,-4.31882762,5.29203617,-2.00259436,-0.462038911,0.573439135,2.05520415,2.13370489,-110.328923,159.724098,78.1086451,-4.12846088,-1.05212687,-109.636584,False,False
NGC 6304,-0.2,258.601307,-29.7938409,6.17342894,-4.46269766,5.2066945,-1.99124317,-0.478379223,0.565341521,2.0479004,2.1245016,-111.651777,159.82012,80.2495891,-4.18437677,-1.01606815,-110.650877,False,False
NGC 6304,-0.3,258.587795,-29.9606357,6.18539509,-4.60595599,5.11951047,-1.97975713,-0.494727986,0.55702418,2.0406357,2.11529431,-112.965896,159.88911,82.4054512,-4.24074177,-0.980880959,-111.662391,False,False
NGC 6304,-0.4,258.576342,-30.1279856,6.19752832,-4.7485696,5.03048916,-1.96813716,-0.511082357,0.548485633,2.03341316,2.10608774,-114.270723,159.929539,84.5752892,-4.29754755,-0.946625426,-112.670621,False,False
NGC 6304,-0.5,258.566976,-30.2958607,6.20982802,-4.89050455,4.93963684,-1.95638425,-0.527439335,0.539724505,2.02623582,2.09688677,-115.565697,159.939837,86.7580286,-4.35478306,-0.913364639,-113.675053,False,False
NGC 6304,-0.6,258.559724,-30.4642294,6.2222935,-5.03172598,4.84696116,-1.94449943,-0.543795758,0.530739536,2.0191067,2.08769641,-116.850257,159.918396,88.9524552,-4.41243423,-0.881164586,-114.675158,False,False
NGC 6304,-0.7,258.554614,-30.6330584,6.23492401,-5.17219807,4.75247117,-1.93248379,-0.560148295,0.521529601,2.01202876,2.07852179,-118.123846,159.863574,91.1572069,-4.47048367,-0.850094064,-115.670404,False,False
NGC 6304,-0.8,258.551673,-30.8023127,6.24771874,-5.31188409,4.65617753,-1.92033848,-0.576493448,0.512093719,2.00500489,2.06936816,-119.385913,159.773711,93.3707665,-4.52891039,-0.820224527,-116.660251,False,False
NGC 6304,-0.9,258.550925,-30.9719552,6.26067678,-5.45074638,4.55809254,-1.90806472,-0.592827547,0.502431074,1.9980379,2.06024087,-120.635921,159.647133,95.591455,-4.58768945,-0.791629905,-117.644161,False,False
NGC 6304,-1,258.552397,-31.141947,6.27379716,-5.58874637,4.45823033,-1.89566375,-0.609146752,0.49254103,1.99113054,2.05114541,-121.873349,159.482163,97.8174259,-4.64679171,-0.764386363,-118.621598,False,False
NGC 6304,-1.1,258.556113,-31.3122471,6.28707885,-5.72584464,4.35660695,-1.88313689,-0.625447051,0.482423148,1.9842854,2.04208733,-123.097694,159.277136,100.04666,-4.70618349,-0.738572012,-119.592037,False,False
NGC 6304,-1.2,258.562098,-31.4828126,6.30052074,-5.86200091,4.25324052,-1.87048551,-0.641724263,0.472077206,1.97750501,2.03307229,-124.308484,159.030413,102.276962,-4.7658263,-0.714266575,-120.554962,False,False
NGC 6304,-1.3,258.570372,-31.6535984,6.31412164,-5.99717414,4.14815135,-1.85771101,-0.657974042,0.461503214,1.97079173,2.02410604,-125.505275,158.740391,104.505958,-4.82567658,-0.691550985,-121.509877,False,False
NGC 6304,-1.4,258.580958,-31.8245573,6.3278803,-6.13132257,4.04136204,-1.84481485,-0.67419188,0.450701434,1.96414778,2.01519435,-126.687662,158.405526,106.731095,-4.88568546,-0.670506946,-122.456308,False,False
NGC 6304,-1.5,258.593874,-31.99564,6.3417954,-6.26440379,3.93289763,-1.83179851,-0.690373115,0.439672401,1.95757524,2.0063431,-127.855281,158.024341,108.949641,-4.94579852,-0.651216433,-123.393807,False,False
NGC 6304,-1.6,258.609139,-32.1667951,6.35586556,-6.39637486,3.82278572,-1.81866353,-0.706512938,0.428416934,1.951076,1.99755817,-129.007816,157.595453,111.158687,-5.00595568,-0.633761167,-124.321962,False,False
NGC 6304,-1.7,258.626768,-32.3379689,6.37008934,-6.52719238,3.71105655,-1.80541146,-0.722606403,0.416936161,1.94465178,1.98884547,-130.145,157.117582,113.355155,-5.06609098,-0.618222041,-125.240394,False,False
NGC 6304,-1.8,258.646775,-32.5091059,6.38446524,-6.65681264,3.59774315,-1.79204388,-0.738648441,0.405231534,1.93830411,1.98021095,-131.266625,156.589574,115.535798,-5.12613258,-0.604678527,-126.148769,False,False
NGC 6304,-1.9,258.669171,-32.6801484,6.3989917,-6.78519174,3.4828814,-1.7785624,-0.754633871,0.393304843,1.93203429,1.97166052,-132.372541,156.010417,117.697213,-5.18600269,-0.593208055,-127.046797,False,False
