cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 5824,0,225.994156,-33.068138,31.71,-27.4450592,22.0705375,17.9874385,-13.5441489,11.8689535,22.5164809,25.4531721,-96.0518821,-68.163626,-178.354667,-1.193,-2.228,-25.24,False,False
NGC 5824,-0.1,225.996944,-33.0351337,31.721924,-27.424213,22.0974003,17.9972565,-13.5371737,11.8871903,22.5201313,25.4649094,-95.9474565,-68.2423585,-178.282037,-1.19267605,-2.22706541,-25.2934839,False,False
NGC 5824,-0.2,225.999735,-33.002155,31.7338435,-27.4033701,22.1242367,18.0070638,-13.5301905,11.9054197,22.5237742,25.4766446,-95.8430778,-68.320973,-178.209374,-1.1923523,-2.22613161,-25.3468939,False,False
NGC 5824,-0.3,226.002527,-32.9692019,31.7457587,-27.3825307,22.1510468,18.0168605,-13.5231992,11.9236417,22.5274095,25.4883779,-95.738746,-68.3994696,-178.136679,-1.19202874,-2.22519859,-25.4002299,False,False
NGC 5824,-0.4,226.005322,-32.9362743,31.7576693,-27.3616946,22.1778306,18.0266465,-13.5161999,11.9418562,22.5310373,25.5001093,-95.6344612,-68.4778485,-178.063951,-1.19170539,-2.22426635,-25.4534923,False,False
NGC 5824,-0.5,226.008119,-32.9033723,31.7695755,-27.3408619,22.2045882,18.0364218,-13.5091925,11.9600633,22.5346576,25.5118386,-95.5302234,-68.5561098,-177.991191,-1.19138224,-2.2233349,-25.5066809,False,False
NGC 5824,-0.6,226.010918,-32.8704958,31.7814773,-27.3200326,22.2313195,18.0461865,-13.5021772,11.978263,22.5382705,25.523566,-95.4260324,-68.6342537,-177.918399,-1.19105929,-2.22240423,-25.5597959,False,False
NGC 5824,-0.7,226.013719,-32.8376447,31.7933746,-27.2992065,22.2580247,18.0559405,-13.4951539,11.9964552,22.5418758,25.5352913,-95.3218884,-68.7122804,-177.845574,-1.19073654,-2.22147434,-25.6128374,False,False
NGC 5824,-0.8,226.016522,-32.804819,31.8052675,-27.2783839,22.2847036,18.0656838,-13.4881227,12.01464,22.5454737,25.5470147,-95.2177913,-68.7901899,-177.772717,-1.190414,-2.22054523,-25.6658054,False,False
NGC 5824,-0.9,226.019327,-32.7720187,31.8171559,-27.2575645,22.3113565,18.0754166,-13.4810834,12.0328173,22.5490642,25.558736,-95.113741,-68.8679825,-177.699829,-1.19009166,-2.21961691,-25.7187001,False,False
