cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6093,0,244.26004,-22.976084,10.34,-7.32676758,19.4630246,1.55634846,-1.24330209,3.44130968,1.99198911,3.97625866,10.7233259,-55.4575663,-62.4501033,-2.937,-5.577,10.93,False,False
NGC 6093,-0.1,244.25313,-22.9289821,10.340375,-7.29446389,19.4995157,1.55523625,-1.23761618,3.44764614,1.9875748,3.97953735,11.0268811,-55.7348546,-61.4648552,-2.95270528,-5.56914059,11.3650485,False,False
NGC 6093,-0.2,244.246695,-22.8820974,10.3406912,-7.26200594,19.535535,1.55409303,-1.231902,3.45388186,1.98312574,3.98272364,11.3294154,-56.0105108,-60.4798777,-2.96838826,-5.56131436,11.7995751,False,False
NGC 6093,-0.3,244.240734,-22.8354296,10.3409488,-7.2293942,19.571083,1.55291893,-1.22615971,3.46001685,1.97864217,3.98581754,11.6309394,-56.2845418,-59.4951488,-2.98404996,-5.55352098,12.2335789,False,False
NGC 6093,-0.4,244.235244,-22.7889788,10.3411476,-7.19662917,19.6061602,1.55171405,-1.22038948,3.46605115,1.97412435,3.98881907,11.9314637,-56.5569548,-58.5106472,-2.9996914,-5.54576008,12.6670585,False,False
NGC 6093,-0.5,244.230225,-22.7427447,10.3412878,-7.16371131,19.640767,1.55047848,-1.21459147,3.47198477,1.96957253,3.99172822,12.2309985,-56.8277565,-57.5263511,-3.0153136,-5.53803133,13.1000129,False,False
NGC 6093,-0.6,244.225676,-22.6967274,10.3413693,-7.13064111,19.6749039,1.54921232,-1.20876585,3.47781774,1.96498694,3.99454502,12.5295544,-57.0969536,-56.5422393,-3.03091756,-5.53033438,13.5324409,False,False
NGC 6093,-0.7,244.221596,-22.6509267,10.3413921,-7.09741904,19.7085713,1.54791568,-1.20291277,3.48355006,1.96036785,3.99726946,12.8271413,-57.3645524,-55.5582902,-3.04650427,-5.52266887,13.964341,False,False
NGC 6093,-0.8,244.217984,-22.6053425,10.3413563,-7.06404555,19.7417694,1.54658866,-1.19703241,3.48918177,1.95571549,3.99990156,13.1237693,-57.6305594,-54.5744825,-3.06207473,-5.51503447,14.3957119,False,False
NGC 6093,-0.9,244.214838,-22.5599749,10.3412618,-7.03052113,19.7744987,1.54523135,-1.19112493,3.49471287,1.95103012,4.00244132,13.4194485,-57.8949807,-53.5907952,-3.07762992,-5.50743081,14.8265522,False,False
NGC 6093,-1,244.212157,-22.5148237,10.3411087,-6.99684622,19.8067595,1.54384385,-1.18519049,3.50014336,1.94631198,4.00488875,13.7141886,-58.1578223,-52.6072069,-3.09317082,-5.49985755,15.2568604,False,False
NGC 6093,-1.1,244.209942,-22.469889,10.3408969,-6.96302128,19.8385521,1.54242625,-1.17922924,3.50547327,1.94156131,4.00724384,14.0079993,-58.4190899,-51.6236967,-3.1086984,-5.49231435,15.6866349,False,False
NGC 6093,-1.2,244.208189,-22.4251706,10.3406265,-6.92904677,19.8698767,1.54097865,-1.17324136,3.5107026,1.93677838,4.00950661,14.3008903,-58.6787893,-50.6402434,-3.12421363,-5.48480084,16.1158742,False,False
NGC 6093,-1.3,244.2069,-22.3806685,10.3402975,-6.89492314,19.9007336,1.53950114,-1.16722699,3.51583135,1.93196341,4.01167705,14.5928711,-58.936926,-49.6568262,-3.13971747,-5.47731668,16.5445765,False,False
NGC 6093,-1.4,244.206073,-22.3363828,10.3399099,-6.86065084,19.931123,1.53799382,-1.16118631,3.52085953,1.92711666,4.01375516,14.8839511,-59.1935053,-48.6734241,-3.15521087,-5.46986151,16.9727401,False,False
NGC 6093,-1.5,244.205707,-22.2923134,10.3394636,-6.82623031,19.961045,1.53645677,-1.15511946,3.52578713,1.92223838,4.01574094,15.1741396,-59.4485324,-47.6900162,-3.17069478,-5.46243499,17.4003632,False,False
NGC 6093,-1.6,244.205801,-22.2484603,10.3389588,-6.79166199,19.9904999,1.53489009,-1.14902662,3.53061416,1.91732881,4.01763439,15.4634459,-59.7020123,-46.7065819,-3.18617016,-5.45503675,17.8274439,False,False
NGC 6093,-1.7,244.206355,-22.2048236,10.3383954,-6.75694632,20.0194878,1.53329387,-1.14290792,3.53534061,1.91238819,4.01943551,15.751879,-59.9539501,-45.7231003,-3.20163793,-5.44766644,18.2539803,False,False
NGC 6093,-1.8,244.207367,-22.1614032,10.3377734,-6.72208374,20.0480088,1.53166819,-1.13676354,3.53996647,1.90741679,4.02114429,16.0394481,-60.2043503,-44.7395507,-3.21709903,-5.44032371,18.6799703,False,False
NGC 6093,-1.9,244.208837,-22.1181992,10.3370929,-6.68707468,20.0760629,1.53001315,-1.13059363,3.54449174,1.90241483,4.02276073,16.326162,-60.4532177,-43.7559124,-3.23255439,-5.4330082,19.1054121,False,False
NGC 6093,-2,244.210765,-22.0752116,10.3363538,-6.65191958,20.1036503,1.52832883,-1.12439834,3.54891641,1.89738258,4.02428482,16.6120297,-60.7005566,-42.772165,-3.24800493,-5.42571956,19.5303033,False,False
NGC 6093,-2.1,244.21315,-22.0324404,10.3355561,-6.61661886,20.1307709,1.52661531,-1.11817784,3.55324046,1.89232027,4.02571656,16.8970598,-60.9463714,-41.7882877,-3.26345158,-5.41845742,19.9546419,False,False
NGC 6093,-2.2,244.21599,-21.9898858,10.3347,-6.58117296,20.1574248,1.52487269,-1.11193228,3.55746388,1.88722816,4.02705592,17.1812611,-61.1906662,-40.8042601,-3.27889525,-5.41122143,20.3784255,False,False
NGC 6093,-2.3,244.219287,-21.9475477,10.3337853,-6.54558229,20.183612,1.52310104,-1.10566181,3.56158666,1.88210649,4.02830291,17.4646422,-61.433445,-39.8200616,-3.29433685,-5.40401123,20.8016519,False,False
NGC 6093,-2.4,244.223038,-21.9054263,10.3328121,-6.50984728,20.2093324,1.52130046,-1.09936658,3.56560877,1.8769555,4.02945752,17.7472116,-61.6747117,-38.8356718,-3.30977729,-5.39682646,21.2243186,False,False
