cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6333,0,259.799086,-18.516257,8.3,5.54442332,10.7051318,-0.000659925751,0.787958755,1.54178291,0.787959031,1.73146584,331.429641,123.047059,66.2373364,-2.179,-3.213,310.75,False,False
NGC 6333,-0.1,259.763727,-18.5712374,8.26438609,5.4789366,10.702668,-0.0345508453,0.775345511,1.53490496,0.776114954,1.71996734,331.333121,123.615364,68.2677407,-2.21886553,-3.17828264,311.252126,False,False
NGC 6333,-0.2,259.729057,-18.6278196,8.22874975,5.41246714,10.6987389,-0.0684310355,0.762674216,1.52781905,0.765738053,1.70897215,331.219796,124.182266,70.3042112,-2.25932508,-3.1428916,311.739332,False,False
NGC 6333,-0.3,259.695089,-18.6860292,8.19309294,5.34500242,10.6933186,-0.102298771,0.74994502,1.52052456,0.756890066,1.69849272,331.089533,124.747627,72.3466624,-2.30038971,-3.10681756,312.211286,False,False
NGC 6333,-0.4,259.661839,-18.7458921,8.15741768,5.27652983,10.6863805,-0.136152312,0.73715809,1.51302089,0.749626241,1.6885413,330.9422,125.311311,74.3950048,-2.34207061,-3.07005122,312.667651,False,False
NGC 6333,-0.5,259.629321,-18.8074344,8.12172601,5.20703674,10.6778977,-0.169989907,0.724313602,1.50530743,0.743993792,1.6791299,330.777672,125.873181,76.4491444,-2.38437906,-3.03258325,313.108085,False,False
NGC 6333,-0.6,259.59755,-18.8706825,8.08602005,5.13651046,10.6678428,-0.203809792,0.71141175,1.4973836,0.740030478,1.67027026,330.595825,126.433097,78.5089831,-2.42732648,-2.99440435,313.532247,False,False
NGC 6333,-0.7,259.566543,-18.9356635,8.05030191,5.06493827,10.6561879,-0.237610187,0.69845274,1.48924882,0.737763398,1.66197379,330.396544,126.99092,80.5744194,-2.47092443,-2.95550523,313.939791,False,False
NGC 6333,-0.8,259.536315,-19.0024042,8.01457379,4.99230739,10.6429049,-0.271389306,0.685436794,1.48090252,0.737208081,1.6542515,330.179717,127.54651,82.6453478,-2.51518457,-2.9158766,314.330372,False,False
NGC 6333,-0.9,259.506882,-19.0709323,7.9788379,4.91860505,10.627965,-0.305145348,0.672364148,1.47234416,0.738367951,1.647114,329.945237,128.099724,84.7216597,-2.56011867,-2.87550921,314.703641,False,False
NGC 6333,-1,259.478262,-19.1412755,7.9430965,4.84381842,10.6113389,-0.338876503,0.659235051,1.46357317,0.741234198,1.64057141,329.693008,128.650423,86.8032437,-2.60573865,-2.8343938,315.059249,False,False
NGC 6333,-1.1,259.450471,-19.2134618,7.9073519,4.76793464,10.592997,-0.37258095,0.646049768,1.45458903,0.745786073,1.63463333,329.422936,129.198464,88.8899855,-2.65205657,-2.79252116,315.396847,False,False
NGC 6333,-1.2,259.423528,-19.2875197,7.87160645,4.69094086,10.5729093,-0.40625686,0.632808578,1.44539122,0.751991578,1.62930879,329.134937,129.743706,90.981769,-2.69908459,-2.74988207,315.716085,False,False
NGC 6333,-1.3,259.39745,-19.3634778,7.83586252,4.61282419,10.551045,-0.439902397,0.619511775,1.43597923,0.759808501,1.6246062,328.828933,130.286008,93.0784762,-2.74683504,-2.70646735,316.016614,False,False
NGC 6333,-1.4,259.372255,-19.4413653,7.80012256,4.53357173,10.5273732,-0.473515714,0.606159666,1.42635256,0.76918572,1.62053334,328.504857,130.825227,95.1799879,-2.79532038,-2.66226783,316.298084,False,False
NGC 6333,-1.5,259.347963,-19.5212115,7.76438904,4.45317059,10.5018624,-0.507094961,0.592752575,1.41651073,0.780064686,1.61709726,328.162648,131.361225,97.2861843,-2.84455323,-2.61727435,316.560148,False,False
NGC 6333,-1.6,259.324593,-19.6030459,7.72866447,4.37160787,10.4744806,-0.54063828,0.579290837,1.40645325,0.792380984,1.6143043,327.802252,131.893861,99.3969454,-2.89454637,-2.57147779,316.802456,False,False
NGC 6333,-1.7,259.302165,-19.6868986,7.69295141,4.28887065,10.4451952,-0.57414381,0.565774803,1.39617968,0.806065904,1.61216003,327.423627,132.422996,101.512152,-2.94531276,-2.52486903,317.024663,False,False
