cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 5694,0,219.901245,-26.538776,34.84,-28.9443654,30.3599845,18.2302016,-14.5489962,17.5626124,23.3240979,29.1968987,-113.039707,138.122597,-169.329699,-0.476,-1.102,-139.55,False,False
NGC 5694,-0.1,219.884705,-26.5346891,34.8633574,-28.9572938,30.3705321,18.2417583,-14.5631189,17.579926,23.3419404,29.221567,-112.960981,138.059684,-169.251424,-0.476182043,-1.10109448,-139.417433,False,False
NGC 5694,-0.2,219.868192,-26.530607,34.8867044,-28.9702043,30.3810613,18.2533069,-14.5772353,17.5972315,23.3597732,29.246223,-112.882344,137.996821,-169.173214,-0.476362923,-1.10019074,-139.284975,False,False
NGC 5694,-0.3,219.851707,-26.5265297,34.9100412,-28.983097,30.3915722,18.2648475,-14.5913452,17.6145291,23.3775963,29.2708668,-112.803797,137.934008,-169.095069,-0.476542646,-1.09928876,-139.152628,False,False
NGC 5694,-0.4,219.835249,-26.5224573,34.9333676,-28.9959719,30.4020649,18.2763801,-14.6054486,17.6318186,23.3954098,29.2954984,-112.725339,137.871245,-169.016989,-0.476721216,-1.09838854,-139.02039,False,False
NGC 5694,-0.5,219.818819,-26.5183896,34.9566838,-29.0088291,30.4125394,18.2879047,-14.6195457,17.6491002,23.4132136,29.3201179,-112.646971,137.808533,-168.938974,-0.476898639,-1.09749007,-138.888262,False,False
NGC 5694,-0.6,219.802416,-26.5143268,34.9799897,-29.0216687,30.4229957,18.2994212,-14.6336363,17.6663738,23.4310078,29.3447251,-112.568691,137.745871,-168.861024,-0.477074922,-1.09659336,-138.756242,False,False
NGC 5694,-0.7,219.786041,-26.5102687,35.0032853,-29.0344906,30.4334339,18.3109297,-14.6477206,17.6836395,23.4487924,29.3693202,-112.490501,137.683258,-168.783139,-0.477250069,-1.09569839,-138.624332,False,False
NGC 5694,-0.8,219.769692,-26.5062154,35.0265706,-29.047295,30.4438542,18.3224303,-14.6617984,17.7008971,23.4665674,29.3939032,-112.412399,137.620696,-168.705318,-0.477424086,-1.09480517,-138.492531,False,False
NGC 5694,-0.9,219.753371,-26.5021669,35.0498457,-29.0600817,30.4542564,18.3339228,-14.6758698,17.7181469,23.4843327,29.418474,-112.334385,137.558183,-168.627561,-0.477596979,-1.09391368,-138.360839,False,False
NGC 5694,-1,219.737077,-26.4981232,35.0731105,-29.072851,30.4646406,18.3454074,-14.6899349,17.7353886,23.5020884,29.4430326,-112.25646,137.49572,-168.549868,-0.477768752,-1.09302392,-138.229255,False,False
NGC 5694,-1.1,219.72081,-26.4940842,35.0963651,-29.0856028,30.475007,18.3568841,-14.7039935,17.7526225,23.5198346,29.4675792,-112.178623,137.433307,-168.47224,-0.477939411,-1.09213589,-138.097779,False,False
NGC 5694,-1.2,219.70457,-26.49005,35.1196094,-29.0983372,30.4853556,18.3683527,-14.7180458,17.7698484,23.5375711,29.4921136,-112.100873,137.370943,-168.394675,-0.478108963,-1.09124958,-137.966412,False,False
NGC 5694,-1.3,219.688357,-26.4860205,35.1428435,-29.1110542,30.4956863,18.3798134,-14.7320917,17.7870663,23.5552981,29.5166359,-112.023211,137.308628,-168.317174,-0.478277411,-1.09036498,-137.835152,False,False
NGC 5694,-1.4,219.672171,-26.4819958,35.1660673,-29.1237538,30.5059993,18.3912662,-14.7461313,17.8042764,23.5730155,29.5411462,-111.945636,137.246363,-168.239737,-0.478444761,-1.0894821,-137.704,False,False
NGC 5694,-1.5,219.656011,-26.4779757,35.189281,-29.1364362,30.5162946,18.4027111,-14.7601644,17.8214785,23.5907234,29.5656443,-111.868149,137.184147,-168.162363,-0.478611019,-1.08860093,-137.572956,False,False
NGC 5694,-1.6,219.639879,-26.4739604,35.2124843,-29.1491013,30.5265722,18.414148,-14.7741912,17.8386727,23.6084217,29.5901304,-111.790748,137.121981,-168.085053,-0.47877619,-1.08772146,-137.442019,False,False
NGC 5694,-1.7,219.623772,-26.4699498,35.2356775,-29.1617491,30.5368322,18.425577,-14.7882117,17.855859,23.6261104,29.6146044,-111.713434,137.059863,-168.007806,-0.478940279,-1.08684368,-137.311189,False,False
NGC 5694,-1.8,219.607693,-26.4659439,35.2588604,-29.1743798,30.5470747,18.4369982,-14.8022258,17.8730374,23.6437897,29.6390664,-111.636206,136.997794,-167.930622,-0.479103291,-1.08596761,-137.180467,False,False
NGC 5694,-1.9,219.591639,-26.4619427,35.2820332,-29.1869933,30.5572997,18.4484114,-14.8162336,17.890208,23.6614594,29.6635163,-111.559065,136.935774,-167.853501,-0.479265231,-1.08509322,-137.049851,False,False
NGC 5694,-2,219.575612,-26.4579462,35.3051957,-29.1995897,30.5675072,18.4598167,-14.830235,17.9073706,23.6791196,29.6879542,-111.48201,136.873803,-167.776444,-0.479426105,-1.08422051,-136.919342,False,False
NGC 5694,-2.1,219.559612,-26.4539544,35.328348,-29.2121691,30.5776972,18.4712142,-14.8442301,17.9245254,23.6967702,29.7123801,-111.405041,136.811881,-167.699448,-0.479585918,-1.08334949,-136.788939,False,False
NGC 5694,-2.2,219.543637,-26.4499672,35.3514901,-29.2247314,30.5878699,18.4826038,-14.8582188,17.9416723,23.7144114,29.7367939,-111.328157,136.750007,-167.622516,-0.479744674,-1.08248013,-136.658643,False,False
NGC 5694,-2.3,219.527689,-26.4459847,35.3746221,-29.2372767,30.5980253,18.4939855,-14.8722012,17.9588113,23.7320431,29.7611958,-111.251359,136.688182,-167.545646,-0.479902379,-1.08161245,-136.528452,False,False
NGC 5694,-2.4,219.511767,-26.4420068,35.3977438,-29.2498051,30.6081635,18.5053594,-14.8861774,17.9759425,23.7496653,29.7855856,-111.174646,136.626405,-167.468838,-0.480059038,-1.08074644,-136.398368,False,False
NGC 5694,-2.5,219.495871,-26.4380336,35.4208554,-29.2623166,30.6182843,18.5167255,-14.9001471,17.9930658,23.7672781,29.8099635,-111.098018,136.564677,-167.392093,-0.480214656,-1.07988209,-136.268389,False,False
NGC 5694,-2.6,219.480001,-26.434065,35.4439568,-29.2748112,30.628388,18.5280837,-14.9141106,18.0101812,23.7848813,29.8343294,-111.021475,136.502997,-167.31541,-0.480369238,-1.07901939,-136.138516,False,False
