cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Gran 2,0,257.89,-24.849,15.84,-0.770739265,8.58611375,7.54508559,-0.210702323,2.34555118,7.54802703,7.90406999,81.9556015,97.1698558,-108.433709,0.227,-2.568,53.22,False,False
Gran 2,-0.1,257.827231,-24.8531971,15.8334477,-0.807518526,8.6301508,7.53667597,-0.220638442,2.35662687,7.53990491,7.89961114,82.5016764,97.1392176,-108.16057,0.224379461,-2.56790356,53.7979671,False,False
Gran 2,-0.2,257.764475,-24.8574052,15.8268518,-0.8443282,8.67415055,7.52821051,-0.230571391,2.36767457,7.53174061,7.89512505,83.0475157,97.1078769,-107.886358,0.221756348,-2.5678098,54.376267,False,False
Gran 2,-0.3,257.701731,-24.8616243,15.8202122,-0.881168435,8.71811294,7.51968924,-0.240501099,2.37869417,7.52353421,7.8906117,83.5931183,97.0758338,-107.611071,0.219130617,-2.56771869,54.954901,False,False
Gran 2,-0.4,257.638999,-24.8658546,15.8135289,-0.918039379,8.7620379,7.51111218,-0.250427495,2.38968557,7.51528576,7.88607109,84.138483,97.043088,-107.334707,0.216502223,-2.5676302,55.5338705,False,False
Gran 2,-0.5,257.576279,-24.8700962,15.8068019,-0.954941181,8.80592536,7.50247935,-0.260350505,2.40064864,7.50699533,7.8815032,84.6836087,97.0096394,-107.057264,0.213871122,-2.56754431,56.1131769,False,False
Gran 2,-0.6,257.513571,-24.8743493,15.800031,-0.991873991,8.84977525,7.49379079,-0.270270058,2.41158328,7.49866297,7.87690804,85.2284943,96.9754877,-106.778742,0.211237267,-2.567461,56.6928215,False,False
Gran 2,-0.7,257.450876,-24.8786139,15.7932165,-1.02883796,8.89358751,7.48504652,-0.280186083,2.42248939,7.49028876,7.87228559,85.7731384,96.9406329,-106.499137,0.208600615,-2.56738023,57.2728055,False,False
Gran 2,-0.8,257.388192,-24.8828902,15.7863581,-1.06583324,8.93736205,7.47624656,-0.290098507,2.43336684,7.48187274,7.86763585,86.31754,96.9050747,-106.218449,0.205961118,-2.56730198,57.8531305,False,False
Gran 2,-0.9,257.32552,-24.8871783,15.7794558,-1.10285997,8.98109881,7.46739093,-0.300007259,2.44421553,7.47341499,7.86295881,86.8616977,96.8688129,-105.936675,0.203318733,-2.56722624,58.4337976,False,False
Gran 2,-1,257.262861,-24.8914783,15.7725098,-1.13991832,9.02479772,7.45847966,-0.309912266,2.45503535,7.46491557,7.85825445,87.4056103,96.8318474,-105.653814,0.200673412,-2.56715296,59.0148082,False,False
Gran 2,-1.1,257.200213,-24.8957904,15.7655198,-1.17700844,9.06845869,7.44951278,-0.319813456,2.46582618,7.45637454,7.85352278,87.9492766,96.7941778,-105.369864,0.198025109,-2.56708213,59.5961636,False,False
Gran 2,-1.2,257.137576,-24.9001147,15.7584859,-1.21413047,9.11208164,7.44049031,-0.329710758,2.47658792,7.44779197,7.84876379,88.4926953,96.755804,-105.084822,0.195373779,-2.56701371,60.1778651,False,False
Gran 2,-1.3,257.074952,-24.9044513,15.7514082,-1.25128458,9.15566651,7.43141228,-0.3396041,2.48732045,7.43916792,7.84397746,89.0358651,96.7167257,-104.798688,0.192719374,-2.56694769,60.759914,False,False
Gran 2,-1.4,257.012339,-24.9088004,15.7442864,-1.28847091,9.19921321,7.42227871,-0.349493409,2.49802366,7.43050246,7.8391638,89.5787847,96.6769428,-104.511459,0.190061849,-2.56688404,61.3423116,False,False
Gran 2,-1.5,256.949738,-24.9131621,15.7371207,-1.32568962,9.24272166,7.41308962,-0.359378613,2.50869744,7.42179566,7.83432279,90.1214527,96.6364548,-104.223134,0.187401155,-2.56682272,61.9250593,False,False
Gran 2,-1.6,256.887148,-24.9175365,15.729911,-1.36294087,9.28619177,7.40384505,-0.36925964,2.51934168,7.41304757,7.82945443,90.6638679,96.5952617,-103.933711,0.184737246,-2.56676372,62.5081582,False,False
Gran 2,-1.7,256.82457,-24.9219238,15.7226573,-1.40022482,9.32962346,7.39454502,-0.379136419,2.52995626,7.40425827,7.82455872,91.2060288,96.5533631,-103.643188,0.182070075,-2.56670701,63.0916096,False,False
Gran 2,-1.8,256.762004,-24.9263242,15.7153595,-1.43754162,9.37301665,7.38518956,-0.389008876,2.54054107,7.39542783,7.81963565,91.7479342,96.5107587,-103.351562,0.179399593,-2.56665256,63.6754149,False,False
Gran 2,-1.9,256.699448,-24.9307377,15.7080177,-1.47489142,9.41637124,7.37577869,-0.39887694,2.551096,7.38655631,7.8146852,92.2895826,96.4674483,-103.058834,0.176725753,-2.56660034,64.2595753,False,False
Gran 2,-2,256.636904,-24.9351644,15.7006317,-1.51227439,9.45968715,7.36631243,-0.408740539,2.56162093,7.37764378,7.80970739,92.8309725,96.4234316,-102.764999,0.174048507,-2.56655033,64.8440921,False,False
Gran 2,-2.1,256.574372,-24.9396046,15.6932017,-1.54969069,9.50296429,7.35679082,-0.418599599,2.57211576,7.36869031,7.80470219,93.3721027,96.3787082,-102.470058,0.171367807,-2.5665025,65.4289664,False,False
Gran 2,-2.2,256.511851,-24.9440584,15.6857275,-1.58714048,9.54620257,7.34721388,-0.42845405,2.58258037,7.35969597,7.79966962,93.9129717,96.3332778,-102.174007,0.168683604,-2.56645683,66.0141997,False,False
Gran 2,-2.3,256.44934,-24.948526,15.6782091,-1.6246239,9.58940189,7.33758164,-0.438303818,2.59301465,7.35066083,7.79460965,94.4535779,96.2871402,-101.876845,0.165995849,-2.56641328,66.599793,False,False
Gran 2,-2.4,256.386841,-24.9530073,15.6706465,-1.66214114,9.63256216,7.32789413,-0.448148832,2.60341847,7.34158496,7.78952229,94.9939201,96.2402949,-101.57857,0.163304493,-2.56637183,67.1857477,False,False
Gran 2,-2.5,256.324354,-24.9575028,15.6630397,-1.69969234,9.67568328,7.31815137,-0.457989018,2.61379174,7.33246844,7.78440753,95.5339966,96.1927417,-101.279181,0.160609487,-2.56633245,67.772065,False,False
Gran 2,-2.6,256.261877,-24.9620123,15.6553886,-1.73727768,9.71876515,7.30835338,-0.467824305,2.62413432,7.32331132,7.77926537,96.0738059,96.1444802,-100.978675,0.157910782,-2.56629512,68.3587461,False,False
Gran 2,-2.7,256.199411,-24.9665362,15.6476933,-1.7748973,9.76180769,7.2985002,-0.47765462,2.63444612,7.3141137,7.7740958,96.6133467,96.09551,-100.67705,0.155208328,-2.56625981,68.9457923,False,False
Gran 2,-2.8,256.136956,-24.9710746,15.6399537,-1.81255138,9.80481077,7.28859186,-0.48747989,2.64472701,7.30487563,7.76889883,97.1526173,96.0458308,-100.374306,0.152502075,-2.56622649,69.5332048,False,False
Gran 2,-2.9,256.074512,-24.9756276,15.6321697,-1.85024008,9.84777431,7.27862838,-0.497300044,2.65497689,7.2955972,7.76367443,97.6916162,95.9954421,-100.070439,0.149791973,-2.56619513,70.1209847,False,False
Gran 2,-3,256.012079,-24.9801953,15.6243414,-1.88796356,9.8906982,7.26860979,-0.507115007,2.66519563,7.28627847,7.75842263,98.2303419,95.9443436,-99.7654483,0.14707797,-2.56616571,70.7091333,False,False
Gran 2,-3.1,255.949657,-24.984778,15.6164687,-1.925722,9.93358233,7.25853612,-0.516924709,2.67538312,7.27691952,7.7531434,98.7687927,95.8925349,-99.4593317,0.144360017,-2.56613819,71.2976519,False,False
Gran 2,-3.2,255.887245,-24.9893758,15.6085516,-1.96351555,9.9764266,7.24840739,-0.526729076,2.68553924,7.26752043,7.74783675,99.3069672,95.8400155,-99.1520874,0.141638063,-2.56611256,71.8865416,False,False
Gran 2,-3.3,255.824845,-24.9939888,15.6005901,-2.00134438,10.0192309,7.23822364,-0.536528035,2.69566389,7.25808127,7.74250267,99.8448636,95.7867851,-98.8437135,0.138912056,-2.56608877,72.4758035,False,False
Gran 2,-3.4,255.762455,-24.9986172,15.5925841,-2.03920866,10.0619951,7.22798489,-0.546321513,2.70575694,7.24860212,7.73714116,100.38248,95.7328431,-98.5342081,0.136181944,-2.56606682,73.065439,False,False
Gran 2,-3.5,255.700075,-25.0032612,15.5845337,-2.07710855,10.1047191,7.21769117,-0.556109439,2.71581828,7.23908306,7.73175222,100.919816,95.6781892,-98.2235695,0.133447676,-2.56604665,73.6554492,False,False
