cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6539,0,271.207276,-7.585858,8.16,20.7951272,6.77569916,-0.544387097,2.87678173,0.964152117,2.92783716,3.08250219,115.548169,19.0746217,178.436441,-6.883,-3.549,35.19,False,False
NGC 6539,-0.1,271.319847,-7.6283722,8.14623291,20.8113578,6.65738692,-0.556189161,2.87476934,0.945851965,2.92807875,3.07705722,115.250386,20.2803406,179.438112,-6.90238619,-3.5159563,35.0360177,False,False
NGC 6539,-0.2,271.433014,-7.67212056,8.13247474,20.826738,6.53797049,-0.567960537,2.87263332,0.927449488,2.92824203,3.07160608,114.94805,21.4924817,180.437458,-6.92171337,-3.48265128,34.8766344,False,False
NGC 6539,-0.3,271.546777,-7.71711302,8.11872642,20.8412584,6.41744579,-0.579700758,2.870373,0.90894493,2.92832616,3.06614987,114.641118,22.7110996,181.434396,-6.94097742,-3.44908331,34.7117545,False,False
NGC 6539,-0.4,271.661137,-7.7633596,8.10498891,20.8549099,6.29580877,-0.591409352,2.86798771,0.890338541,2.92833034,3.06068967,114.329549,23.9362492,182.428838,-6.96017394,-3.41525082,34.5412806,False,False
NGC 6539,-0.5,271.776093,-7.81087035,8.09126316,20.867683,6.17305548,-0.603085842,2.8654768,0.87163058,2.92825371,3.05522662,114.013301,25.1679857,183.420683,-6.97929827,-3.38115241,34.3651134,False,False
NGC 6539,-0.6,271.891646,-7.85965539,8.07755016,20.8795683,6.04918204,-0.614729749,2.86283957,0.85282132,2.92809546,3.04976184,113.692328,26.406364,184.409822,-6.99834543,-3.34678681,34.1831519,False,False
NGC 6539,-0.7,272.007795,-7.90972486,8.0638509,20.890556,5.92418469,-0.626340585,2.86007535,0.833911043,2.92785476,3.04429649,113.366586,27.6514395,185.396134,-7.01731012,-3.3121529,33.995293,False,False
NGC 6539,-0.8,272.124541,-7.96108896,8.05016639,20.9006364,5.79805975,-0.637917862,2.85718344,0.814900045,2.92753077,3.03883177,113.036031,28.9032672,186.379484,-7.03618668,-3.27724975,33.8014322,False,False
NGC 6539,-0.9,272.241883,-8.01375792,8.03649766,20.9097997,5.67080367,-0.649461084,2.85416317,0.795788636,2.92712267,3.03336886,112.700614,30.1619018,187.359726,-7.05496907,-3.24207664,33.601463,False,False
NGC 6539,-1,272.35982,-8.06774197,8.02284574,20.9180358,5.54241304,-0.660969752,2.85101382,0.776577142,2.9266296,3.027909,112.36029,31.4273977,188.336696,-7.07365079,-3.20663305,33.3952771,False,False
NGC 6539,-1.1,272.478352,-8.12305138,8.00921171,20.9253347,5.41288458,-0.672443362,2.8477347,0.757265907,2.92605075,3.02245341,112.015009,32.6998087,189.310214,-7.09222491,-3.17091875,33.1827647,False,False
NGC 6539,-1.2,272.597479,-8.17969645,7.99559663,20.9316862,5.28221518,-0.683881404,2.84432509,0.737855295,2.92538527,3.01700338,111.664724,33.9791879,190.28008,-7.11068394,-3.13493377,32.9638142,False,False
NGC 6539,-1.3,272.717198,-8.23768744,7.98200161,20.9370798,5.15040193,-0.695283364,2.84078427,0.718345689,2.92463233,3.01156019,111.309384,35.2655871,191.246072,-7.12901983,-3.09867849,32.7383126,False,False
NGC 6539,-1.4,272.83751,-8.29703463,7.96842774,20.9415052,5.01744209,-0.706648723,2.83711154,0.698737498,2.92379108,3.00612514,110.94894,36.5590574,192.207947,-7.1472239,-3.06215363,32.5061453,False,False
NGC 6539,-1.5,272.958413,-8.35774827,7.95487617,20.9449517,4.88333318,-0.717976955,2.83330615,0.679031157,2.9228607,3.00069958,110.583341,37.8596479,193.165431,-7.16528675,-3.02536033,32.2671964,False,False
NGC 6539,-1.6,273.079905,-8.41983858,7.94134803,20.9474087,4.74807296,-0.729267531,2.82936739,0.659227131,2.92184033,2.99528485,110.212535,39.1674061,194.118222,-7.18319822,-2.98830021,32.0213487,False,False
NGC 6539,-1.7,273.201984,-8.48331571,7.9278445,20.9488652,4.61165945,-0.740519915,2.82529451,0.639325915,2.92072916,2.98988234,109.836472,40.4823773,195.065985,-7.20094724,-2.9509754,31.7684841,False,False
NGC 6539,-1.8,273.324649,-8.54818978,7.91436675,20.9493105,4.47409101,-0.751733569,2.82108678,0.619328044,2.91952632,2.98449345,109.455101,41.8046043,196.008346,-7.21852177,-2.91338862,31.5084834,False,False
NGC 6539,-1.9,273.447896,-8.61447081,7.90091599,20.9487334,4.33536632,-0.762907945,2.81674344,0.59923409,2.918231,2.97911961,109.068368,43.1341268,196.944886,-7.23590868,-2.87554326,31.2412269,False,False
NGC 6539,-2,273.571723,-8.68216871,7.88749344,20.9471227,4.19548447,-0.774042494,2.81226377,0.579044672,2.91684235,2.97376226,108.676223,44.4709808,197.875139,-7.25309358,-2.8374435,30.9665945,False,False
NGC 6539,-2.1,273.696127,-8.75129327,7.87410033,20.9444671,4.05444496,-0.785136658,2.80764699,0.55876046,2.91535953,2.96842289,108.278614,45.8151986,198.798582,-7.2700607,-2.79909433,30.6844663,False,False
NGC 6539,-2.2,273.821105,-8.82185413,7.86073792,20.9407553,3.91224777,-0.796189877,2.80289236,0.538382178,2.91378172,2.96310298,107.875491,47.1668071,199.714632,-7.28679266,-2.76050179,30.3947225,False,False
NGC 6539,-2.3,273.946652,-8.89386072,7.84740749,20.9359757,3.76889344,-0.807201584,2.79799912,0.517910617,2.91210808,2.95780407,107.466803,48.5258282,200.62263,-7.30327032,-2.72167298,30.0972443,False,False
NGC 6539,-2.4,274.072763,-8.96732229,7.83411033,20.9301168,3.62438309,-0.818171207,2.79296652,0.497346637,2.9103378,2.95252769,107.052501,49.892277,201.521839,-7.31947247,-2.68261631,29.7919145,False,False
NGC 6539,-2.5,274.199434,-9.0422478,7.82084775,20.9231667,3.47871853,-0.82909817,2.78779378,0.476691178,2.90847004,2.94727543,106.632538,51.2661612,202.411424,-7.3353756,-2.64334165,29.478618,False,False
NGC 6539,-2.6,274.326659,-9.11864592,7.80762109,20.9151137,3.33190232,-0.839981891,2.78248016,0.455945272,2.90650398,2.94204886,106.206868,52.6474801,203.290448,-7.35095356,-2.60386051,29.1572429,False,False
NGC 6539,-2.7,274.45443,-9.19652495,7.79443169,20.905946,3.18393788,-0.850821785,2.77702489,0.435110051,2.90443883,2.93684962,105.775447,54.036223,204.157848,-7.36617716,-2.56418634,28.8276813,False,False
NGC 6539,-2.8,274.582742,-9.27589279,7.78128092,20.8956514,3.0348296,-0.861617261,2.77142721,0.414186766,2.90227377,2.93167934,105.338235,55.4323677,205.012422,-7.38101375,-2.52433473,28.4898308,False,False
NGC 6539,-2.9,274.711585,-9.35675685,7.76817015,20.8842181,2.88458294,-0.872367725,2.76568636,0.393176795,2.90000802,2.92653968,104.895194,56.8358792,205.852807,-7.39542677,-2.4843238,28.143596,False,False
NGC 6539,-3,274.84095,-9.439124,7.75510079,20.8716338,2.7332046,-0.883072579,2.75980161,0.372081668,2.89764078,2.92143233,104.446293,58.2467073,206.677457,-7.40937511,-2.44417451,27.78889,False,False
NGC 6539,-3.1,274.970826,-9.52300046,7.74207426,20.8578865,2.58070269,-0.893731223,2.75377219,0.350903081,2.89517129,2.91635899,103.991503,59.6647846,207.484617,-7.42281254,-2.40391105,27.4256374,False,False
NGC 6539,-3.2,275.101202,-9.60839169,7.72909197,20.8429638,2.42708686,-0.904343053,2.74759738,0.329642923,2.89259879,2.91132138,103.530802,61.0900239,208.272292,-7.43568696,-2.36356135,27.0537761,False,False
NGC 6539,-3.3,275.232063,-9.69530231,7.71615537,20.8268538,2.27236858,-0.914907463,2.74127645,0.308303301,2.88992253,2.90632124,103.064178,62.5223155,209.038218,-7.44793969,-2.32315751,26.6732614,False,False
NGC 6539,-3.4,275.363396,-9.78373596,7.7032659,20.8095441,2.11656131,-0.925423848,2.73480868,0.286886566,2.88714181,2.90136032,102.591624,63.9615239,209.77983,-7.45950461,-2.28273635,26.2840694,False,False
NGC 6539,-3.5,275.495181,-9.87369515,7.69042503,20.7910226,1.95968082,-0.935891602,2.72819338,0.265395352,2.88425591,2.89644038,102.113147,65.4074842,210.494225,-7.47030735,-2.24233994,25.8862019,False,False
NGC 6539,-3.6,275.627402,-9.96518112,7.67763421,20.7712772,1.80174542,-0.946310118,2.72142985,0.243832605,2.88126418,2.89156318,101.628762,66.8599981,211.178133,-7.48026451,-2.20201614,25.479692,False,False
NGC 6539,-3.7,275.760034,-10.0581937,7.6648949,20.7502959,1.64277634,-0.956678796,2.71451745,0.222201626,2.87816596,2.88673048,101.138502,68.3188302,211.827895,-7.48928311,-2.16181902,25.0646106,False,False
NGC 6539,-3.8,275.893054,-10.1527309,7.65220858,20.7280668,1.482798,-0.966997035,2.70745555,0.200506114,2.87496066,2.88194405,100.642413,69.7837031,212.439443,-7.49726014,-2.12180918,24.6410738,False,False
NGC 6539,-3.9,276.026433,-10.2487892,7.63957668,20.7045782,1.32183839,-0.977264243,2.70024353,0.1787502,2.8716477,2.87720562,100.140563,71.254293,213.008314,-7.50408279,-2.08205381,24.209251,False,False
NGC 6539,-4,276.160142,-10.3463629,7.62700064,20.6798184,1.15992939,-0.987479836,2.69288084,0.156938494,2.86822657,2.8725169,99.6330358,72.730226,213.529679,-7.50962923,-2.04262637,23.7693743,False,False
NGC 6539,-4.1,276.294145,-10.4454442,7.61448189,20.6537763,0.997107012,-0.997643237,2.68536694,0.135076114,2.86469678,2.86787957,99.1199423,74.2110742,213.99842,-7.51377046,-2.0036057,23.3217465,False,False
NGC 6539,-4.2,276.428403,-10.5460228,7.6020218,20.6264408,0.833411681,-1.00775388,2.67770137,0.113168711,2.86105794,2.86329525,98.6014157,75.6963531,214.409254,-7.51637332,-1.96507454,22.8667498,False,False
NGC 6539,-4.3,276.562874,-10.6480864,7.58962172,20.5978012,0.668888276,-1.01781123,2.6698837,0.0912224772,2.85730969,2.8587655,98.0776158,77.1855214,214.756913,-7.517305,-1.92711715,22.4048518,False,False
NGC 6539,-4.4,276.697513,-10.7516199,7.57728296,20.5678474,0.50358609,-1.02781475,2.66191355,0.0692441342,2.85345175,2.85429179,97.5487285,78.6779821,215.036386,-7.51643883,-1.8898162,21.9366076,False,False
NGC 6539,-4.5,276.83227,-10.8566062,7.56500676,20.5365696,0.337558548,-1.03776392,2.65379062,0.0472408901,2.84948392,2.84987549,97.0149653,80.173087,215.243189,-7.51366125,-1.85324903,21.4626581,False,False
NGC 6539,-4.6,276.967092,-10.9630258,7.55279429,20.5039584,0.17086271,-1.04765826,2.64551468,0.0252203718,2.84540608,2.84551785,96.4765615,81.6701443,215.373671,-7.50887914,-1.81748357,20.9837216,False,False
NGC 6539,-4.7,277.101924,-11.0708578,7.54064667,20.470005,0.00355854397,-1.05749732,2.63708557,0.00319052544,2.8412182,2.84121999,95.9337725,83.1684292,215.425273,-7.50202658,-1.78257452,20.5005788,False,False
NGC 6539,-4.8,277.23671,-11.1800796,7.52856492,20.4347014,-0.164291983,-1.06728065,2.62850319,-0.0188405044,2.83692034,2.8369829,95.3868696,84.6671967,215.396736,-7.49306984,-1.74856036,20.0140532,False,False
NGC 6539,-4.9,277.371392,-11.2906678,7.51654998,20.3980397,-0.332625983,-1.07700785,2.61976754,-0.0408645174,2.83251265,2.83280741,94.8361342,86.1656968,215.288186,-7.48200988,-1.71546168,19.5249862,False,False
NGC 6539,-5,277.505913,-11.4025987,7.50460272,20.3600131,-0.501380697,-1.08667854,2.61087868,-0.0628733954,2.82799536,2.82869419,94.281852,87.6631889,215.10111,-7.46888159,-1.68328118,19.0342131,False,False
NGC 6539,-5.1,277.640219,-11.5158484,7.49272392,20.3206151,-0.67049453,-1.09629238,2.60183676,-0.0848592354,2.82336882,2.8246438,93.7243073,89.158956,214.838196,-7.45375017,-1.65200521,18.5425395,False,False
