cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Liller 1,0,263.352333,-33.389556,8.06,-5.1597059,-0.160641176,-0.0947497258,-0.724858016,-0.0223449323,0.731024386,0.731365811,43.3156997,-89.9735976,28.5294964,-5.183,-6.979,60.36,False,False
Liller 1,-0.1,263.414279,-33.3480967,8.05476112,-5.09677373,-0.18149445,-0.0991927161,-0.7155744,-0.025250452,0.722416719,0.722857871,43.5688824,-91.5738626,28.2852957,-5.20069307,-7.02575091,60.3839661,False,False
Liller 1,-0.2,263.4768,-33.3054927,8.04949334,-5.03261829,-0.202187186,-0.10366103,-0.706127587,-0.0281294337,0.713695859,0.714249987,43.8108938,-93.1649575,28.0105367,-5.21757959,-7.07292814,60.3857404,False,False
Liller 1,-0.3,263.539869,-33.2617335,8.04419839,-4.96724252,-0.222696999,-0.108153515,-0.696518542,-0.0309787571,0.704865422,0.70554585,44.0415274,-94.7463759,27.7053236,-5.23365169,-7.12051608,60.3650507,False,False
Liller 1,-0.4,263.603457,-33.216809,8.03887805,-4.90064974,-0.243001512,-0.112668996,-0.686748281,-0.0337953145,0.695929238,0.696749329,44.2605732,-96.3175952,27.3697964,-5.24890203,-7.16849802,60.3216248,False,False
Liller 1,-0.5,263.667536,-33.1707094,8.03353413,-4.83284369,-0.263078382,-0.117206278,-0.676817873,-0.0365760144,0.686891363,0.687864485,44.4678176,-97.8780767,27.0041305,-5.26332379,-7.21685613,60.25519,False,False
Liller 1,-0.6,263.73208,-33.1234254,8.02816845,-4.76382853,-0.282905322,-0.121764142,-0.666728446,-0.0393177848,0.677756097,0.678895585,44.6630434,-99.4272648,26.6085369,-5.27691067,-7.26557149,60.1654734,False,False
Liller 1,-0.7,263.797057,-33.0749482,8.02278287,-4.69360885,-0.302460129,-0.126341348,-0.656481183,-0.0420175774,0.668527995,0.669847115,44.8460299,-100.964587,26.1832617,-5.28965688,-7.31462402,60.0522025,False,False
Liller 1,-0.8,263.862442,-33.0252695,8.01737929,-4.62218973,-0.321720708,-0.130936633,-0.646077328,-0.0446723706,0.65921189,0.660723798,45.0165529,-102.489453,25.7285857,-5.30155718,-7.36399253,59.915105,False,False
Liller 1,-0.9,263.928203,-32.9743816,8.01195962,-4.5495767,-0.3406651,-0.135548711,-0.635518186,-0.0472791734,0.64981291,0.651530612,45.174385,-104.001256,25.2448244,-5.31260682,-7.41365467,59.7539095,False,False
Liller 1,-1,263.994313,-32.9222771,8.00652581,-4.47577579,-0.359271504,-0.140176272,-0.624805125,-0.0498350287,0.640336499,0.642272809,45.3192955,-105.499369,24.7323272,-5.32280155,-7.46358695,59.5683455,False,False
