cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Ter 3,0,247.162483,-35.339829,7.64,-14.915933,9.19904562,-0.831253998,-1.94126425,1.22350704,2.11175048,2.4405859,-179.92624,106.657041,90.0199818,-5.578,-1.748,-135.76,False,False
Ter 3,-0.1,247.210051,-35.4345161,7.65887676,-14.9594191,9.10616766,-0.812842825,-1.95211467,1.21422043,2.11458392,2.43840038,-180.118618,105.530649,91.5864404,-5.61310793,-1.74682644,-135.444212,False,False
Ter 3,-0.2,247.259273,-35.5288728,7.67774204,-15.0017861,9.01257642,-0.794412338,-1.96284943,1.20477395,2.11751478,2.43625719,-180.303943,104.394992,93.1462466,-5.64792175,-1.74605229,-135.128023,False,False
Ter 3,-0.3,247.310145,-35.6228922,7.69659533,-15.0430376,8.91828289,-0.775963256,-1.97346757,1.19516829,2.12054078,2.43415703,-180.482273,103.250176,94.6994066,-5.6824438,-1.74567425,-134.811554,False,False
Ter 3,-0.4,247.362659,-35.7165672,7.71543615,-15.0831776,8.82329792,-0.757496291,-1.98396816,1.18540413,2.12365965,2.43210058,-180.653663,102.096303,96.2459289,-5.71667644,-1.74568908,-134.49492,False,False
Ter 3,-0.5,247.416809,-35.809891,7.73426404,-15.1222099,8.72763214,-0.739012151,-1.99435029,1.17548214,2.12686907,2.43008854,-180.818165,100.933474,97.7858241,-5.75062203,-1.74609363,-134.178229,False,False
Ter 3,-0.6,247.472589,-35.9028567,7.75307853,-15.1601383,8.63129603,-0.720511537,-2.00461304,1.16540301,2.13016673,2.42812159,-180.975827,99.7617837,99.3191048,-5.78428297,-1.7468848,-133.861588,False,False
Ter 3,-0.7,247.529992,-35.9954575,7.77187918,-15.1969669,8.53429991,-0.701995147,-2.01475551,1.1551674,2.13355031,2.42620046,-181.126693,98.5813248,100.845785,-5.81766164,-1.74805961,-133.545097,False,False
Ter 3,-0.8,247.589012,-36.0876869,7.79066554,-15.2326996,8.43665393,-0.683463673,-2.0247768,1.14477599,2.13701748,2.42432584,-181.270805,97.392186,102.36588,-5.85076041,-1.74961511,-133.228851,False,False
Ter 3,-0.9,247.649644,-36.1795381,7.8094372,-15.2673403,8.33836804,-0.664917804,-2.03467605,1.13422946,2.14056588,2.42249845,-181.408202,96.1944523,103.879406,-5.88358166,-1.75154847,-132.912941,False,False
Ter 3,-1,247.71188,-36.2710046,7.82819374,-15.3008931,8.23945207,-0.646358225,-2.04445236,1.12352847,2.14419318,2.42071903,-181.538919,94.9882056,105.386379,-5.91612776,-1.75385694,-132.597454,False,False
Ter 3,-1.1,247.775715,-36.3620799,7.84693475,-15.3333619,8.13991567,-0.627785619,-2.05410488,1.11267369,2.14789703,2.4189883,-181.662987,93.7735239,106.886817,-5.94840104,-1.75653787,-132.282472,False,False
Ter 3,-1.2,247.841143,-36.4527576,7.86565984,-15.3647507,8.03976834,-0.609200662,-2.06363274,1.1016658,2.15167505,2.41730699,-181.780436,92.5504822,108.380736,-5.98040382,-1.75958868,-131.968074,False,False
Ter 3,-1.3,247.908157,-36.5430313,7.88436861,-15.3950636,7.93901939,-0.590604031,-2.0730351,1.09050545,2.15552491,2.41567584,-181.891292,91.3191516,109.868155,-6.01213839,-1.7630069,-131.654333,False,False
Ter 3,-1.4,247.976752,-36.6328946,7.90306068,-15.4243047,7.83767803,-0.571996398,-2.0823111,1.07919332,2.15944423,2.41409561,-181.995576,90.0796002,111.349088,-6.04360699,-1.76679017,-131.34132,False,False
