cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
IC 1276,0,272.684441,-7.207595,4.55,21.8320867,5.66831238,-3.91782399,1.68381095,0.459444171,4.26433631,4.2890154,198.137637,197.824431,24.1972522,-2.555,-4.586,155.06,False,False
IC 1276,-0.1,272.615373,-7.33318384,4.52360066,21.6883241,5.66901238,-3.9380344,1.66354939,0.456943411,4.27498673,4.29933818,197.093478,198.406583,24.706864,-2.56519828,-4.54562672,154.639696,False,False
IC 1276,-0.2,272.545547,-7.46165277,4.4973022,21.5416649,5.6689307,-3.95813786,1.64322855,0.454390644,4.28568027,4.30970141,196.046092,198.983905,25.214277,-2.57543322,-4.50459457,154.214374,False,False
IC 1276,-0.3,272.474953,-7.59303948,4.47110635,21.3920717,5.66805425,-3.97813404,1.62284891,0.451786097,4.29641583,4.32010412,194.995474,199.556418,25.7194805,-2.58570347,-4.4628928,153.783923,False,False
IC 1276,-0.4,272.403578,-7.72738198,4.44501489,21.2395073,5.66636972,-3.9980226,1.60241096,0.449129995,4.30719231,4.33054538,193.941614,200.124138,26.2224639,-2.59600763,-4.42051067,153.348225,False,False
IC 1276,-0.5,272.331411,-7.86471869,4.41902963,21.0839338,5.66386358,-4.01780321,1.58191519,0.446422566,4.31800861,4.34102424,192.884506,200.687083,26.7232159,-2.60634422,-4.37743741,152.90716,False,False
IC 1276,-0.6,272.258441,-8.00508834,4.3931524,20.9253131,5.66052208,-4.03747555,1.56136209,0.44366404,4.32886364,4.35153975,191.824137,201.245269,27.2217256,-2.61671175,-4.3336623,152.460602,False,False
IC 1276,-0.7,272.184656,-8.14853001,4.36738506,20.7636068,5.65633126,-4.05703928,1.54075216,0.440854645,4.33975632,4.36209098,190.760498,201.798712,27.7179812,-2.62710862,-4.28917463,152.008423,False,False
IC 1276,-0.8,272.110044,-8.29508309,4.34172952,20.5987763,5.65127691,-4.07649406,1.52008586,0.437994614,4.35068556,4.37267699,189.693575,202.347427,28.211971,-2.63753321,-4.24396376,151.550489,False,False
IC 1276,-0.9,272.034592,-8.4447873,4.31618771,20.4307826,5.64534463,-4.09583955,1.49936368,0.435084178,4.36165027,4.38329686,188.623353,202.891426,28.703683,-2.64798384,-4.1980191,151.086664,False,False
IC 1276,-1,271.958288,-8.59768262,4.2907616,20.2595865,5.63851979,-4.11507542,1.47858611,0.432123571,4.37264938,4.39394964,187.549818,203.430722,29.1931045,-2.65845875,-4.15133017,150.616805,False,False
IC 1276,-1.1,271.88112,-8.75380933,4.26545319,20.0851485,5.63078755,-4.13420133,1.45775363,0.429113027,4.38368182,4.40463441,186.472952,203.965326,29.6802227,-2.66895614,-4.1038866,150.140767,False,False
IC 1276,-1.2,271.803073,-8.91320795,4.24026453,19.9074291,5.62213283,-4.15321694,1.43686671,0.426052785,4.39474651,4.41535025,185.392737,204.495248,30.1650242,-2.67947412,-4.05567816,149.658399,False,False
IC 1276,-1.3,271.724136,-9.07591923,4.2151977,19.7263884,5.61254036,-4.1721219,1.41592583,0.42294308,4.40584238,4.42609624,184.309152,205.020497,30.6474951,-2.69001079,-4.00669479,149.169547,False,False
