cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Gran 3,0,256.256,-35.496,11.47,-10.2436508,3.42348194,3.14677118,-2.03613311,0.676893252,3.74806709,3.80869943,77.1614233,127.54508,196.225478,-3.851,0.498,94.87,False,False
Gran 3,-0.1,256.300147,-35.61221,11.4633834,-10.3147492,3.32470288,3.13883072,-2.04913841,0.656789539,3.74849656,3.805601,78.1212968,126.783383,196.918766,-3.87023017,0.498637075,95.8012286,False,False
Gran 3,-0.2,256.345012,-35.7284955,11.4567042,-10.3856179,3.22548219,3.13079201,-2.06206542,0.636615184,3.74886281,3.80253222,79.0827304,126.013879,197.606909,-3.88955203,0.499140976,96.7321332,False,False
Gran 3,-0.3,256.390599,-35.8448537,11.4499622,-10.4562546,3.12582001,3.12265489,-2.07491333,0.616370727,3.74916509,3.79949362,80.0456884,125.236545,198.289606,-3.90896252,0.499507023,97.6626793,False,False
Gran 3,-0.4,256.436915,-35.9612815,11.4431574,-10.526657,3.02571662,3.11441922,-2.08768134,0.596056742,3.74940268,3.79648575,81.0101323,124.451358,198.966528,-3.92845811,0.499730218,98.5928307,False,False
Gran 3,-0.5,256.483965,-36.0777759,11.4362898,-10.5968229,2.92517246,3.10608483,-2.10036865,0.575673838,3.74957483,3.79350917,81.9760211,123.658297,199.637311,-3.94803476,0.499805204,99.5225494,False,False
Gran 3,-0.6,256.531754,-36.1943336,11.4293592,-10.6667497,2.82418814,3.09765159,-2.11297444,0.555222663,3.74968084,3.79056441,82.9433107,122.857347,200.301559,-3.96768784,0.499726224,100.451795,False,False
Gran 3,-0.7,256.580288,-36.310951,11.4223657,-10.7364352,2.72276444,3.08911936,-2.12549792,0.534703908,3.74971996,3.78765205,83.9119539,122.048491,200.95883,-3.98741205,0.499487069,101.380525,False,False
Gran 3,-0.8,256.629573,-36.4276246,11.4153092,-10.805877,2.62090238,3.08048799,-2.13793827,0.51411831,3.74969149,3.78477264,84.8818996,121.23172,201.608637,-4.00720135,0.499081026,102.308694,False,False
Gran 3,-0.9,256.679612,-36.5443506,11.4081895,-10.8750726,2.51860322,3.07175737,-2.15029468,0.49346666,3.74959471,3.78192674,85.8530928,120.407026,202.250439,-4.02704881,0.498500807,103.236254,False,False
Gran 3,-1,256.73041,-36.661125,11.4010068,-10.9440197,2.41586848,3.06292735,-2.16256634,0.472749806,3.74942891,3.77911491,86.825474,119.574408,202.883636,-4.04694656,0.497738477,104.163155,False,False
Gran 3,-1.1,256.781973,-36.7779436,11.3937609,-11.0127158,2.31269998,3.05399783,-2.17475245,0.451968663,3.74919338,3.77633773,87.7989784,118.733866,203.507556,-4.06688557,0.496785366,105.089343,False,False
Gran 3,-1.2,256.834304,-36.8948019,11.3864518,-11.0811584,2.20909991,3.0449687,-2.18685219,0.431124217,3.74888742,3.77359576,88.7735361,117.885409,204.121451,-4.08685556,0.495631971,106.014761,False,False
Gran 3,-1.3,256.887408,-37.0116952,11.3790794,-11.1493451,2.10507083,3.03583985,-2.19886475,0.410217536,3.74851034,3.77088957,89.7490703,117.02905,204.72448,-4.1068448,0.494267846,106.939348,False,False
Gran 3,-1.4,256.941287,-37.1286186,11.3716438,-11.2172735,2.00061574,3.02661118,-2.21078932,0.389249776,3.74806145,3.76821974,90.7254977,116.16481,205.315701,-4.12683988,0.492681471,107.86304,False,False
Gran 3,-1.5,256.995944,-37.2455666,11.3641448,-11.2849409,1.89573816,3.0172826,-2.22262511,0.3682222,3.74754009,3.76558685,91.7027267,115.292717,205.894057,-4.14682552,0.490860105,108.785766,False,False
Gran 3,-1.6,257.051383,-37.3625335,11.3565826,-11.352345,1.79044213,3.00785405,-2.23437131,0.347136183,3.74694558,3.76299145,92.6806569,114.412809,206.458357,-4.16678428,0.48878963,109.707455,False,False
Gran 3,-1.7,257.107604,-37.4795133,11.3489571,-11.4194833,1.68473239,2.99832546,-2.24602712,0.32599323,3.74627727,3.76043415,93.6591779,113.525132,207.00726,-4.18669629,0.486454377,110.628028,False,False
Gran 3,-1.8,257.16461,-37.5964993,11.3412682,-11.4863533,1.57861436,2.98869676,-2.25759175,0.304794991,3.74553452,3.75791549,94.6381679,112.629746,207.539258,-4.20653894,0.48383694,111.547402,False,False
Gran 3,-1.9,257.2224,-37.7134846,11.333516,-11.5529524,1.47209429,2.97896792,-2.26906442,0.28354328,3.74471671,3.75543607,95.6174925,111.726721,208.052655,-4.22628657,0.480917983,112.465489,False,False
Gran 3,-2,257.280973,-37.8304615,11.3257005,-11.6192784,1.36517936,2.96913892,-2.28044435,0.262240094,3.74382323,3.75299643,96.5970031,110.816142,208.54555,-4.24591011,0.477676052,113.382197,False,False
Gran 3,-2.1,257.340328,-37.9474218,11.3178217,-11.6853286,1.25787777,2.95920974,-2.29173077,0.240887637,3.74285348,3.75059716,97.576535,109.898111,209.015819,-4.26537684,0.474087424,114.297427,False,False
Gran 3,-2.2,257.400461,-38.0643565,11.3098796,-11.7511007,1.15019892,2.94918038,-2.30292293,0.219488341,3.74180691,3.7482388,98.555906,108.972747,209.461101,-4.28465012,0.470125992,115.211078,False,False
Gran 3,-2.3,257.461369,-38.181256,11.3018743,-11.8165923,1.04215347,2.93905089,-2.31402008,0.198044894,3.74068296,3.74592189,99.5349141,108.040188,209.878798,-4.30368929,0.46576325,116.123043,False,False
Gran 3,-2.4,257.523046,-38.2981098,11.2938058,-11.8818011,0.933753499,2.92882129,-2.32502149,0.176560258,3.73948113,3.74364697,100.513336,107.100595,210.266077,-4.32244972,0.460968411,117.033212,False,False
Gran 3,-2.5,257.585483,-38.4149065,11.2856741,-11.9467247,0.82501265,2.91849167,-2.33592646,0.155037699,3.73820091,3.74141454,101.490926,106.154153,210.619902,-4.34088316,0.455708734,117.941473,False,False
Gran 3,-2.6,257.648671,-38.5316339,11.2774794,-12.0113609,0.71594619,2.90806213,-2.34673429,0.1334808,3.73684187,3.73922509,102.467413,105.201071,210.937082,-4.35893848,0.449950108,118.847713,False,False
Gran 3,-2.7,257.7126,-38.6482786,11.2692217,-12.0757074,0.606571105,2.89753278,-2.35744433,0.111893475,3.73540359,3.73707909,103.442503,104.241584,211.21435,-4.3765628,0.443657975,119.75182,False,False
Gran 3,-2.8,257.777255,-38.7648265,11.2609011,-12.1397623,0.496906105,2.8869038,-2.36805591,0.0902799736,3.73388569,3.73497695,104.415875,103.275957,211.448479,-4.39370323,0.436798596,120.653684,False,False
Gran 3,-2.9,257.842623,-38.8812624,11.2525176,-12.2035235,0.386971586,2.87617538,-2.37856844,0.0686448638,3.73228786,3.73291907,105.387185,102.304478,211.636426,-4.41030901,0.429340669,121.553198,False,False
Gran 3,-3,257.908684,-38.9975705,11.2440715,-12.266989,0.276789495,2.86534774,-2.38898133,0.0469930107,3.73060979,3.73090576,106.356069,101.327463,211.775502,-4.42633416,0.421257184,122.450262,False,False
Gran 3,-3.1,257.975421,-39.1137342,11.2355627,-12.330157,0.166383105,2.85442114,-2.39929403,0.0253295279,3.72885129,3.72893731,107.322146,100.345248,211.863547,-4.44174012,0.412527323,123.344778,False,False
Gran 3,-3.2,258.042815,-39.2297363,11.2269914,-12.3930258,0.0557767068,2.84339591,-2.40950603,0.00365971616,3.72701215,3.72701395,108.285022,99.3581884,211.899088,-4.45649833,0.403138169,124.236655,False,False
Gran 3,-3.3,258.110843,-39.3455596,11.2183578,-12.4555938,-0.0550047767,2.83227239,-2.41961684,-0.0180110134,3.72509228,3.72513583,109.2443,98.3666529,211.881455,-4.47059201,0.393085909,125.125804,False,False
Gran 3,-3.4,258.179485,-39.4611868,11.209662,-12.5178595,-0.165936221,2.82105095,-2.42962604,-0.0396772248,3.72309162,3.72330303,110.199581,97.371016,211.810834,-4.48401721,0.382376332,126.012138,False,False
Gran 3,-3.5,258.248718,-39.5766008,11.200904,-12.5798216,-0.276992744,2.80973204,-2.43953322,-0.0613335442,3.72101014,3.72151559,111.15048,96.3716533,211.688245,-4.49678255,0.371024495,126.895571,False,False
Gran 3,-3.6,258.318523,-39.6917853,11.1920842,-12.6414789,-0.388150118,2.79831613,-2.44933802,-0.0829747412,3.71884792,3.71977347,112.096624,95.3689351,211.515452,-4.50890805,0.35905363,127.776015,False,False
Gran 3,-3.7,258.388877,-39.8067245,11.1832026,-12.7028301,-0.499385123,2.7868037,-2.45904011,-0.104595798,3.71660506,3.71807658,113.037662,94.3632206,211.294819,-4.52042303,0.346493483,128.653383,False,False
Gran 3,-3.8,258.459763,-39.9214035,11.1742593,-12.7638744,-0.610675824,2.77519531,-2.46863921,-0.126191962,3.7142817,3.71642476,113.973268,93.3548546,211.029142,-4.53136368,0.333378379,129.527582,False,False
Gran 3,-3.9,258.531162,-40.0358085,11.1652547,-12.8246108,-0.722001748,2.76349153,-2.47813506,-0.147758781,3.71187807,3.71481782,114.903141,92.3441637,210.721476,-4.5417705,0.31974526,130.398522,False,False
Gran 3,-4,258.603057,-40.1499266,11.1561887,-12.8850386,-0.833343985,2.75169295,-2.48752744,-0.169292121,3.70939441,3.71325554,115.827012,91.3314548,210.374979,-4.55168595,0.305631951,131.266112,False,False
Gran 3,-4.1,258.675433,-40.2637462,11.1470617,-12.945157,-0.944685217,2.7398002,-2.49681616,-0.190788174,3.706831,3.71173763,116.744639,90.3170141,209.992789,-4.56115257,0.291075749,132.130262,False,False
Gran 3,-4.2,258.748277,-40.3772563,11.1378739,-13.0049654,-1.05600968,2.72781394,-2.50600105,-0.212243444,3.70418819,3.7102638,117.655807,89.3011075,209.577926,-4.57021155,0.276112388,132.990887,False,False
Gran 3,-4.3,258.821575,-40.4904474,11.1286254,-13.0644632,-1.16730308,2.71573482,-2.51508199,-0.233654736,3.70146633,3.70883372,118.560327,88.2839804,209.133234,-4.57890174,0.260775366,133.847905,False,False
Gran 3,-4.4,258.895317,-40.6033103,11.1193165,-13.1236501,-1.27855251,2.70356355,-2.52405884,-0.255019137,3.69866583,3.70744705,119.458035,87.2658598,208.661346,-4.58725911,0.245095558,134.701239,False,False
Gran 3,-4.5,258.969492,-40.7158372,11.1099473,-13.1825255,-1.38974636,2.69130082,-2.53293153,-0.276333991,3.6957871,3.70610344,120.348787,86.2469547,208.164661,-4.59531645,0.229101068,135.550819,False,False
Gran 3,-4.6,259.044093,-40.8280205,11.1005182,-13.2410892,-1.50087412,2.67894736,-2.54169998,-0.297596873,3.69283059,3.70480251,121.23246,85.2274577,207.645353,-4.60310336,0.212817237,136.396579,False,False
Gran 3,-4.7,259.11911,-40.9398537,11.0910293,-13.2993408,-1.61192637,2.66650389,-2.55036415,-0.318805572,3.68979678,3.70354388,122.10895,84.2075468,207.105374,-4.61064629,0.19626676,137.238461,False,False
Gran 3,-4.8,259.194537,-41.0513307,11.0814809,-13.3572801,-1.72289456,2.65397114,-2.55892399,-0.339958065,3.68668616,3.70232715,122.978166,83.1873863,206.546467,-4.61796879,0.179469867,138.076413,False,False
Gran 3,-4.9,259.270368,-41.1624459,11.0718732,-13.4149068,-1.83377103,2.64134988,-2.56737949,-0.361052497,3.68349924,3.70115193,123.840032,82.1671283,205.97019,-4.62509173,0.16244453,138.910389,False,False
Gran 3,-5,259.346596,-41.2731942,11.0622065,-13.4722208,-1.94454879,2.62864086,-2.57573066,-0.382087164,3.68023656,3.70001781,124.694485,81.1469137,205.377925,-4.63203355,0.145206688,139.740347,False,False
Gran 3,-5.1,259.423217,-41.383571,11.052481,-13.529222,-2.05522154,2.61584482,-2.58397749,-0.403060494,3.67689867,3.69892438,125.541473,80.1268736,204.770906,-4.63881048,0.127770458,140.566252,False,False
Gran 3,-5.2,259.500227,-41.4935721,11.042697,-13.5859101,-2.16578355,2.60296255,-2.59212001,-0.423971038,3.67348611,3.69787123,126.380953,79.10713,204.150229,-4.64543687,0.110148345,141.388073,False,False
Gran 3,-5.3,259.57762,-41.6031935,11.0328548,-13.6422851,-2.27622959,2.58999481,-2.60015827,-0.444817447,3.66999948,3.69685795,127.21289,78.0877969,203.516871,-4.65192533,0.0923514243,142.205785,False,False
Gran 3,-5.4,259.655395,-41.7124314,11.0229545,-13.698347,-2.38655488,2.57694238,-2.6080923,-0.465598471,3.66643934,3.69588411,128.037258,77.0689808,202.871702,-4.65828698,0.0743895133,143.019366,False,False
Gran 3,-5.5,259.733547,-41.8212826,11.0129966,-13.7540957,-2.49675505,2.56380602,-2.61592216,-0.486312942,3.66280631,3.6949493,128.854036,76.0507818,202.215503,-4.66453162,0.0562713232,143.828797,False,False
Gran 3,-5.6,259.812073,-41.9297439,11.0029811,-13.8095312,-2.60682608,2.55058652,-2.62364793,-0.50695977,3.65910099,3.6940531,129.66321,75.0332936,201.548969,-4.6706679,0.0380045921,144.634064,False,False
Gran 3,-5.7,259.890971,-42.0378122,10.9929084,-13.8646533,-2.71676429,2.53728465,-2.63126968,-0.527537928,3.655324,3.69319507,130.464771,74.0166049,200.872727,-4.67670343,0.0195962027,145.435155,False,False
