cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6517,0,270.46075,-8.958778,9.23,19.225186,6.76248733,0.535408048,3.01811607,1.08551707,3.06523839,3.25177393,50.7534064,43.4361573,-30.8793162,-1.554,-4.452,-35.06,False,False
NGC 6517,-0.1,270.431977,-8.96109763,9.2240157,19.2093001,6.78624311,0.530214649,3.01361268,1.08862342,3.05990016,3.24778231,50.8078147,44.6311724,-29.8678511,-1.56252253,-4.42201887,-34.4598204,False,False
NGC 6517,-0.2,270.403357,-8.96432911,9.2179766,19.1926808,6.80942366,0.525015707,3.00898714,1.09162628,3.05444678,3.24365428,50.8618327,45.8249617,-28.8554003,-1.57107619,-4.39204445,-33.8572262,False,False
NGC 6517,-0.3,270.37489,-8.96847411,9.21188273,19.1753268,6.83202748,0.51981126,3.00423957,1.09452554,3.04887835,3.23938965,50.9154549,47.0175889,-27.8419061,-1.57966177,-4.36207371,-33.2522594,False,False
NGC 6517,-0.4,270.346578,-8.97353439,9.20573416,19.157237,6.85405304,0.514601349,2.99937009,1.09732109,3.04319495,3.23498826,50.9686763,48.2091171,-26.8273109,-1.58828007,-4.33210362,-32.6449621,False,False
NGC 6517,-0.5,270.31842,-8.9795118,9.19953094,19.13841,6.87549871,0.509386017,2.9943788,1.10001282,3.03739667,3.23044993,51.0214917,49.3996091,-25.8115565,-1.59693188,-4.30213114,-32.0353762,False,False
NGC 6517,-0.6,270.290416,-8.98640828,9.19327314,19.1188446,6.89636282,0.504165303,2.98926581,1.10260061,3.03148358,3.22577445,51.0738963,50.5891273,-24.7945849,-1.60561801,-4.27215324,-31.4235433,False,False
NGC 6517,-0.7,270.262569,-8.99422585,9.18696082,19.0985393,6.91664362,0.498939252,2.98403121,1.10508433,3.02545577,3.22096166,51.1258851,51.777734,-23.7763376,-1.61433928,-4.24216685,-30.8095052,False,False
NGC 6517,-0.8,270.234878,-9.00296664,9.18059406,19.0774927,6.9363393,0.493707905,2.97867509,1.10746384,3.0193133,3.21601134,51.1774535,52.9654909,-22.756756,-1.62309653,-4.21216892,-30.1933035,False,False
NGC 6517,-0.9,270.207344,-9.01263285,9.17417294,19.0557032,6.95544799,0.488471305,2.97319754,1.109739,3.01305623,3.21092331,51.2285969,54.1524597,-21.7357813,-1.63189057,-4.18215637,-29.5749798,False,False
NGC 6517,-1,270.179967,-9.02322677,9.16769755,19.0331693,6.97396774,0.483229498,2.96759864,1.11190968,3.00668463,3.20569736,51.2793107,55.3387015,-20.7133543,-1.64072227,-4.15212613,-28.9545756,False,False
NGC 6517,-1.1,270.152749,-9.0347508,9.16116796,19.0098892,6.99189653,0.477982525,2.96187845,1.11397571,3.00019854,3.20033329,51.3295904,56.5242775,-19.6894157,-1.64959248,-4.12207509,-28.3321324,False,False
NGC 6517,-1.2,270.12569,-9.0472074,9.15458428,18.9858613,7.0092323,0.472730433,2.95603705,1.11593694,2.99359802,3.19483088,51.3794318,57.7092484,-18.6639058,-1.65850205,-4.09200016,-27.7076921,False,False
