cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Ter 9,0,270.411667,-26.839722,5.77,3.6031388,-1.98878464,-2.36737878,0.362393282,-0.194170471,2.39495536,2.40281364,92.6748854,37.8300102,-47.1741782,-2.168,-7.698,68.56,False,False
Ter 9,-0.1,270.349723,-26.8462339,5.76020579,3.57015574,-1.94394614,-2.37677363,0.358480318,-0.189301352,2.40365577,2.41109851,91.0489682,38.6914949,-48.0427953,-2.12617308,-7.69589797,67.1047639,False,False
Ter 9,-0.2,270.286109,-26.8531299,5.75057442,3.53608271,-1.89802095,-2.38600209,0.354479191,-0.184344251,2.41219018,2.4192239,89.420918,39.5541104,-48.8946637,-2.08478442,-7.69324209,65.6472313,False,False
Ter 9,-0.3,270.220838,-26.8604191,5.7411066,3.50091588,-1.85102472,-2.39506393,0.350389784,-0.179300907,2.42055866,2.42719036,87.7907186,40.4178959,-49.7292758,-2.04385823,-7.69002025,64.1873307,False,False
Ter 9,-0.4,270.153921,-26.8681106,5.73180305,3.46465155,-1.80297388,-2.40395894,0.346211975,-0.174173111,2.42876127,2.43499848,86.1583572,41.2828871,-50.5461033,-2.0034195,-7.68622004,62.7249978,False,False
Ter 9,-0.5,270.085373,-26.8762139,5.72266447,3.42728618,-1.75388575,-2.4126869,0.34194564,-0.168962709,2.43679808,2.44264883,84.5238248,42.1491158,-51.3445974,-1.96349396,-7.68182874,61.2601763,False,False
Ter 9,-0.6,270.015209,-26.8847387,5.7136916,3.38881634,-1.70377853,-2.42124758,0.33759065,-0.163671606,2.44466915,2.45014197,82.887116,43.0166095,-52.1241886,-1.92410811,-7.67683334,59.7928177,False,False
Ter 9,-0.7,269.943444,-26.893695,5.70488517,3.34923876,-1.65267131,-2.42964076,0.333146874,-0.158301765,2.45237457,2.45747848,81.2482298,43.8853914,-52.8842873,-1.88528915,-7.67122056,58.3228824,False,False
Ter 9,-0.8,269.870094,-26.9030932,5.69624592,3.30855036,-1.60058413,-2.43786621,0.32861418,-0.152855211,2.45991442,2.46465894,79.6071693,44.7554794,-53.6242839,-1.84706506,-7.66497689,56.8503395,False,False
Ter 9,-0.9,269.795178,-26.9129438,5.68777458,3.26674818,-1.54753797,-2.44592373,0.323992434,-0.14733403,2.46728879,2.4716839,77.9639422,45.6268863,-54.3435492,-1.80946447,-7.65808857,55.3751679,False,False
