cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 5634,0,217.405335,-5.97643,25.96,-17.790292,49.2602886,8.0602727,-5.17643454,19.6488676,9.57932516,21.8595853,-57.3163362,-20.9080199,-25.8697969,-1.69,-1.489,-16.07,False,False
NGC 5634,-0.1,217.414838,-5.97527505,25.9652199,-17.777357,49.2558853,8.06613133,-5.17429421,19.6515053,9.58309946,21.8636103,-57.2541497,-20.94806,-25.7131449,-1.68996526,-1.48849116,-15.9428149,False,False
NGC 5634,-0.2,217.424346,-5.97412696,25.9704237,-17.7644228,49.2514715,8.0719836,-5.17214978,19.654127,9.58686876,21.867619,-57.1919416,-20.9880688,-25.5565302,-1.68993158,-1.48798359,-15.8156629,False,False
NGC 5634,-0.3,217.433861,-5.97298572,25.9756113,-17.7514895,49.247047,8.07782951,-5.17000126,19.6567327,9.59063307,21.8716114,-57.129712,-21.0280465,-25.3999526,-1.68989894,-1.48747728,-15.6885437,False,False
NGC 5634,-0.4,217.443382,-5.97185131,25.9807827,-17.738557,49.242612,8.08366905,-5.16784865,19.6593224,9.59439237,21.8755874,-57.0674609,-21.067993,-25.2434121,-1.68986734,-1.48697224,-15.5614574,False,False
NGC 5634,-0.5,217.452908,-5.97072374,25.9859379,-17.7256254,49.2381663,8.08950223,-5.16569196,19.6618961,9.59814668,21.879547,-57.0051882,-21.1079084,-25.0869084,-1.6898368,-1.48646846,-15.4344039,False,False
NGC 5634,-0.6,217.462441,-5.96960299,25.991077,-17.7126945,49.23371,8.09532903,-5.16353119,19.6644537,9.60189598,21.8834903,-56.942894,-21.1477927,-24.9304414,-1.6898073,-1.48596594,-15.307383,False,False
NGC 5634,-0.7,217.47198,-5.96848905,25.9961999,-17.6997646,49.2292431,8.10114946,-5.16136634,19.6669954,9.60564028,21.8874172,-56.880578,-21.1876461,-24.7740111,-1.68977885,-1.48546468,-15.1803947,False,False
NGC 5634,-0.8,217.481524,-5.96738192,26.0013067,-17.6868354,49.2247657,8.10696352,-5.15919742,19.6695211,9.60937956,21.8913278,-56.8182404,-21.2274684,-24.6176172,-1.68975144,-1.48496468,-15.053439,False,False
NGC 5634,-0.9,217.491075,-5.96628159,26.0063973,-17.6739071,49.2202776,8.11277121,-5.15702442,19.6720308,9.61311383,21.8952221,-56.7558812,-21.2672597,-24.4612597,-1.68972508,-1.48446592,-14.9265157,False,False
NGC 5634,-1,217.500632,-5.96518805,26.0114718,-17.6609796,49.215779,8.11857251,-5.15484736,19.6745244,9.61684308,21.8991,-56.6935002,-21.3070202,-24.3049384,-1.68969977,-1.48396842,-14.7996247,False,False
