cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6254,0,254.28772,-4.100306,5.07,15.1370666,23.0759659,-3.61440578,1.2179847,1.99646387,3.81410748,4.30503006,124.837642,73.459267,48.9524854,-4.763,-6.611,74.21,False,False
NGC 6254,-0.1,254.255279,-4.13290548,5.05490965,15.0884063,23.0862533,-3.6271338,1.21045391,1.99141669,3.82378063,4.3112688,124.069235,73.8113343,49.7492679,-4.7988159,-6.58788302,74.076686,False,False
NGC 6254,-0.2,254.223285,-4.16683769,5.0398522,15.0387651,23.0954395,-3.63978313,1.20288719,1.98628806,3.83340043,4.31744127,123.298815,74.1620963,50.5452095,-4.83486434,-6.56454585,73.943149,False,False
NGC 6254,-0.3,254.191745,-4.20211338,5.02482802,14.9881372,23.1035134,-3.65235357,1.19528466,1.98107807,3.84296657,4.32354743,122.526361,74.5115588,51.3403391,-4.87114755,-6.54098547,73.8093204,False,False
NGC 6254,-0.4,254.160664,-4.23874338,5.00983749,14.9365167,23.1104638,-3.6648449,1.18764646,1.97578681,3.85247872,4.32958725,121.751852,74.8597273,52.1346859,-4.90766776,-6.51719887,73.6751306,False,False
NGC 6254,-0.5,254.130046,-4.27673864,4.99488098,14.8838978,23.1162796,-3.67725692,1.17997272,1.97041434,3.86193657,4.33556072,120.975265,75.2066071,52.928279,-4.94442722,-6.49318299,73.5405086,False,False
NGC 6254,-0.6,254.099898,-4.31611021,4.97995888,14.8302747,23.1209491,-3.68958941,1.17226356,1.96496075,3.8713398,4.34146779,120.196581,75.5522031,53.7211475,-4.98142817,-6.46893478,73.4053819,False,False
NGC 6254,-0.7,254.070224,-4.35686923,4.9650716,14.7756417,23.1244608,-3.70184215,1.16451913,1.95942611,3.88068809,4.34730845,119.415775,75.8965201,54.5133209,-5.01867287,-6.44445116,73.2696768,False,False
NGC 6254,-0.8,254.04103,-4.39902693,4.95021954,14.719993,23.1268029,-3.71401493,1.15673955,1.95381049,3.88998114,4.35308266,118.632826,76.2395624,55.3048285,-5.05616358,-6.41972905,73.1333181,False,False
NGC 6254,-0.9,254.012322,-4.44259466,4.93540314,14.6633229,23.1279636,-3.72610752,1.14892495,1.94811395,3.89921861,4.3587904,117.847711,76.5813342,56.0956997,-5.09390254,-6.39476533,72.9962292,False,False
NGC 6254,-1,253.984106,-4.48758384,4.92062281,14.6056257,23.1279307,-3.73811971,1.14107546,1.94233656,3.9084002,4.36443163,117.060405,76.9218393,56.8859643,-5.13189203,-6.36955691,72.8583321,False,False
NGC 6254,-1.1,253.956386,-4.534006,4.905879,14.5468958,23.126692,-3.75005127,1.13319121,1.93647838,3.9175256,4.37000633,116.270886,77.2610813,57.6756518,-5.17013432,-6.34410067,72.7195471,False,False
NGC 6254,-1.2,253.92917,-4.58187277,4.89117218,14.4871276,23.1242351,-3.76190196,1.12527233,1.93053946,3.92659448,4.37551446,115.479128,77.5990634,58.464792,-5.20863167,-6.31839346,72.5797931,False,False
NGC 6254,-1.3,253.902464,-4.63119587,4.87650279,14.4263155,23.1205476,-3.77367157,1.11731895,1.92451986,3.93560653,4.380956,114.685107,77.9357885,59.253415,-5.24738635,-6.29243216,72.4389875,False,False
NGC 6254,-1.4,253.876272,-4.68198711,4.86187132,14.364454,23.1156167,-3.78535986,1.1093312,1.91841964,3.94456144,4.38633091,113.888797,78.2712593,60.0415507,-5.28640063,-6.26621363,72.2970459,False,False
NGC 6254,-1.5,253.850602,-4.73425838,4.84727826,14.3015377,23.1094296,-3.79696658,1.1013092,1.91223883,3.95345889,4.39163916,113.090173,78.605478,60.8292294,-5.32567678,-6.23973472,72.1538826,False,False
NGC 6254,-1.6,253.82546,-4.7880217,4.83272409,14.2375611,23.1019733,-3.80849151,1.09325308,1.90597749,3.96229857,4.39688073,112.289208,78.9384464,61.6164813,-5.36521707,-6.21299228,72.0094098,False,False
NGC 6254,-1.7,253.800852,-4.84328913,4.81820935,14.172519,23.0932347,-3.81993441,1.08516298,1.89963566,3.97108015,4.40205557,111.485875,79.2701662,62.4033369,-5.40502377,-6.18598318,71.8635383,False,False
NGC 6254,-1.8,253.776784,-4.90007285,4.80373454,14.1064059,23.0832004,-3.83129503,1.07703901,1.89321338,3.97980334,4.40716366,110.680148,79.6006385,63.1898269,-5.44509915,-6.15870427,71.7161772,False,False
NGC 6254,-1.9,253.753264,-4.95838513,4.7893002,14.0392168,23.071857,-3.84257311,1.06888131,1.88671067,3.9884678,4.41220496,109.871999,79.9298641,63.975982,-5.48544546,-6.1311524,71.5672335,False,False
NGC 6254,-2,253.730297,-5.0182383,4.77490688,13.9709463,23.0591909,-3.85376843,1.06069001,1.88012758,3.99707323,4.41717943,109.061398,80.2578434,64.761833,-5.52606497,-6.10332446,71.4166128,False,False
NGC 6254,-2.1,253.707892,-5.07964479,4.76055515,13.9015895,23.0451883,-3.86488071,1.05246522,1.87346414,4.0056193,4.42208705,108.248318,80.5845765,65.5474112,-5.56695993,-6.07521733,71.2642186,False,False
NGC 6254,-2.2,253.686054,-5.14261712,4.74624556,13.8311413,23.0298353,-3.87590972,1.04420709,1.86672037,4.0141057,4.42692777,107.43273,80.9100629,66.3327478,-5.60813258,-6.04682788,71.1099526,False,False
NGC 6254,-2.3,253.66479,-5.20716787,4.73197872,13.7595967,23.0131177,-3.88685518,1.03591572,1.85989629,4.02253211,4.43170157,106.614602,81.2343018,67.1178742,-5.64958516,-6.01815304,70.9537145,False,False
NGC 6254,-2.4,253.644108,-5.27330972,4.71775521,13.6869509,22.9950213,-3.89771684,1.02759127,1.85299192,4.03089821,4.43640839,105.793905,81.5572918,67.9028219,-5.69131991,-5.98918973,70.795402,False,False
NGC 6254,-2.5,253.624015,-5.3410554,4.70357566,13.6131991,22.9755317,-3.90849443,1.01923384,1.84600728,4.03920368,4.44104821,104.970607,81.8790313,68.6876229,-5.73333904,-5.95993489,70.6349111,False,False
NGC 6254,-2.6,253.604519,-5.41041774,4.68944068,13.5383367,22.9546344,-3.91918769,1.01084357,1.83894239,4.0474482,4.44562099,104.144677,82.199518,69.4723091,-5.77564477,-5.9303855,70.4721354,False,False
