cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
E 3,0,140.237793,-77.281891,7.88,-67.7317684,-19.0170224,-5.3054638,-6.89430716,-2.55411798,8.69939178,9.06658348,-216.426753,104.677185,98.4501423,-2.734,7.088,11.7,False,False
E 3,-0.1,140.51401,-77.3879237,7.90057042,-67.6054042,-19.0423251,-5.28331533,-6.90499334,-2.5641759,8.69438634,9.06462089,-216.705149,104.29997,98.2409372,-2.76992923,7.06305559,11.3999269,False,False
E 3,-0.2,140.794576,-77.4932799,7.92114607,-67.4793452,-19.0673226,-5.26113845,-6.91564092,-2.57421241,8.6893997,9.06268374,-216.982209,103.922283,98.0313027,-2.80618678,7.03775008,11.1011609,False,False
E 3,-0.3,141.079563,-77.5979559,7.94172682,-67.3535899,-19.0920172,-5.2389333,-6.92624984,-2.58422745,8.68443199,9.06077207,-217.257933,103.544131,97.8212423,-2.8427756,7.01207322,10.8036943,False,False
E 3,-0.4,141.369044,-77.7019473,7.96231252,-67.2281369,-19.1164111,-5.21670003,-6.93682007,-2.59422099,8.67948339,9.05888594,-217.532321,103.165521,97.610759,-2.87969855,6.98601451,10.5075196,False,False
E 3,-0.5,141.663095,-77.8052501,7.98290302,-67.1029847,-19.1405066,-5.19443876,-6.94735155,-2.60419298,8.67455403,9.05702538,-217.805371,102.786458,97.3998563,-2.91695837,6.95956317,10.2126295,False,False
E 3,-0.6,141.961791,-77.9078598,8.00349819,-66.9781319,-19.1643058,-5.17214963,-6.95784425,-2.61414338,8.66964408,9.05519044,-218.077085,102.406948,97.1885372,-2.95455765,6.93270814,9.91901659,False,False
E 3,-0.7,142.265209,-78.0097717,8.02409788,-66.8535772,-19.1878109,-5.14983279,-6.9682981,-2.62407214,8.66475367,9.05338118,-218.347462,102.026997,96.976805,-2.99249884,6.90543804,9.62667353,False,False
E 3,-0.8,142.573427,-78.110981,8.04470195,-66.729319,-19.2110241,-5.12748836,-6.97871308,-2.63397924,8.65988298,9.05159764,-218.616502,101.646612,96.7646627,-3.03078424,6.87774124,9.33559312,False,False
E 3,-0.9,142.886524,-78.2114828,8.06531028,-66.6053561,-19.2339474,-5.10511648,-6.98908914,-2.64386461,8.65503213,9.04983985,-218.884204,101.265797,96.5521134,-3.06941597,6.84960577,9.04576819,False,False
E 3,-1,143.204578,-78.3112717,8.08592271,-66.481687,-19.2565831,-5.0827173,-6.99942622,-2.65372823,8.6502013,9.04810787,-219.150569,100.884559,96.3391603,-3.10839597,6.8210194,8.75719162,False,False
E 3,-1.1,143.527672,-78.4103426,8.10653912,-66.3583103,-19.2789332,-5.06029094,-7.00972429,-2.66357004,8.64539062,9.04640174,-219.415597,100.502904,96.1258063,-3.14772598,6.79196958,8.46985637,False,False
E 3,-1.2,143.855887,-78.5086896,8.12715937,-66.2352248,-19.3009998,-5.03783754,-7.01998331,-2.67339002,8.64060026,9.0447215,-219.679288,100.120836,95.9120544,-3.1874075,6.76244344,8.18375547,False,False
E 3,-1.3,144.189304,-78.6063072,8.14778332,-66.1124291,-19.322785,-5.01535725,-7.03020324,-2.68318811,8.63583035,9.0430672,-219.941642,99.7383626,95.6979076,-3.22744185,6.73242782,7.89888201,False,False
E 3,-1.4,144.528008,-78.7031891,8.16841085,-65.9899217,-19.3442907,-4.99285019,-7.04038403,-2.69296429,8.63108106,9.04143887,-220.20266,99.355488,95.4833688,-3.26783005,6.70190926,7.61522914,False,False
E 3,-1.5,144.872083,-78.7993294,8.18904181,-65.8677015,-19.3655191,-4.9703165,-7.05052564,-2.7027185,8.62635253,9.03983657,-220.462341,98.9722182,95.268441,-3.30857287,6.67087396,7.33279008,False,False
E 3,-1.6,145.221612,-78.8947214,8.20967609,-65.745767,-19.3864722,-4.94775633,-7.06062803,-2.71245071,8.62164491,9.03826033,-220.720686,98.5885585,95.053127,-3.34967081,6.63930783,7.05155811,False,False
E 3,-1.7,145.576682,-78.9893587,8.23031355,-65.6241169,-19.4071519,-4.9251698,-7.07069117,-2.72216089,8.61695835,9.03671019,-220.977695,98.2045144,94.8374296,-3.39112406,6.60719648,6.77152658,False,False
E 3,-1.8,145.937379,-79.0832343,8.25095405,-65.50275,-19.4275602,-4.90255706,-7.08071501,-2.73184898,8.612293,9.0351862,-221.233368,97.8200911,94.6213517,-3.43293245,6.57452517,6.49268889,False,False
E 3,-1.9,146.303788,-79.1763411,8.27159749,-65.3816649,-19.4476991,-4.87991824,-7.09069952,-2.74151495,8.60764902,9.03368839,-221.487707,97.435294,94.404896,-3.47509551,6.54127889,6.21503851,False,False
