cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6544,0,271.833833,-24.998222,2.58,5.83652725,-2.20244911,-5.55750584,0.262165524,-0.0849145005,5.563686,5.56433396,-7.23854837,29.9520902,-76.913211,-2.269,-18.615,-38.46,True,False
NGC 6544,-0.1,271.62772,-24.9738839,2.58016732,5.76691452,-2.02736131,-5.55671322,0.259095283,-0.0770436854,5.56275041,5.56328391,-8.26222911,30.089035,-77.0058452,-2.28853413,-18.5971094,-39.4659437,True,False
NGC 6544,-0.2,271.421158,-24.9496002,2.58046504,5.69678611,-1.85201456,-5.5558158,0.256011043,-0.0691638231,5.56171114,5.56214118,-9.28792306,30.2258587,-77.0901043,-2.30909086,-18.5778725,-40.4735677,False,False
NGC 6544,-0.3,271.214192,-24.925382,2.5808936,5.62615077,-1.67645292,-5.55481337,0.252912817,-0.0612757795,5.560568,5.56090561,-10.3156429,30.362554,-77.1658105,-2.33067225,-18.5572806,-41.4827582,False,False
NGC 6544,-0.4,271.006871,-24.9012406,2.5814534,5.55501742,-1.50072096,-5.55370574,0.249800617,-0.0533804378,5.5593208,5.55957708,-11.345401,30.4991134,-77.2327956,-2.35327897,-18.5353257,-42.4933978,False,False
NGC 6544,-0.5,270.799242,-24.8771878,2.58214487,5.48339516,-1.32486375,-5.55249269,0.246674459,-0.0454786982,5.55796935,5.55815542,-12.3772094,30.6355291,-77.2909031,-2.37691023,-18.5120009,-43.5053658,False,False
NGC 6544,-0.6,270.591353,-24.8532357,2.58296836,5.41129321,-1.14892679,-5.55117401,0.243534357,-0.037571476,5.55651346,5.55664048,-13.4110796,30.7717926,-77.3399891,-2.40156369,-18.4873007,-44.5185385,False,False
NGC 6544,-0.7,270.383254,-24.8293965,2.58392426,5.33872095,-0.972955944,-5.54974948,0.240380327,-0.0296597006,5.55495293,5.55503211,-14.4470232,30.9078953,-77.3799236,-2.42723536,-18.4612206,-45.5327898,False,False
NGC 6544,-0.8,270.174993,-24.805683,2.58501291,5.26568793,-0.796997412,-5.54821891,0.237212387,-0.0217443141,5.55328756,5.55333013,-15.4850513,31.0438279,-77.4105917,-2.45391959,-18.4337574,-46.5479914,False,False
NGC 6544,-0.9,269.966619,-24.7821078,2.58623465,5.19220382,-0.621097642,-5.54658206,0.234030553,-0.0138262692,5.55151717,5.55153438,-16.525175,31.179581,-77.4318945,-2.48160896,-18.4049093,-47.5640133,False,False
NGC 6544,-1,269.758181,-24.7586842,2.58758978,5.11827846,-0.445303274,-5.54483873,0.230834846,-0.00590652807,5.54964155,5.54964469,-17.5674052,31.3151445,-77.4437499,-2.51029431,-18.3746758,-48.5807245,False,False
NGC 6544,-1.1,269.549729,-24.7354253,2.58907861,5.04392181,-0.269661076,-5.54298871,0.227625284,0.00201393958,5.54766051,5.54766087,-18.6117529,31.450508,-77.4460934,-2.53996466,-18.3430579,-49.5979933,False,False
NGC 6544,-1.2,269.341311,-24.7123446,2.59070141,4.96914397,-0.0942178722,-5.54103177,0.22440189,0.00993415842,5.54557384,5.54558274,-19.6582289,31.5856605,-77.438878,-2.57060729,-18.3100581,-50.6156881,False,False
NGC 6544,-1.3,269.132978,-24.6894557,2.59245845,4.89395518,0.0809795188,-5.53896769,0.221164684,0.0178531492,5.54338136,5.54341011,-20.7068443,31.7205906,-77.4220747,-2.60220767,-18.2756801,-51.6336776,False,False
NGC 6544,-1.4,268.924778,-24.6667721,2.59434996,4.81836583,0.255884355,-5.53679627,0.217913691,0.0257699307,5.54108286,5.54114279,-21.7576102,31.8552866,-77.3956721,-2.6347496,-18.2399293,-52.6518315,False,False
NGC 6544,-1.5,268.71676,-24.6443077,2.59637617,4.74238642,0.430450036,-5.53451727,0.214648935,0.0336835212,5.53867814,5.53878056,-22.810538,31.9897359,-77.3596766,-2.66821516,-18.2028125,-53.6700211,False,False
NGC 6544,-1.6,268.508973,-24.6220761,2.59853729,4.66602756,0.60463017,-5.53213047,0.211370441,0.0415929409,5.536167,5.53632324,-23.8656393,32.1239257,-77.3141113,-2.7025849,-18.1643377,-54.6881199,False,False
NGC 6544,-1.7,268.301465,-24.6000913,2.6008335,4.58930001,0.778378634,-5.52963566,0.208078238,0.0494972127,5.53354923,5.5337706,-24.922926,32.2578427,-77.2590153,-2.73783784,-18.1245146,-55.7060036,False,False
NGC 6544,-1.8,268.094284,-24.578367,2.60326497,4.51221465,0.951649639,-5.5270326,0.204772353,0.0573953648,5.53082463,5.53112243,-25.9824104,32.3914727,-77.1944433,-2.7739516,-18.0833541,-56.7235514,False,False
NGC 6544,-1.9,267.887478,-24.5569169,2.60583186,4.43478246,1.12439778,-5.52432107,0.201452818,0.0652864313,5.527993,5.5283785,-27.0441052,32.5248013,-77.120464,-2.81090255,-18.0408683,-57.7406456,False,False
NGC 6544,-2,267.681094,-24.5357548,2.60853431,4.35701454,1.29657812,-5.52150086,0.198119662,0.0731694542,5.52505413,5.5255386,-28.1080235,32.6578135,-77.0371589,-2.84866587,-17.9970707,-58.7571725,False,False
NGC 6544,-2.1,267.475178,-24.5148942,2.61137242,4.27892208,1.46814618,-5.51857171,0.19477292,0.0810434845,5.52200781,5.52260249,-29.1741791,32.7904934,-76.9446214,-2.88721574,-17.951976,-59.7730226,False,False
NGC 6544,-2.2,267.269777,-24.4943486,2.61434631,4.20051642,1.63905805,-5.51553342,0.191412627,0.0889075831,5.51885384,5.51956994,-30.242586,32.9228247,-76.842955,-2.92652544,-17.9055998,-60.788091,False,False
NGC 6544,-2.3,267.064936,-24.4741314,2.61745605,4.12180896,1.80927041,-5.51238575,0.188038818,0.0967608221,5.51559201,5.51644069,-31.3132591,33.0547905,-76.7322723,-2.96656747,-17.8579588,-61.8022775,False,False
NGC 6544,-2.4,266.860699,-24.4542558,2.62070173,4.04281121,1.97874057,-5.50912845,0.184651533,0.104602285,5.5122221,5.5132145,-32.3862137,33.1863732,-76.6126931,-3.00731373,-17.8090709,-62.815487,False,False
NGC 6544,-2.5,266.657112,-24.4347347,2.62408339,3.96353478,2.14742648,-5.50576131,0.18125081,0.11243107,5.50874391,5.50989113,-33.4614656,33.3175544,-76.4843435,-3.04873562,-17.7589545,-63.8276296,False,False
NGC 6544,-2.6,266.454216,-24.4155811,2.62760107,3.88399137,2.31528681,-5.50228409,0.177836693,0.120246285,5.50515722,5.5064703,-34.5390314,33.4483152,-76.3473543,-3.09080418,-17.7076292,-64.8386207,False,False
NGC 6544,-2.7,266.252055,-24.3968075,2.6312548,3.80419276,2.48228094,-5.49869654,0.174409225,0.128047053,5.50146182,5.50295177,-35.6189282,33.5786358,-76.2018596,-3.13349019,-17.6551149,-65.8483812,False,False
NGC 6544,-2.8,266.05067,-24.3784264,2.6350446,3.72415083,2.64836901,-5.49499842,0.170968453,0.135832513,5.49765749,5.49933526,-36.7011738,33.7084957,-76.0479958,-3.17676432,-17.6014326,-66.8568374,False,False
NGC 6544,-2.9,265.850103,-24.3604498,2.63897046,3.64387752,2.81351193,-5.49118951,0.167514424,0.143601815,5.49374401,5.49562051,-37.7857864,33.8378737,-75.8859005,-3.22059719,-17.5466036,-67.8639214,False,False
NGC 6544,-3,265.650395,-24.3428898,2.64303237,3.56338486,2.97767139,-5.48726954,0.164047189,0.151354124,5.48972117,5.49180723,-38.872785,33.9667477,-75.7157112,-3.26495952,-17.4906499,-68.8695706,False,False
NGC 6544,-3.1,265.451584,-24.325758,2.6472303,3.48268495,3.14080988,-5.48323829,0.160566801,0.159088619,5.48558874,5.48789514,-39.962189,34.0950947,-75.5375644,-3.30982219,-17.4335938,-69.8737278,False,False
NGC 6544,-3.2,265.253709,-24.3090657,2.65156421,3.40178995,3.3028907,-5.4790955,0.157073314,0.166804494,5.48134651,5.48388396,-41.0540185,34.222891,-75.3515951,-3.35515632,-17.3754583,-70.8763416,False,False
NGC 6544,-3.3,265.056809,-24.2928242,2.65603406,3.32071212,3.46387799,-5.47484092,0.153566787,0.174500956,5.47699423,5.47977339,-42.1482939,34.3501119,-75.1579355,-3.40093335,-17.3162663,-71.8773657,False,False
NGC 6544,-3.4,264.86092,-24.2770443,2.66063979,3.23946373,3.62373669,-5.4704743,0.150047279,0.182177224,5.4725317,5.47556315,-43.2450364,34.4767319,-74.9567148,-3.44712511,-17.2560416,-72.8767591,False,False
NGC 6544,-3.5,264.666079,-24.2617366,2.66538133,3.15805716,3.78243261,-5.46599539,0.146514854,0.189832531,5.46795869,5.47125293,-44.3442675,34.6027245,-74.7480586,-3.49370385,-17.1948077,-73.874486,False,False
NGC 6544,-3.6,264.472321,-24.2469113,2.67025859,3.07650482,3.93993237,-5.46140393,0.142969576,0.197466124,5.46327495,5.46684242,-45.446009,34.7280621,-74.5320881,-3.54064232,-17.1325887,-74.8705155,False,False
NGC 6544,-3.7,264.279681,-24.2325784,2.6752715,2.99481916,4.09620344,-5.45669967,0.139411515,0.20507726,5.45848027,5.46233132,-46.5502832,34.8527162,-74.3089201,-3.5879138,-17.0694087,-75.8648219,False,False
NGC 6544,-3.8,264.088193,-24.2187477,2.68041994,2.91301272,4.25121411,-5.45188233,0.135840741,0.21266521,5.4535744,5.45771932,-47.6571128,34.9766573,-74.0786665,-3.63549214,-17.0052921,-76.857384,False,False
NGC 6544,-3.9,263.89789,-24.2054286,2.68570383,2.83109804,4.40493353,-5.44695168,0.13225733,0.220229253,5.44855711,5.4530061,-48.7665207,35.0998547,-73.841434,-3.68335176,-16.9402633,-77.8481851,False,False
NGC 6544,-4,263.708804,-24.1926302,2.69112304,2.74908774,4.55733167,-5.44190742,0.128661358,0.227768682,5.44342816,5.44819133,-49.8785301,35.2222767,-73.5973241,-3.73146772,-16.8743467,-78.8372133,False,False
NGC 6544,-4.1,263.520967,-24.1803613,2.69667746,2.66699447,4.70837931,-5.43674931,0.125052907,0.235282798,5.43818732,5.44327468,-50.9931644,35.3438904,-73.346433,-3.77981568,-16.807567,-79.8244607,False,False
