cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6553,0,272.322992,-25.908067,5.33,5.25328966,-3.02915354,-2.82251485,0.487321994,-0.274423223,2.86427527,2.87739134,12.3830567,240.391217,-5.22295427,0.354,-0.427,-0.27,True,True
NGC 6553,-0.1,272.177912,-26.1360286,5.3265918,4.99034814,-3.02489701,-2.82370251,0.462699071,-0.273844952,2.86136091,2.87443513,10.8412126,241.130518,-6.08675746,0.40311209,-0.415564898,-1.66903505,True,True
NGC 6553,-0.2,272.030548,-26.3644584,5.32344182,4.72612625,-3.01952817,-2.82473208,0.438000636,-0.273177993,2.8584884,2.87151217,9.2918287,241.867916,-6.95732443,0.452246495,-0.404844863,-3.08363662,True,True
NGC 6553,-0.3,271.88089,-26.5933165,5.32055226,4.46065695,-3.01303705,-2.82560282,0.413226884,-0.272421649,2.8556589,2.86862359,7.73488432,242.603405,-7.83478507,0.501391098,-0.39485636,-4.51382601,True,True
NGC 6553,-0.4,271.728926,-26.8225623,5.3179253,4.19397394,-3.00541385,-2.82631394,0.388378011,-0.271575207,2.85287363,2.86577059,6.17036669,243.336963,-8.71927597,0.550533352,-0.385616372,-5.95961374,True,True
NGC 6553,-0.5,271.574644,-27.0521543,5.31556311,3.92611169,-2.99664897,-2.82686466,0.363454216,-0.270637942,2.85013382,2.86295436,4.59827214,244.068548,-9.61094024,0.599660224,-0.377142463,-7.42099821,True,True
NGC 6553,-0.6,271.418035,-27.2820506,5.31346784,3.65710544,-2.98673298,-2.82725422,0.338455706,-0.269609112,2.84744073,2.86017618,3.01860741,244.798095,-10.5099272,0.648758124,-0.369452856,-8.89796412,True,True
NGC 6553,-0.7,271.259088,-27.512208,5.31164163,3.3869912,-2.97565667,-2.82748184,0.313382691,-0.268487961,2.84479565,2.85743732,1.4313911,245.525515,-11.4163919,0.697812823,-0.362566513,-10.3904807,True,True
NGC 6553,-0.8,271.097793,-27.7425828,5.31008657,3.11580581,-2.96341099,-2.82754675,0.288235396,-0.267273715,2.8421999,2.85473913,-0.1633447,246.250687,-12.3304948,0.746809358,-0.35650323,-11.8984998,True,True
NGC 6553,-0.9,270.934142,-27.9731307,5.30880475,2.84358691,-2.94998713,-2.82744817,0.263014058,-0.265965586,2.83965483,2.85208297,-1.76555266,246.973456,-13.2524006,0.795731922,-0.351283737,-13.4219536,True,True
NGC 6553,-1,270.768126,-28.203806,5.30779824,2.570373,-2.93537646,-2.82718536,0.237718933,-0.264562765,2.83716185,2.84947027,-3.37516818,247.69363,-14.1822779,0.844563735,-0.346929816,-14.960752,True,True
NGC 6553,-1.1,270.599736,-28.4345627,5.30706907,2.29620343,-2.91957059,-2.82675756,0.212350297,-0.263064431,2.83472238,2.8469025,-4.99210731,248.410969,-15.1202975,0.893286903,-0.343464421,-16.5147802,True,True
