cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
VVV-CL001,0,268.677083,-24.014722,8.08,5.26747516,0.779732957,-0.076584692,0.741710764,0.110165673,0.745654124,0.753748332,-302.627918,93.7634982,83.2128433,-3.394,-1.71,-327.28,False,False
VVV-CL001,-0.1,268.687663,-24.1225251,8.10987221,5.17931952,0.716925834,-0.0456117008,0.732038473,0.101603659,0.733458078,0.740462056,-303.068533,95.3854124,84.213949,-3.38070727,-1.66962464,-327.460506,False,False
VVV-CL001,-0.2,268.698186,-24.2309139,8.13980045,5.09062573,0.653879521,-0.0145956758,0.722200621,0.092942588,0.722348095,0.728302887,-303.469287,97.0008468,85.1493117,-3.36615526,-1.63073266,-327.607795,False,False
VVV-CL001,-0.3,268.708612,-24.3398487,8.16978149,5.00140894,0.590646688,0.0164592476,0.712197971,0.0841893945,0.712388136,0.717345601,-303.829038,98.6078452,86.0147869,-3.35029989,-1.59339676,-327.720661,False,False
VVV-CL001,-0.4,268.718896,-24.4492876,8.199812,4.91168543,0.527282087,0.0475488201,0.702031491,0.0753514358,0.703639897,0.707663015,-304.146705,100.204327,86.8062972,-3.33310098,-1.55768961,-327.797934,False,False
VVV-CL001,-0.5,268.728996,-24.559187,8.22988851,4.82147267,0.463842439,0.0786686857,0.691702367,0.06643648,0.696161567,0.699324483,-304.421286,101.788093,87.5198808,-3.31452316,-1.52368304,-327.838496,False,False
VVV-CL001,-0.6,268.738865,-24.6695009,8.26000744,4.73078935,0.400386291,0.109814391,0.681212018,0.0574526926,0.690006532,0.692394271,-304.651878,103.356841,88.1517424,-3.29453668,-1.49144718,-327.8413,False,False
VVV-CL001,-0.7,268.748459,-24.7801818,8.29016509,4.63965547,0.336973838,0.140981395,0.670562101,0.0484086163,0.68522207,0.686929894,-304.837693,104.908174,88.6983062,-3.27311819,-1.46104946,-327.805383,False,False
VVV-CL001,-0.8,268.757728,-24.89118,8.32035765,4.54809226,0.273666713,0.172165085,0.659754523,0.0393131461,0.681848111,0.682980505,-304.978069,106.439628,89.1562689,-3.25025156,-1.43255363,-327.729887,False,False
VVV-CL001,-0.9,268.766627,-25.0024443,8.35058124,4.4561223,0.210527748,0.203360785,0.648791444,0.0301754986,0.679916132,0.680585416,-305.072492,107.948686,89.5226509,-3.22592843,-1.4060187,-327.614065,False,False
VVV-CL001,-1,268.775106,-25.113922,8.38083187,4.36376942,0.147620702,0.234563776,0.637675286,0.0210051767,0.679448258,0.679772868,-305.120597,109.432811,89.794845,-3.20014881,-1.38149792,-327.457298,False,False
VVV-CL001,-1.1,268.783117,-25.2255588,8.41110551,4.27105871,0.085009969,0.265769308,0.626408727,0.0118119288,0.680456625,0.680559138,-305.122178,110.88947,89.9706589,-3.17292139,-1.35903781,-327.259095,False,False
VVV-CL001,-1.2,268.790613,-25.3372993,8.44139805,4.17801648,0.0227602593,0.296972621,0.614994705,0.00260570468,0.682943061,0.682948032,-305.077187,112.316163,90.0483511,-3.1442638,-1.33867734,-327.019105,False,False
VVV-CL001,-1.3,268.797545,-25.4490871,8.47170536,4.08467015,-0.0390637232,0.328168954,0.603436411,-0.00660339169,0.686899093,0.686930833,-304.985735,113.710451,90.0266591,-3.1142026,-1.32044719,-326.737107,False,False
VVV-CL001,-1.4,268.803868,-25.5608652,8.50202326,3.99104824,-0.100397621,0.35935357,0.591737278,-0.0158051525,0.692306287,0.692486677,-304.848081,115.069984,89.9048173,-3.08277316,-1.3043692,-326.413013,False,False
VVV-CL001,-1.5,268.809534,-25.6725759,8.53234757,3.89718021,-0.161177763,0.390521761,0.579900977,-0.024989318,0.699136889,0.699583344,-304.664623,116.392527,89.6825654,-3.05001935,-1.29045602,-326.046857,False,False
