cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Ter 10,0,270.740833,-26.066944,10.21,4.42124622,-1.86432812,2.05137288,0.786650498,-0.337399982,2.19703202,2.22278844,252.306997,-8.14977709,225.173035,-6.806,-2.595,211.37,False,False
Ter 10,-0.1,270.879409,-26.1190539,10.1851167,4.43704285,-1.99832267,2.0255009,0.787469446,-0.360330156,2.17319167,2.20286174,253.635939,-7.86026775,223.234634,-6.7934281,-2.6204673,212.187384,False,False
Ter 10,-0.2,271.01765,-26.1708449,10.160146,4.452803,-2.13186743,1.99949466,0.788257216,-0.383058771,2.14926228,2.18313132,254.932778,-7.540249,221.232663,-6.77938514,-2.64605404,212.987359,True,True
Ter 10,-0.3,271.155512,-26.2223171,10.1350896,4.46850833,-2.26492804,1.97335741,0.789010746,-0.405579713,2.12524761,2.1636017,256.198066,-7.19086845,219.174619,-6.76400161,-2.67170077,213.770716,True,True
Ter 10,-0.4,271.292954,-26.2734723,10.1099492,4.48414102,-2.39747383,1.94709234,0.789727096,-0.427887604,2.10115146,2.14427733,257.432433,-6.81338633,217.067381,-6.74739982,-2.6973566,214.538248,True,True
Ter 10,-0.5,271.429938,-26.3243135,10.0847265,4.49968379,-2.52947753,1.92070258,0.79040346,-0.44997774,2.07697762,2.12516258,258.63657,-6.40914424,214.917224,-6.72969363,-2.72297849,215.290741,True,True
Ter 10,-0.6,271.566431,-26.3748447,10.0594231,4.51512003,-2.66091495,1.89419119,0.791037173,-0.471846028,2.05272991,2.10626179,259.811204,-5.9795372,212.729841,-6.71098845,-2.74853056,216.028965,True,True
Ter 10,-0.7,271.702402,-26.425071,10.0340403,4.53043375,-2.79176469,1.86756114,0.791625713,-0.493488926,2.02841216,2.08757927,260.957083,-5.52598897,210.51037,-6.69138128,-2.77398331,216.753666,True,True
Ter 10,-0.8,271.837822,-26.4749981,10.0085796,4.54560967,-2.9220079,1.84081535,0.792166705,-0.514903395,2.00402825,2.06911931,262.074964,-5.04993103,208.263427,-6.67096097,-2.79931298,217.465558,True,True
Ter 10,-0.9,271.972666,-26.5246323,9.98304234,4.56063315,-3.05162796,1.81395662,0.79265792,-0.536086839,1.97958208,2.05088622,263.165602,-4.5527849,205.993143,-6.64980853,-2.82450081,218.165319,True,True
