cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
UKS 1,0,268.613312,-24.145277,15.58,5.12538526,0.763970151,7.39483404,1.39171004,0.188821468,7.52465463,7.52702337,92.5044986,28.6100855,-40.310471,-0.96,-2.941,59.38,False,False
UKS 1,-0.1,268.594398,-24.143991,15.5703255,5.11776437,0.779509771,7.38533783,1.38877822,0.192939351,7.51478009,7.51725651,93.2020838,28.7241847,-40.217909,-0.961389428,-2.94153371,60.1024471,False,False
UKS 1,-0.2,268.57548,-24.1427341,15.5605802,5.11011451,0.795036511,7.37577021,1.38583471,0.197047674,7.50483337,7.50741978,93.9011063,28.8385514,-40.1235035,-0.962799216,-2.94206712,60.8265206,False,False
UKS 1,-0.3,268.556559,-24.1415067,15.5507639,5.10243547,0.810549874,7.36613102,1.3828795,0.201146248,7.49481433,7.49751304,94.6015771,28.9531911,-40.0272642,-0.964229255,-2.94260028,61.5522343,False,False
UKS 1,-0.4,268.537635,-24.1403093,15.5408764,5.09472703,0.826049365,7.35642012,1.37991255,0.205234886,7.48472281,7.48753611,95.3035078,29.0681096,-39.9292005,-0.96567944,-2.94313319,62.2796025,False,False
UKS 1,-0.5,268.518709,-24.1391423,15.5309176,5.08698897,0.841534493,7.34663736,1.37693383,0.209313402,7.47455866,7.47748884,96.0069098,29.1833125,-39.8293215,-0.967149672,-2.94366589,63.0086391,False,False
UKS 1,-0.6,268.499781,-24.1380062,15.5208873,5.07922107,0.857004768,7.33678258,1.37394331,0.213381611,7.46432173,7.46737106,96.7117946,29.2988057,-39.727636,-0.968639854,-2.94419837,63.7393585,False,False
UKS 1,-0.7,268.48085,-24.1369014,15.5107854,5.0714231,0.872459702,7.32685564,1.37094097,0.217439328,7.45401185,7.45718262,97.418174,29.4145951,-39.6241522,-0.970149894,-2.94473067,64.4717751,False,False
UKS 1,-0.8,268.461919,-24.1358284,15.5006117,5.06359482,0.887898809,7.31685638,1.36792677,0.22148637,7.44362888,7.44692333,98.1260596,29.5306867,-39.5188782,-0.971679703,-2.94526278,65.2059034,False,False
UKS 1,-0.9,268.442986,-24.1347875,15.490366,5.055736,0.903321606,7.30678465,1.36490068,0.225522554,7.43317266,7.43659305,98.8354635,29.6470867,-39.4118215,-0.973229199,-2.94579472,65.9417578,False,False
UKS 1,-1,268.424052,-24.1337793,15.4800482,5.04784641,0.918727611,7.29664028,1.36186267,0.229547699,7.42264302,7.42619159,99.5463975,29.7638013,-39.3029894,-0.974798302,-2.94632648,66.6793531,False,False
UKS 1,-1.1,268.405117,-24.1328041,15.4696581,5.0399258,0.934116344,7.28642313,1.35881271,0.233561623,7.4120398,7.41571878,100.258874,29.8808369,-39.1923887,-0.976386938,-2.94685806,67.4187041,False,False
UKS 1,-1.2,268.386183,-24.1318625,15.4591956,5.03197392,0.949487326,7.27613304,1.35575076,0.237564146,7.40136285,7.40517446,100.972904,29.9981998,-39.0800258,-0.977995035,-2.94738945,68.1598256,False,False
UKS 1,-1.3,268.367248,-24.1309549,15.4486604,5.02399052,0.96484008,7.26576983,1.35267679,0.241555087,7.390612,7.39455845,101.688502,30.1158966,-38.9659067,-0.979622529,-2.94792064,68.9027327,False,False
UKS 1,-1.4,268.348313,-24.1300818,15.4380524,5.01597535,0.98017413,7.25533337,1.34959077,0.245534267,7.37978709,7.38387057,102.405678,30.233934,-38.850037,-0.981269359,-2.94845163,69.6474405,False,False
UKS 1,-1.5,268.32938,-24.1292436,15.4273715,5.00792815,0.995488999,7.24482347,1.34649266,0.249501509,7.36888795,7.37311065,103.124445,30.3523186,-38.7324219,-0.982935467,-2.94898238,70.3939642,False,False
UKS 1,-1.6,268.310447,-24.1284407,15.4166175,4.99984865,1.01078421,7.23423999,1.34338242,0.253456632,7.35791441,7.36227851,103.844817,30.4710575,-38.6130663,-0.984620803,-2.94951288,71.1423191,False,False
UKS 1,-1.7,268.291515,-24.1276737,15.4057901,4.9917366,1.0260593,7.22358275,1.34026002,0.25739946,7.34686631,7.35137396,104.566805,30.5901576,-38.4919744,-0.986325319,-2.9500431,71.8925206,False,False
UKS 1,-1.8,268.272584,-24.1269431,15.3948893,4.98359171,1.04131379,7.21285158,1.33712542,0.261329815,7.33574348,7.34039683,105.290423,30.7096259,-38.3691503,-0.988048973,-2.95057301,72.6445843,False,False
