cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6352,0,261.371277,-48.422169,5.54,-18.5785821,-7.16619802,-2.91348446,-1.75128762,-0.683639491,3.39932347,3.46738561,-148.143432,164.187961,7.45799512,-2.169,-4.43,-125.63,False,False
NGC 6352,-0.1,261.253169,-48.5066031,5.5596894,-18.6930943,-7.14741038,-2.89827651,-1.76803139,-0.684325802,3.39498774,3.46327064,-149.258154,163.246886,5.96496381,-2.15084331,-4.49049073,-125.939107,False,False
NGC 6352,-0.2,261.13453,-48.5883089,5.57945697,-18.8054582,-7.12707763,-2.88295538,-1.78467778,-0.684859916,3.39064987,3.45912411,-150.356741,162.283702,4.48179692,-2.13384351,-4.55057729,-126.228206,False,False
NGC 6352,-0.3,261.015413,-48.6673038,5.59929979,-18.9156752,-7.10523177,-2.86752271,-1.80122457,-0.685242881,3.38631016,3.45494635,-151.439553,161.299368,3.00922263,-2.11798756,-4.61021956,-126.498197,False,False
NGC 6352,-0.4,260.89587,-48.7436068,5.61921503,-19.0237481,-7.08190503,-2.85198009,-1.81766966,-0.685475813,3.38196887,3.45073768,-152.50697,160.294856,1.54788576,-2.10325933,-4.66938005,-126.749991,False,False
NGC 6352,-0.5,260.775953,-48.8172378,5.63919996,-19.1296808,-7.05712976,-2.83632908,-1.83401102,-0.685559891,3.37762625,3.44649843,-153.559388,159.271143,0.0983492161,-2.08963991,-4.72802408,-126.984507,False,False
NGC 6352,-0.6,260.655712,-48.888218,5.65925195,-19.2334783,-7.03093836,-2.82057118,-1.85024674,-0.685496348,3.3732825,3.44222894,-154.597214,158.229203,-1.33890369,-2.0771079,-4.78611976,-127.202662,False,False
NGC 6352,-0.7,260.535197,-48.9565696,5.67936846,-19.3351469,-7.00336318,-2.80470787,-1.86637502,-0.685286461,3.36893781,3.43792953,-155.620862,157.170001,-2.76346622,-2.06563976,-4.84363809,-127.405367,False,False
NGC 6352,-0.8,260.414459,-49.0223158,5.69954705,-19.4346938,-6.97443643,-2.78874058,-1.88239412,-0.684931546,3.36459235,3.43360057,-156.63075,156.094484,-4.17500455,-2.05521006,-4.90055291,-127.59352,False,False
NGC 6352,-0.9,260.293547,-49.0854804,5.71978538,-19.5321272,-6.94419008,-2.77267069,-1.89830244,-0.684432949,3.36024626,3.42924239,-157.627296,155.003579,-5.57325368,-2.04579182,-4.95684087,-127.768003,False,False
NGC 6352,-1,260.172507,-49.1460883,5.74008119,-19.6274564,-6.91265585,-2.75649955,-1.91409844,-0.683792039,3.35589967,3.42485535,-158.610914,153.898186,-6.95801304,-2.03735677,-5.01248141,-127.929677,False,False
NGC 6352,-1.1,260.051387,-49.2041647,5.76043232,-19.7206915,-6.87986506,-2.74022846,-1.92978068,-0.683010205,3.3515527,3.4204398,-159.582015,152.779176,-8.32914183,-2.02987563,-5.0674566,-128.079379,False,False
NGC 6352,-1.2,259.930232,-49.2597358,5.78083672,-19.8118433,-6.84584868,-2.72385867,-1.94534783,-0.682088844,3.34720543,3.41599611,-160.541002,151.647388,-9.68655421,-2.02331836,-5.12175113,-128.217921,False,False
NGC 6352,-1.3,259.809087,-49.3128281,5.80129239,-19.9009237,-6.81063718,-2.70739141,-1.9607986,-0.681029362,3.34285797,3.41152464,-161.488268,150.503623,-11.0302146,-2.01765438,-5.17535213,-128.346085,False,False
NGC 6352,-1.4,259.687996,-49.3634684,5.82179744,-19.9879449,-6.77426055,-2.69082785,-1.97613182,-0.679833166,3.33851037,3.40702578,-162.424196,149.348649,-12.3601329,-2.01285279,-5.22824905,-128.464624,False,False
NGC 6352,-1.5,259.567,-49.411684,5.84235005,-20.0729201,-6.73674825,-2.67416914,-1.99134638,-0.678501658,3.33416271,3.40249989,-163.349158,148.183193,-13.6763598,-2.00888257,-5.28043356,-128.57426,False,False
NGC 6352,-1.6,259.44614,-49.4575026,5.86294848,-20.1558629,-6.69812916,-2.65741638,-2.00644124,-0.677036234,3.32981505,3.39794737,-164.263513,147.007944,-14.9789825,-2.0057127,-5.3318994,-128.675683,False,False
NGC 6352,-1.7,259.325457,-49.5009519,5.88359108,-20.2367875,-6.6584316,-2.64057063,-2.02141543,-0.67543828,3.32546743,3.3933686,-165.167605,145.823552,-16.2681201,-2.00331238,-5.38264219,-128.769552,False,False
NGC 6352,-1.8,259.204988,-49.54206,5.90427625,-20.3157086,-6.61768324,-2.62363294,-2.03626805,-0.673709167,3.32111989,3.38876399,-166.061767,144.630628,-17.5439201,-2.00165111,-5.43265938,-128.856491,False,False
NGC 6352,-1.9,259.08477,-49.5808548,5.92500248,-20.3926412,-6.57591118,-2.60660428,-2.05099826,-0.671850252,3.31677249,3.38413394,-166.946316,143.429745,-18.8065539,-2.00069882,-5.48195003,-128.937096,False,False
NGC 6352,-2,258.964841,-49.6173647,5.9457683,-20.4676009,-6.53314183,-2.58948565,-2.06560527,-0.669862871,3.31242525,3.37947885,-167.821556,142.221438,-20.0562138,-2.00042598,-5.53051472,-129.011931,False,False
NGC 6352,-2.1,258.845233,-49.6516176,5.96657233,-20.5406034,-6.489401,-2.57227796,-2.08008834,-0.667748341,3.30807821,3.37479915,-168.687776,141.006205,-21.2931097,-2.00080365,-5.57835537,-129.081527,False,False
NGC 6352,-2.2,258.725982,-49.6836418,5.98741324,-20.6116649,-6.44471384,-2.55498214,-2.0944468,-0.665507955,3.30373139,3.37009524,-169.54525,139.784508,-22.5174657,-2.00180358,-5.62547519,-129.146389,False,False
NGC 6352,-2.3,258.607118,-49.7134653,6.00828976,-20.6808018,-6.39910486,-2.53759905,-2.10868,-0.663142983,3.29938484,3.36536757,-170.394241,138.556776,-23.7295179,-2.00339823,-5.67187846,-129.20699,False,False
