cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6496,0,269.76535,-44.265945,9.64,-11.9730753,-10.0137544,1.1603271,-1.96937814,-1.67921404,2.28578416,2.83629495,-221.222098,-153.393739,-44.4085779,-3.066,-9.257,-134.72,False,False
NGC 6496,-0.1,269.786846,-44.1389652,9.65776047,-11.8521573,-9.96706172,1.18292783,-1.95364777,-1.67460896,2.28386905,2.83202631,-220.752873,-154.226467,-45.6480796,-3.04325314,-9.25954113,-134.856768,False,False
NGC 6496,-0.2,269.807635,-44.0117463,9.67548306,-11.7312771,-9.91982435,1.20548017,-1.93783235,-1.669877,2.28218682,2.82787303,-220.276071,-155.056986,-46.8897244,-3.02064803,-9.262033,-134.991095,False,False
NGC 6496,-0.3,269.827722,-43.8842896,9.6931675,-11.6104355,-9.87204396,1.22798337,-1.92193211,-1.66501795,2.28073808,2.82383622,-219.791662,-155.885279,-48.1335342,-2.99818263,-9.26447749,-135.12296,False,False
NGC 6496,-0.4,269.847113,-43.7565962,9.71081351,-11.489633,-9.82372213,1.25043664,-1.90594728,-1.66003158,2.27952337,2.81991696,-219.299617,-156.711331,-49.3795317,-2.97585491,-9.26687649,-135.252344,False,False
NGC 6496,-0.5,269.865814,-43.6286673,9.72842082,-11.3688703,-9.77486044,1.27283919,-1.88987807,-1.65491766,2.27854312,2.81611633,-218.799906,-157.535125,-50.6277398,-2.95366284,-9.26923186,-135.379225,False,False
NGC 6496,-0.6,269.883832,-43.500504,9.74598916,-11.2481479,-9.72546039,1.29519024,-1.87372474,-1.64967598,2.27779765,2.81243542,-218.292498,-158.356646,-51.8781822,-2.93160439,-9.27154544,-135.503584,False,False
NGC 6496,-0.7,269.901171,-43.3721074,9.76351825,-11.1274665,-9.67552347,1.317489,-1.8574875,-1.6443063,2.27728722,2.80887527,-217.777364,-159.175878,-53.1308831,-2.90967754,-9.27381907,-135.6254,False,False
NGC 6496,-0.8,269.917838,-43.2434786,9.7810078,-11.0068265,-9.62505112,1.33973469,-1.84116659,-1.63880838,2.27701196,2.80543693,-217.254472,-159.992804,-54.3858673,-2.88788028,-9.27605458,-135.744652,False,False
NGC 6496,-0.9,269.933837,-43.1146184,9.79845755,-10.8862286,-9.57404472,1.36192649,-1.82476226,-1.633182,2.27697191,2.80212143,-216.723793,-160.807409,-55.6431605,-2.8662106,-9.27825379,-135.861321,True,True
NGC 6496,-1,269.949174,-42.9855279,9.8158672,-10.7656731,-9.52250562,1.38406363,-1.80827474,-1.62742692,2.27716702,2.7989298,-216.185295,-161.619676,-56.9027889,-2.84466648,-9.2804185,-135.975386,True,True
NGC 6496,-1.1,269.963856,-42.8562079,9.83323647,-10.6451607,-9.47043515,1.40614529,-1.79170426,-1.62154289,2.27759714,2.79586303,-215.63895,-162.42959,-58.1647798,-2.8232459,-9.28255051,-136.086826,True,True
NGC 6496,-1.2,269.977885,-42.7266592,9.85056508,-10.5246918,-9.41783455,1.42817068,-1.77505107,-1.61552967,2.27826201,2.79292211,-215.084725,-163.237135,-59.4291611,-2.80194687,-9.28465162,-136.195621,True,True
NGC 6496,-1.3,269.991269,-42.5968828,9.86785273,-10.4042667,-9.36470506,1.45013898,-1.75831542,-1.60938702,2.27916129,2.79010802,-214.522591,-164.042296,-60.6959618,-2.78076737,-9.28672361,-136.30175,True,True
NGC 6496,-1.4,270.004012,-42.4668793,9.88509914,-10.2838861,-9.31104786,1.47204938,-1.74149754,-1.60311469,2.28029451,2.78742171,-213.952516,-164.845057,-61.9652119,-2.75970538,-9.28876827,-136.405194,True,True
NGC 6496,-1.5,270.016119,-42.3366495,9.90230402,-10.1635502,-9.25686408,1.49390107,-1.72459769,-1.59671242,2.28166115,2.78486412,-213.374469,-165.645401,-63.2369425,-2.73875888,-9.29078738,-136.505931,True,True
NGC 6496,-1.6,270.027595,-42.2061941,9.91946706,-10.0432594,-9.2021548,1.51569324,-1.70761611,-1.59017996,2.28326056,2.78243618,-212.78842,-166.443314,-64.5111857,-2.71792586,-9.29278272,-136.603941,True,True
NGC 6496,-1.7,270.038444,-42.0755136,9.93658799,-9.92301421,-9.14692109,1.53742506,-1.69055306,-1.58351706,2.285092,2.7801388,-212.194338,-167.238781,-65.787975,-2.69720429,-9.29475607,-136.699204,True,True
NGC 6496,-1.8,270.048671,-41.9446087,9.95366649,-9.80281485,-9.09116393,1.55909571,-1.67340877,-1.57672344,2.28715464,2.77797285,-211.59219,-168.031785,-67.0673449,-2.67659214,-9.2967092,-136.791699,True,True
NGC 6496,-1.9,270.058282,-41.8134799,9.97070227,-9.68266169,-9.03488428,1.58070437,-1.65618351,-1.56979885,2.28944756,2.77593922,-210.981945,-168.822312,-68.3493316,-2.65608735,-9.29864389,-136.881405,True,True
NGC 6496,-2,270.06728,-41.6821277,9.98769502,-9.56255504,-8.97808305,1.6022502,-1.63887753,-1.56274301,2.29196973,2.77403875,-210.363572,-169.610346,-69.6339724,-2.63568788,-9.30056191,-136.968302,True,True
NGC 6496,-2.1,270.075669,-41.5505526,10.0046445,-9.44249517,-8.92076109,1.62373237,-1.62149108,-1.55555565,2.29472005,2.77227227,-209.737039,-170.395872,-70.9213064,-2.61539167,-9.30246505,-137.052369,True,True
