cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
Gran 1,0,269.651,-32.02,8.27,-1.23294414,-3.9766567,0.124710462,-0.177526257,-0.573834568,0.216952232,0.613477288,90.8035503,-186.53563,119.323413,-8.044,-8.049,78.94,True,True
Gran 1,-0.1,269.817812,-31.9497876,8.26121556,-1.1015742,-4.06483544,0.115411962,-0.15842843,-0.585884373,0.196008899,0.617802546,91.0325881,-186.930805,116.318871,-7.98386586,-8.11870322,78.2311719,True,True
Gran 1,-0.2,269.982704,-31.877935,8.25244815,-0.969634546,-4.15106077,0.106091222,-0.139292541,-0.597626379,0.175093573,0.622747981,91.2385439,-187.280057,113.304535,-7.9226922,-8.18735528,77.5057769,True,True
Gran 1,-0.3,270.145639,-31.8044695,8.24369918,-0.837155757,-4.23531849,0.0967505792,-0.120123261,-0.609059698,0.154240956,0.62828655,91.4218771,-187.583866,110.282579,-7.86053639,-8.25492793,76.7644273,True,True
Gran 1,-0.4,270.306586,-31.7294189,8.23497,-0.704168371,-4.31759583,0.0873923232,-0.100925211,-0.620183657,0.133503994,0.634390325,91.5830746,-187.842778,107.255055,-7.79745445,-8.32139651,76.0077513,True,True
Gran 1,-0.5,270.465514,-31.6528115,8.22626194,-0.57070283,-4.39788136,0.0780186916,-0.0817029519,-0.630997784,0.1129703,0.641030805,91.7226466,-188.0574,104.223895,-7.73350092,-8.38673974,75.2363896,True,True
Gran 1,-0.6,270.622394,-31.5746762,8.21757623,-0.436789437,-4.47616496,0.0686318691,-0.0624609803,-0.641501804,0.0927992862,0.648179197,91.8411229,-188.228389,101.190915,-7.66872886,-8.45093956,74.4509921,True,True
Gran 1,-0.7,270.777198,-31.4950423,8.2089141,-0.302458314,-4.55243772,0.0592339854,-0.0432037228,-0.651695616,0.0733159375,0.655806681,91.9390486,-188.356448,98.1578141,-7.60318968,-8.51398095,73.6522138,True,True
Gran 1,-0.8,270.929903,-31.4139393,8.20027667,-0.167739366,-4.62669188,0.049827114,-0.0239355323,-0.661579292,0.0552779431,0.663884637,92.0169811,-188.44232,95.1261823,-7.53693315,-8.5758517,72.8407121,True,True
Gran 1,-0.9,271.080483,-31.331397,8.19166505,-0.0326622451,-4.69892078,0.0404132705,-0.004660684,-0.671153058,0.0406811309,0.672384846,92.0754858,-188.486778,92.0974998,-7.47000732,-8.63654226,72.0171434,True,True
Gran 1,-1,271.228918,-31.2474456,8.18308028,0.102743674,-4.7691188,0.0309944129,0.0146166272,-0.680417286,0.0342680525,0.681279666,92.1151334,-188.490619,89.0731427,-7.4024585,-8.69604551,71.1821603,True,True
Gran 1,-1.1,271.375187,-31.1621151,8.17452335,0.23844932,-4.83728125,0.0215724403,0.0338922892,-0.689372486,0.0401753338,0.690542165,92.1364969,-188.454664,86.0543868,-7.33433124,-8.7543566,70.3364093,True,True
Gran 1,-1.2,271.519271,-31.0754357,8.16599518,0.374425951,-4.90340438,0.0121491933,0.0531622743,-0.698019291,0.0545328369,0.700146243,92.1401488,-188.379743,83.0424115,-7.26566829,-8.81147276,69.4805282,True,True
Gran 1,-1.3,271.661154,-30.9874376,8.15749665,0.510645163,-4.96748527,0.00272645433,0.0724226405,-0.706358451,0.072473943,0.710066711,92.1266584,-188.2667,80.0383044,-7.19651068,-8.86739311,68.6151441,True,True
Gran 1,-1.4,271.80082,-30.8981511,8.1490286,0.647078913,-5.0295218,-0.00669405241,0.0916695325,-0.714390823,0.0919136199,0.720279364,92.0965904,-188.116382,77.0430661,-7.12689767,-8.92211852,67.740872,True,True
Gran 1,-1.5,271.938254,-30.8076061,8.14059181,0.783699527,-5.08951259,-0.01611066,0.110899181,-0.722117361,0.112063294,0.730761018,92.0505023,-187.929639,74.0576141,-7.05686677,-8.97565142,66.8583126,True,True
Gran 1,-1.6,272.073443,-30.7158327,8.13218701,0.920479708,-5.14745696,-0.0255217583,0.130107905,-0.72953911,0.132587432,0.741489542,91.988943,-187.707316,71.0827877,-6.98645383,-9.02799567,65.968052,True,True
Gran 1,-1.7,272.206376,-30.6228607,8.12381487,1.05739255,-5.20335487,-0.0349257929,0.149292108,-0.736657196,0.153323007,0.752443865,91.9124517,-187.450256,68.1193525,-6.91569301,-9.07915642,65.0706598,True,True
