cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6717,0,283.775177,-22.701473,7.52,12.8759817,-10.9002065,-0.926991798,1.64552916,-1.4196423,1.88867149,2.36272391,93.4135861,49.2864293,27.7558528,-3.153,-5.008,30.25,False,False
NGC 6717,-0.1,283.800535,-22.7362743,7.51030154,12.8539296,-10.9361144,-0.936520086,1.64044144,-1.42240555,1.88894627,2.36460473,92.9198286,50.207651,26.281813,-3.10641579,-5.0066584,30.3246298,False,False
NGC 6717,-0.2,283.824458,-22.7713788,7.50060595,12.8310147,-10.9709413,-0.945997782,1.63525965,-1.42501806,1.88917599,2.36636058,92.4241891,51.1261711,24.8081051,-3.05976373,-5.00531746,30.401396,False,False
NGC 6717,-0.3,283.846942,-22.8067867,7.49091333,12.8072352,-11.0046828,-0.95542469,1.62998406,-1.42747987,1.88936084,2.36799137,91.926644,52.0420431,23.3346321,-3.01304029,-5.00397806,30.4801879,False,False
NGC 6717,-0.4,283.867981,-22.8424982,7.48122381,12.7825896,-11.0373342,-0.964800615,1.62461494,-1.42979099,1.88950097,2.36949703,91.4271697,52.9553199,21.8612975,-2.96624194,-5.00264111,30.5608945,False,False
NGC 6717,-0.5,283.887567,-22.8785134,7.47153751,12.7570761,-11.0688907,-0.974125359,1.61915254,-1.43195143,1.88959656,2.37087749,90.9257422,53.8660534,20.3880043,-2.91936513,-5.00130753,30.6434041,False,False
NGC 6717,-0.6,283.905695,-22.9148324,7.46185458,12.730693,-11.0993474,-0.98339872,1.61359713,-1.4339612,1.88964778,2.37213268,90.4223375,54.774295,18.9146556,-2.87240631,-4.99997828,30.7276048,False,False
NGC 6717,-0.7,283.922359,-22.9514552,7.45217517,12.7034385,-11.1286993,-0.992620496,1.60794895,-1.43582028,1.88965481,2.37326255,89.9169313,55.6800955,17.4411544,-2.8253619,-4.99865433,30.813384,False,False
NGC 6717,-0.8,283.937551,-22.988382,7.44249945,12.6753108,-11.1569413,-1.00179048,1.60220827,-1.43752865,1.88961782,2.37426707,89.409499,56.583505,15.9674036,-2.77822832,-4.99733669,30.9006283,False,False
NGC 6717,-0.9,283.951264,-23.0256126,7.4328276,12.6463082,-11.1840682,-1.01090846,1.59637531,-1.43908628,1.88953699,2.37514617,88.9000158,57.4845731,14.4933058,-2.73100197,-4.99602637,30.989224,False,False
NGC 6717,-1,283.963492,-23.063147,7.4231598,12.6164288,-11.2100747,-1.01997423,1.59045031,-1.44049313,1.88941251,2.37589985,88.3884567,58.3833485,13.0187633,-2.68367925,-4.99472445,31.0790566,False,False
NGC 6717,-1.1,283.974228,-23.1009852,7.41349627,12.5856708,-11.2349552,-1.02898758,1.58443351,-1.44174915,1.88924456,2.37652805,87.8747967,59.2798795,11.5436785,-2.63625653,-4.99343199,31.1700109,False,False
NGC 6717,-1.2,283.983464,-23.1391269,7.40383721,12.5540322,-11.2587043,-1.03794829,1.57832513,-1.44285428,1.88903332,2.37703078,87.35901,60.1742139,10.0679531,-2.58873018,-4.99215011,31.2619709,False,False
NGC 6717,-1.3,283.991192,-23.1775721,7.39418285,12.5215111,-11.2813162,-1.04685613,1.5721254,-1.44380845,1.88877898,2.37740802,86.841071,61.0663987,8.59148865,-2.54109654,-4.99087995,31.3548197,False,False
NGC 6717,-1.4,283.997406,-23.2163204,7.38453344,12.4881057,-11.3027853,-1.0557109,1.56583454,-1.44461157,1.88848174,2.37765975,86.3209537,61.9564804,7.11418632,-2.49335194,-4.98962269,31.4484398,False,False
NGC 6717,-1.5,284.002098,-23.2553716,7.37488923,12.453814,-11.3231055,-1.06451235,1.55945274,-1.44526357,1.88814179,2.37778599,85.7986318,62.8445051,5.63594685,-2.44549271,-4.98837954,31.5427126,False,False
