cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 5904,0,229.638412,2.081028,7.48,3.85872515,46.7963692,-2.99888518,0.344596625,5.46006655,3.01861875,6.23894109,302.778505,82.9782236,-181.373119,4.073,-9.872,53.5,False,False
NGC 5904,-0.1,229.395115,2.21421935,7.47196284,3.78686473,47.0692102,-3.02983712,0.336108287,5.4785842,3.04842283,6.26959062,302.512713,83.0181914,-180.755673,4.0728254,-9.87328592,52.3443822,False,False
NGC 5904,-0.2,229.151602,2.34731801,7.46407305,3.71404381,47.3421069,-3.06076185,0.327615921,5.49703888,3.07824549,6.30024061,302.246452,83.0570053,-180.141854,4.07259013,-9.8743427,51.1901421,False,False
NGC 5904,-0.3,228.907876,2.48031824,7.45633061,3.64024707,47.6150503,-3.09165933,0.319119644,5.51543097,3.10808538,6.33089042,301.979744,83.0946804,-179.531631,4.07229333,-9.87516919,50.0373421,False,False
NGC 5904,-0.4,228.663944,2.61321429,7.4487355,3.56545884,47.8880311,-3.12252951,0.310619572,5.53376084,3.13794121,6.36153944,301.712605,83.1312316,-178.924973,4.07193419,-9.87576425,48.8860446,False,False
NGC 5904,-0.5,228.419809,2.74600038,7.4412877,3.48966306,48.1610399,-3.15337235,0.302115818,5.55202884,3.16781172,6.39218706,301.445053,83.1666737,-178.321853,4.07151188,-9.87612683,47.736312,False,False
NGC 5904,-0.6,228.175477,2.8786707,7.43398715,3.41284334,48.4340674,-3.1841878,0.293608495,5.57023534,3.19769572,6.42283268,301.177107,83.2010213,-177.722241,4.07102563,-9.87625593,46.5882062,False,False
NGC 5904,-0.7,227.930953,3.01121942,7.42683381,3.33498287,48.707104,-3.21497583,0.285097715,5.5883807,3.22759203,6.45347574,300.908783,83.2342888,-177.126108,4.07047465,-9.87615059,45.4417893,False,False
NGC 5904,-0.8,227.686242,3.14364068,7.41982762,3.25606447,48.9801402,-3.2457364,0.276583587,5.60646527,3.25749954,6.48411567,300.640099,83.2664905,-176.533426,4.06985819,-9.87580993,44.2971232,False,False
NGC 5904,-0.9,227.44135,3.27592863,7.41296852,3.17607053,49.2531663,-3.27646948,0.26806622,5.62448939,3.28741718,6.51475193,300.371069,83.2976405,-175.944167,4.0691755,-9.87523311,43.1542695,False,False
NGC 5904,-1,227.19628,3.40807736,7.40625644,3.09498305,49.5261726,-3.30717502,0.259545721,5.64245343,3.31734391,6.54538397,300.101712,83.3277526,-175.358302,4.06842587,-9.87441935,42.0132897,False,False
NGC 5904,-1.1,226.951039,3.54008098,7.39969129,3.01278358,49.7991493,-3.337853,0.251022194,5.66035772,3.34727871,6.57601128,299.832042,83.3568407,-174.775804,4.0676086,-9.87336794,40.8742451,False,False
NGC 5904,-1.2,226.705632,3.67193357,7.39327298,2.92945325,50.0720865,-3.36850339,0.242495744,5.67820261,3.37722064,6.60663334,299.562074,83.3849183,-174.196646,4.066723,-9.87207822,39.737197,False,False
NGC 5904,-1.3,226.460064,3.80362919,7.38700142,2.84497272,50.3449743,-3.39912615,0.233966474,5.69598844,3.40716875,6.63724967,299.291825,83.4119987,-173.620801,4.06576842,-9.87054959,38.6022063,False,False
NGC 5904,-1.4,226.214341,3.93516191,7.38087651,2.7593222,50.6178026,-3.42972125,0.225434485,5.71371554,3.43712214,6.66785977,299.021308,83.4380953,-173.048241,4.0647442,-9.8687815,37.4693336,False,False
NGC 5904,-1.5,225.968468,4.06652577,7.37489812,2.6724814,50.8905612,-3.46028868,0.216899876,5.73138426,3.46707994,6.69846317,298.750538,83.4632211,-172.47894,4.06364973,-9.86677348,36.3386395,False,False
NGC 5904,-1.6,225.722451,4.19771482,7.36906613,2.58442956,51.1632401,-3.49082841,0.208362747,5.74899492,3.49704132,6.72905941,298.47953,83.4873891,-171.912872,4.06248439,-9.8645251,35.2101842,False,False
NGC 5904,-1.7,225.476295,4.32872309,7.36338042,2.4951454,51.435829,-3.5213404,0.199823195,5.76654785,3.52700547,6.75964804,298.208297,83.510612,-171.350011,4.06124761,-9.862036,34.0840277,False,False
NGC 5904,-1.8,225.230006,4.45954462,7.35784085,2.40460713,51.7083175,-3.55182465,0.191281315,5.78404337,3.55697159,6.79022862,297.936852,83.5329025,-170.79033,4.05993881,-9.85930589,32.9602299,False,False
NGC 5904,-1.9,224.983589,4.59017344,7.35244727,2.3127924,51.9806953,-3.58228113,0.182737203,5.80148182,3.58693894,6.82080071,297.66521,83.5542729,-170.233804,4.05855746,-9.85633451,31.8388501,False,False
