cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
BH 261,0,273.5275,-28.635,6.12,3.36170242,-5.27037914,-2.03979171,0.357349375,-0.556926317,2.07085702,2.14443832,-57.5066911,199.148069,-126.584406,3.589,-3.57,-60,True,True
BH 261,-0.1,273.296932,-28.7465698,6.12354417,3.16706115,-5.14474567,-2.03383884,0.336942714,-0.543895314,2.06156029,2.13210059,-58.9080957,199.921427,-128.249602,3.64067981,-3.58214292,-61.3620347,True,True
BH 261,-0.2,273.063987,-28.8575185,6.12731128,2.97191373,-5.01749219,-2.0277422,0.316456962,-0.530693482,2.05228737,2.11979221,-60.3183515,200.694723,-129.925069,3.69199333,-3.59479155,-62.7480279,True,True
BH 261,-0.3,272.828676,-28.9678192,6.13130407,2.77627902,-4.88862409,-2.02150088,0.295892139,-0.517319789,2.04304135,2.10751933,-61.7373683,201.467691,-131.610388,3.74290373,-3.60794922,-64.1581112,True,True
BH 261,-0.4,272.591008,-29.0774448,6.13552525,2.58017633,-4.75814772,-2.01511399,0.275248292,-0.503773254,2.03382547,2.09528841,-63.1650321,202.240023,-133.305047,3.79337047,-3.62161854,-65.592391,True,True
BH 261,-0.5,272.350995,-29.1863681,6.13997755,2.3836255,-4.62607054,-2.00858066,0.254525506,-0.490052953,2.02464306,2.08310619,-64.6012017,203.011357,-135.008423,3.84334887,-3.63580134,-67.0509437,True,True
BH 261,-0.6,272.108651,-29.2945617,6.14466369,2.18664694,-4.49240117,-2.00190002,0.233723904,-0.476158031,2.0154976,2.07097973,-66.0457064,203.781276,-136.719767,3.89278955,-3.6504985,-68.5338124,True,True
BH 261,-0.7,271.863991,-29.4019983,6.14958638,1.98926165,-4.35714957,-1.99507124,0.212843653,-0.462087717,2.0063927,2.05891639,-67.4983425,204.549293,-138.438191,3.94163787,-3.66570983,-70.0410017,True,True
BH 261,-0.8,271.617034,-29.5086504,6.15474833,1.7914913,-4.22032715,-1.98809348,0.191884977,-0.447841341,1.9973321,2.04692389,-68.95887,205.314851,-140.162638,3.98983324,-3.68143388,-71.5724723,True,True
BH 261,-0.9,271.3678,-29.6144908,6.16015222,1.59335831,-4.08194696,-1.98096596,0.17084816,-0.433418347,1.9883197,2.03501024,-70.4270086,206.077308,-141.89187,4.03730841,-3.69766775,-73.1281356,True,True
BH 261,-1,271.116313,-29.719492,6.16580071,1.39488586,-3.94202383,-1.97368792,0.149733554,-0.418818319,1.97935953,2.02318386,-71.9024342,206.835928,-143.624434,4.08398862,-3.71440687,-74.7078463,True,True
BH 261,-1.1,270.862598,-29.8236271,6.17169643,1.19609803,-3.80057465,-1.96625863,0.128541595,-0.404041,1.97045577,2.01145347,-73.3847739,207.589871,-145.358638,4.12979076,-3.73164469,-76.3113953,True,True
BH 261,-1.2,270.606685,-29.9268689,6.17784197,0.997019844,-3.65761852,-1.9586774,0.107272809,-0.38908632,1.96161276,1.99982818,-74.873602,208.33818,-147.092515,4.17462227,-3.74937243,-77.9385009,True,True
BH 261,-1.3,270.348606,-30.0291909,6.1842399,0.797677391,-3.51317706,-1.95094359,0.0859278256,-0.373954427,1.95283499,1.98831748,-76.3684348,209.079768,-148.823794,4.21838015,-3.7675787,-79.5887999,True,True
BH 261,-1.4,270.088399,-30.1305668,6.19089269,0.598097923,-3.3672747,-1.94305663,0.0645073952,-0.358645717,1.94412712,1.97693121,-77.8687253,209.813402,-150.549854,4.26094975,-3.78624909,-81.2618368,True,True
BH 261,-1.5,269.826105,-30.2309708,6.19780279,0.398309974,-3.219939,-1.93501597,0.0430124004,-0.343160873,1.93549396,1.96567959,-79.3738585,210.537692,-152.267688,4.30220349,-3.80536572,-82.9570522,True,True
BH 261,-1.6,269.56177,-30.3303776,6.20497254,0.198343487,-3.07120101,-1.92682116,0.0214438751,-0.32750091,1.92694048,1.95457322,-80.8831456,211.251073,-153.973852,4.34199961,-3.82490676,-84.6737706,True,True
BH 261,-1.7,269.295445,-30.4287628,6.2124042,-0.00177003843,-2.92109564,-1.91847182,-0.000196976716,-0.311667218,1.91847183,1.94362306,-82.3958189,211.95179,-155.664425,4.38018078,-3.84484582,-86.4111866,True,True
BH 261,-1.8,269.027189,-30.5261028,6.22009993,-0.201997402,-2.76966217,-1.90996763,-0.0219087613,-0.295661613,1.91009328,1.93284043,-83.9110268,212.63788,-157.334953,4.41657277,-3.86515134,-88.1683503,True,True
BH 261,-1.9,268.757065,-30.622375,6.22806177,-0.402303541,-2.61694464,-1.9013084,-0.0436898734,-0.279486398,1.9018103,1.922237,-85.427829,213.307164,-158.980403,4.45098316,-3.88578594,-89.9441514,True,True
BH 261,-2,268.485144,-30.7175581,6.2362916,-0.602651358,-2.46299246,-1.892494,-0.0655384728,-0.263144421,1.89362848,1.91182473,-86.9451926,213.957228,-160.595117,4.48320022,-3.90670569,-91.7373032,True,True
BH 261,-2.1,268.211506,-30.8116322,6.24479116,-0.803001544,-2.30786084,-1.88352444,-0.0874524599,-0.246639145,1.88555356,1.90161592,-88.4619892,214.585415,-162.172765,4.51299197,-3.92785942,-93.5463259,True,True
BH 261,-2.2,267.936237,-30.9045791,6.25356201,-1.00331241,-2.15161149,-1.87439983,-0.109429451,-0.229974712,1.87759142,1.89162308,-89.9769935,215.188818,-163.706319,4.54010562,-3.94918801,-95.3695301,True,True
BH 261,-2.3,267.659435,-30.9963826,6.2626055,-1.20353969,-1.99431308,-1.86512043,-0.131466752,-0.213156023,1.86974804,1.88185898,-91.4888831,215.764281,-165.188023,4.5642676,-3.97062382,-97.205001,False,False
BH 261,-2.4,267.381206,-31.0870285,6.27192273,-1.4036364,-1.83604191,-1.85568663,-0.153561334,-0.196188807,1.86202952,1.8723365,-92.9962417,216.308402,-166.609401,4.58518417,-3.99209016,-99.0505842,False,False
BH 261,-2.5,267.101668,-31.1765052,6.28151458,-1.60355265,-1.67688245,-1.84609896,-0.175709807,-0.179079699,1.85444204,1.86306866,-94.4975643,216.81755,-167.961276,4.60254313,-4.01350112,-100.903874,False,False
BH 261,-2.6,266.820949,-31.2648041,6.29138162,-1.80323555,-1.51692782,-1.83635812,-0.1979084,-0.161836303,1.84699185,1.85406847,-95.9912661,217.287888,-169.233833,4.61601656,-4.03476165,-102.762205,False,False
BH 261,-2.7,266.539188,-31.3519191,6.30152413,-2.00262908,-1.35628022,-1.82646499,-0.220152941,-0.144467256,1.83968521,1.84534887,-97.475695,217.715408,-170.416723,4.62526509,-4.05576817,-104.62265,False,False
BH 261,-2.8,266.25654,-31.4378478,6.31194202,-2.20167406,-1.19505123,-1.81642058,-0.242438839,-0.126982274,1.8325284,1.83692265,-98.9491488,218.095987,-171.499216,4.62994369,-4.07640973,-106.482027,False,False
BH 261,-2.9,265.973167,-31.5225912,6.32263487,-2.40030812,-1.03336187,-1.80622612,-0.264761082,-0.109392183,1.82552766,1.82880231,-100.409896,218.425443,-172.470413,4.62970928,-4.0965699,-108.336907,False,False
BH 261,-3,265.689246,-31.6061539,6.33360184,-2.59846581,-0.871342511,-1.79588299,-0.287114226,-0.0917089191,1.81868917,1.82099995,-101.856202,218.699615,-173.319513,4.62423002,-4.11612949,-110.183641,False,False
