cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6760,0,287.800268,1.030466,8.41,36.1078121,-3.92430329,-1.34487573,4.94444207,-0.57210833,5.12408022,5.15591951,96.9999142,122.984035,-19.8507597,-1.093,-3.632,-2.37,False,False
NGC 6760,-0.1,287.780799,1.00703838,8.39445146,36.0779985,-3.91774059,-1.3547826,4.93181806,-0.570059611,5.11451515,5.14618628,96.7368435,123.889294,-20.2138192,-1.07720295,-3.62289566,-1.95066078,False,False
NGC 6760,-0.2,287.760762,0.983081611,8.37887009,36.0474527,-3.91091366,-1.36466245,4.91910141,-0.567973716,5.10488612,5.13638554,96.4715414,124.795747,-20.5777546,-1.06129772,-3.61372406,-1.53161212,False,False
NGC 6760,-0.3,287.740151,0.958591317,8.36325617,36.0161687,-3.90382019,-1.37451504,4.90629199,-0.565850557,5.0951931,5.1265173,96.2039896,125.703416,-20.9425716,-1.0452828,-3.60448379,-1.11288472,False,False
NGC 6760,-0.4,287.718962,0.93356307,8.34760998,35.9841404,-3.89645786,-1.38434017,4.89338969,-0.563690042,5.0854361,5.11658155,95.9341698,126.61232,-21.3082758,-1.02915667,-3.5951734,-0.694509963,False,False
NGC 6760,-0.5,287.697189,0.90799238,8.3319318,35.9513616,-3.8888243,-1.39413758,4.88039436,-0.56149208,5.0756151,5.10657831,95.6620629,127.522482,-21.6748727,-1.0129178,-3.58579145,-0.276519924,False,False
NGC 6760,-0.6,287.674829,0.8818747,8.31622194,35.9178261,-3.88091712,-1.40390704,4.86730588,-0.55925658,5.06573011,5.09650757,95.38765,128.433922,-22.0423679,-0.996564627,-3.57633647,0.141052596,False,False
NGC 6760,-0.7,287.651876,0.855205419,8.30048069,35.8835275,-3.87273392,-1.41364832,4.85412413,-0.55698345,5.05578111,5.08636935,95.1109117,129.346663,-22.4107665,-0.980095591,-3.56680695,0.558174072,False,False
NGC 6760,-0.8,287.628325,0.827979869,8.28470836,35.8484595,-3.86427223,-1.42336118,4.84084896,-0.554672596,5.04576809,5.07616364,94.8318282,130.260725,-22.7800738,-0.963509109,-3.55720136,0.974810231,False,False
NGC 6760,-0.9,287.60417,0.800193317,8.26890526,35.8126154,-3.85552958,-1.43304537,4.82748024,-0.552323927,5.03569106,5.06589046,94.5503797,131.176131,-23.1502948,-0.946803588,-3.54751817,1.39092604,False,False
NGC 6760,-1,287.579408,0.771840969,8.25307171,35.7759888,-3.84650346,-1.44270066,4.81401783,-0.549937347,5.02555,5.05554981,94.2665458,132.092903,-23.5214344,-0.929977418,-3.5377558,1.80648568,False,False
NGC 6760,-1.1,287.554032,0.742917967,8.23720803,35.7385729,-3.83719133,-1.4523268,4.80046158,-0.547512764,5.01534491,5.0451417,93.9803061,133.011062,-23.8934972,-0.913028977,-3.52791266,2.22145255,False,False
NGC 6760,-1.2,287.528037,0.71341939,8.22131456,35.700361,-3.82759063,-1.46192354,4.78681137,-0.545050082,5.00507578,5.03466614,93.6916396,133.930632,-24.2664879,-0.895956627,-3.51798713,2.63578922,False,False
