cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6558,0,272.573974,-31.764508,7.79,0.199012607,-6.02340238,-0.377145372,0.026902539,-0.816466745,0.378103661,0.899766817,-182.227215,78.7583645,12.8794726,-1.752,-4.167,-195.12,True,True
NGC 6558,-0.1,272.534346,-31.8141014,7.80864988,0.139047202,-6.01725524,-0.358489665,0.0188398287,-0.817638377,0.358984372,0.892973849,-182.597417,78.9116048,10.0315987,-1.68216573,-4.19408389,-195.010564,True,True
NGC 6558,-0.2,272.492575,-31.8625208,7.82731356,0.0792603482,-6.00897973,-0.339797164,0.0107624108,-0.818518395,0.33996756,0.886312758,-182.946754,79.0459691,7.1767646,-1.61306746,-4.22144769,-194.881699,True,True
NGC 6558,-0.3,272.448677,-31.909758,7.84598896,0.0196659304,-5.99858772,-0.321070003,0.00267222004,-0.819106103,0.321081123,0.879788551,-183.275215,79.1613779,4.31526898,-1.54470828,-4.24909041,-194.733719,True,True
NGC 6558,-0.4,272.402673,-31.9558052,7.864674,-0.039722311,-5.98609118,-0.302310317,-0.00542880116,-0.819400834,0.302359058,0.873406393,-183.58279,79.2577541,1.44741062,-1.47709105,-4.27701105,-194.566937,True,True
NGC 6558,-0.5,272.354578,-32.0006545,7.88336666,-0.0988907814,-5.9715022,-0.283520245,-0.0135387024,-0.819401953,0.283843312,0.867171601,-183.869467,79.3350224,-1.42651109,-1.41021845,-4.30520857,-194.38166,True,True
NGC 6558,-0.6,272.304413,-32.044298,7.90206494,-0.157826032,-5.954833,-0.264701922,-0.0216555258,-0.819108856,0.265586275,0.861089651,-184.135231,79.3931095,-4.30619559,-1.34409297,-4.33368193,-194.178193,True,True
NGC 6558,-0.7,272.252196,-32.0867281,7.92076686,-0.21651476,-5.93609588,-0.24585749,-0.0297773059,-0.818520967,0.247654181,0.855166163,-184.380067,79.431944,-7.19134063,-1.27871693,-4.36243001,-193.956835,True,True
NGC 6558,-0.8,272.197945,-32.1279372,7.93947046,-0.274943806,-5.91530326,-0.226989089,-0.0379020701,-0.817637745,0.23013173,0.849406908,-184.603961,79.4514562,-10.0816418,-1.21409251,-4.39145169,-193.717884,True,True
NGC 6558,-0.9,272.14168,-32.1679176,7.95817381,-0.333100159,-5.89246766,-0.208098861,-0.0460278388,-0.816458679,0.21312836,0.843817795,-184.806895,79.4515779,-12.9767916,-1.15022178,-4.42074578,-193.461632,True,True
