cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6752,0,287.717102,-59.984554,4.12,-23.5070873,-25.6283408,-4.72015566,-1.48164273,-1.76994597,4.94723505,5.25431664,-25.2998551,165.824279,61.0602392,-3.16,-4.024,-26.01,False,False
NGC 6752,-0.1,287.688581,-60.186214,4.13099188,-23.7299591,-25.6506473,-4.71752518,-1.49859,-1.77615701,4.94982988,5.2588544,-26.1409777,165.593276,60.4018597,-3.11408073,-4.05230809,-26.0409442,False,False
NGC 6752,-0.2,287.657649,-60.3858013,4.14206753,-23.9508587,-25.6712457,-4.71480882,-1.51551343,-1.78230071,4.95239368,5.26334485,-26.979361,165.357915,59.7433502,-3.06867151,-4.08044466,-26.06494,False,False
NGC 6752,-0.3,287.624289,-60.583318,4.15322544,-24.1697778,-25.6901574,-4.71200685,-1.53241256,-1.78837706,4.95492652,5.2677879,-27.8149777,165.118211,59.0847649,-3.0237806,-4.10840841,-26.0820922,False,False
NGC 6752,-0.4,287.588488,-60.7787662,4.16446414,-24.3867088,-25.7074037,-4.70911957,-1.54928696,-1.79438605,4.95742849,5.27218347,-28.6478013,164.874179,58.4261584,-2.97941599,-4.13619812,-26.0925068,False,False
NGC 6752,-0.5,287.550231,-60.9721484,4.17578216,-24.6016446,-25.7230061,-4.70614726,-1.56613618,-1.80032769,4.95989965,5.27653147,-29.477806,164.625838,57.767585,-2.9355854,-4.1638127,-26.0962909,False,False
NGC 6752,-0.6,287.509507,-61.1634673,4.18717805,-24.814579,-25.7369862,-4.7030902,-1.58295979,-1.80620198,4.96234009,5.28083182,-30.304967,164.373208,57.1090993,-2.89229629,-4.19125117,-26.0935527,False,False
NGC 6752,-0.7,287.466301,-61.3527261,4.19865037,-25.0255064,-25.7493654,-4.6999487,-1.59975733,-1.81200893,4.96474988,5.28508445,-31.1292604,164.116311,56.4507557,-2.84955583,-4.21851265,-26.0844016,False,False
NGC 6752,-0.8,287.420601,-61.539928,4.21019769,-25.2344219,-25.7601654,-4.69672305,-1.61652839,-1.81774856,4.96712909,5.2892893,-31.9506631,163.855171,55.7926082,-2.80737092,-4.24559635,-26.0689477,False,False
NGC 6752,-0.9,287.372397,-61.7250767,4.22181861,-25.4413214,-25.7694077,-4.69341354,-1.63327253,-1.82342089,4.96947782,5.29344628,-32.7691529,163.589814,55.1347109,-2.7657482,-4.27250161,-26.0473025,False,False
NGC 6752,-1,287.321677,-61.908176,4.23351172,-25.6462013,-25.7771138,-4.69002047,-1.64998931,-1.82902596,4.97179612,5.29755535,-33.5847089,163.320265,54.4771172,-2.724694,-4.29922783,-26.0195779,False,False
NGC 6752,-1.1,287.268431,-62.0892299,4.24527565,-25.8490586,-25.7833053,-4.68654414,-1.66667831,-1.83456379,4.97408409,5.30161644,-34.3973109,163.046555,53.8198801,-2.68421439,-4.32577452,-25.9858872,False,False
NGC 6752,-1.2,287.212649,-62.2682429,4.25710903,-26.049891,-25.7880036,-4.68298486,-1.68333911,-1.84003442,4.9763418,5.3056295,-35.2069401,162.768713,53.1630521,-2.64431515,-4.35214128,-25.9463438,False,False
NGC 6752,-1.3,287.154323,-62.4452193,4.26901049,-26.248697,-25.7912304,-4.67934293,-1.69997128,-1.8454379,4.97856933,5.30959449,-36.0135785,162.486771,52.5066852,-2.60500178,-4.37832779,-25.9010625,False,False
NGC 6752,-1.4,287.093442,-62.620164,4.28097872,-26.4454754,-25.7930069,-4.67561865,-1.71657441,-1.85077428,4.98076676,5.31351136,-36.8172095,162.200763,51.8508304,-2.56627951,-4.4043338,-25.8501582,False,False
NGC 6752,-1.5,287.030001,-62.7930819,4.29301238,-26.6402258,-25.7933545,-4.67181235,-1.73314808,-1.85604362,4.98293416,5.31738007,-37.6178174,161.910725,51.1955381,-2.52815325,-4.43015916,-25.7937466,False,False
NGC 6752,-1.6,286.963991,-62.9639781,4.30511016,-26.8329482,-25.7922944,-4.66792432,-1.74969188,-1.86124597,4.98507163,5.32120059,-38.415388,161.616691,50.5408579,-2.49062767,-4.45580377,-25.7319438,False,False
NGC 6752,-1.7,286.895407,-63.1328579,4.31727079,-27.0236434,-25.7898479,-4.66395488,-1.76620542,-1.86638139,4.98717923,5.32497288,-39.2099079,161.3187,49.8868383,-2.45370713,-4.48126764,-25.6648664,False,False
NGC 6752,-1.8,286.824242,-63.2997268,4.32949297,-27.2123125,-25.786036,-4.65990433,-1.78268827,-1.87144997,4.98925705,5.32869692,-40.0013651,161.01679,49.233527,-2.41739571,-4.50655082,-25.5926313,False,False
NGC 6752,-1.9,286.750492,-63.4645905,4.34177546,-27.3989574,-25.7808796,-4.655773,-1.79914005,-1.87645176,4.99130516,5.33237268,-40.7897488,160.711003,48.5809704,-2.38169724,-4.53165342,-25.5153556,False,False
NGC 6752,-2,286.674152,-63.6274547,4.354117,-27.5835802,-25.7743996,-4.6515612,-1.81556036,-1.88138686,4.99332365,5.33600015,-41.5750495,160.401377,47.929214,-2.34661523,-4.55657565,-25.4331567,False,False
