cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6453,0,267.715508,-34.598477,10.07,-4.28195841,-3.87216207,1.89522055,-0.750165722,-0.684875145,2.03828593,2.15027057,-114.197758,15.0926408,-135.342608,0.165,-5.92,-99.23,True,True
NGC 6453,-0.1,267.625896,-34.5590112,10.0807023,-4.2855415,-3.78856456,1.90683714,-0.751663657,-0.670952159,2.04964049,2.15666477,-112.973153,14.1995995,-136.931704,0.175348562,-5.94276562,-98.0405985,True,True
NGC 6453,-0.2,267.535941,-34.5187209,10.0912834,-4.28864974,-3.70427673,1.91832808,-0.753069907,-0.656867102,2.06084859,2.16300053,-111.74054,13.2996299,-138.511979,0.185432277,-5.96560241,-96.851201,True,True
NGC 6453,-0.3,267.445652,-34.4776058,10.1017429,-4.29128118,-3.61930305,1.92969255,-0.754383757,-0.642620893,2.07190931,2.16927864,-110.499879,12.3926539,-140.083119,0.195247261,-5.98850987,-95.6618131,True,True
NGC 6453,-0.4,267.355039,-34.4356657,10.1120807,-4.29343383,-3.53364812,1.94092972,-0.755604489,-0.628214483,2.08282172,2.17549989,-109.25113,11.4785931,-141.644777,0.204789064,-6.01148709,-94.472441,True,True
NGC 6453,-0.5,267.264111,-34.3929003,10.1222966,-4.29510559,-3.44731666,1.95203876,-0.756731372,-0.613648862,2.09358489,2.18166511,-107.994253,10.5573701,-143.196571,0.214052626,-6.03453278,-93.283092,True,True
NGC 6453,-0.6,267.172876,-34.3493094,10.1323903,-4.29629431,-3.36031352,1.96301885,-0.757763672,-0.598925059,2.1041979,2.18777513,-106.729211,9.62890787,-144.738077,0.223032221,-6.05764521,-92.0937746,True,True
NGC 6453,-0.7,267.081346,-34.3048929,10.1423616,-4.29699777,-3.27264374,1.97386914,-0.758700643,-0.58404415,2.11465979,2.19383081,-105.45597,8.69313084,-146.268831,0.231721402,-6.08082212,-90.9044989,True,True
NGC 6453,-0.8,266.989529,-34.2596508,10.1522103,-4.29721366,-3.18431256,1.98458879,-0.759541534,-0.56900726,2.12496965,2.19983301,-104.174495,7.74996496,-147.788317,0.240112932,-6.10406075,-89.7152765,True,True
NGC 6453,-0.9,266.897436,-34.2135829,10.1619362,-4.29693964,-3.09532543,1.99517696,-0.760285586,-0.553815571,2.13512652,2.20578262,-102.884757,6.79933828,-149.295971,0.248198714,-6.12735769,-88.5261208,True,True
NGC 6453,-1,266.805078,-34.1666896,10.1715391,-4.29617325,-3.00568806,2.0056328,-0.760932031,-0.538470324,2.14512948,2.21168054,-101.586729,5.84118146,-150.791167,0.255969711,-6.15070888,-87.3370476,True,True
NGC 6453,-1.1,266.712465,-34.1189708,10.1810187,-4.29491199,-2.91540646,2.01595547,-0.761480096,-0.522972827,2.15497759,2.21752767,-100.280389,4.87542837,-152.273219,0.263415854,-6.17410951,-86.1480751,True,True
NGC 6453,-1.2,266.619608,-34.0704272,10.1903749,-4.29315329,-2.82448696,2.02614412,-0.761929002,-0.507324463,2.1646699,2.22332496,-98.9657164,3.9020167,-153.741369,0.270525938,-6.19755392,-84.9592243,True,True
NGC 6453,-1.3,266.52652,-34.0210591,10.1996073,-4.29089451,-2.73293625,2.03619788,-0.762277961,-0.491526696,2.17420548,2.22907335,-97.6426992,2.92088872,-155.194781,0.277287516,-6.22103554,-83.7705191,True,True
NGC 6453,-1.4,266.433211,-33.9708673,10.2087159,-4.28813295,-2.64076145,2.04611591,-0.762526182,-0.475581079,2.1835834,2.23477378,-96.3113295,1.93199207,-156.632533,0.28368677,-6.24454678,-82.581987,True,True
NGC 6453,-1.5,266.339695,-33.9198529,10.2177003,-4.28486585,-2.54797015,2.05589735,-0.762672869,-0.459489265,2.19280273,2.24042723,-94.9716063,0.93528065,-158.053609,0.28970837,-6.26807887,-81.3936591,True,True
NGC 6453,-1.6,266.245984,-33.868017,10.2265605,-4.28109038,-2.45457043,2.06554134,-0.762717219,-0.443253015,2.20186253,2.24603469,-93.6235366,-0.0692844138,-159.456887,0.295335322,-6.2916218,-80.205571,True,True
NGC 6453,-1.7,266.152092,-33.8153612,10.2352961,-4.27680368,-2.36057099,2.07504705,-0.762658429,-0.426874213,2.21076189,2.25159715,-92.2671357,-1.08173367,-160.84113,0.300548792,-6.31516415,-79.0177626,True,True
NGC 6453,-1.8,266.058033,-33.7618873,10.2439069,-4.27200282,-2.26598116,2.08441361,-0.762495689,-0.410354875,2.21949989,2.25711561,-90.9024288,-2.10208817,-162.204969,0.305327915,-6.3386929,-77.830279,True,True
NGC 6453,-1.9,265.963823,-33.7075976,10.2523929,-4.26668482,-2.17081099,2.09364017,-0.762228192,-0.393697162,2.22807562,2.26259109,-89.5294523,-3.1303582,-163.546895,0.309649587,-6.36219331,-76.6431706,True,True
NGC 6453,-2,265.869477,-33.6524948,10.2607537,-4.26084669,-2.07507136,2.1027259,-0.761855128,-0.376903399,2.23648819,2.26802461,-88.1482548,-4.16654178,-164.86524,0.313488226,-6.38564868,-75.4564938,True,True
NGC 6453,-2.1,265.775012,-33.5965821,10.2689892,-4.25448536,-1.97877405,2.11166995,-0.761375689,-0.359976091,2.24473672,2.27341719,-86.7588993,-5.21062321,-166.158161,0.316815532,-6.40904018,-74.2703114,False,False
NGC 6453,-2.2,265.680445,-33.5398632,10.2770992,-4.24759778,-1.88193183,2.1204715,-0.760789067,-0.34291794,2.25282032,2.27876986,-85.3614644,-6.26257133,-167.423625,0.319600202,-6.43234659,-73.0846931,False,False
NGC 6453,-2.3,265.585795,-33.4823425,10.2850835,-4.24018085,-1.7845586,2.12912972,-0.76009446,-0.325731867,2.26073814,2.28408367,-83.9560463,-7.32233776,-168.659386,0.321807654,-6.45554411,-71.8997155,False,False
NGC 6453,-2.4,265.491083,-33.4240251,10.2929419,-4.23223147,-1.68666949,2.1376438,-0.759291074,-0.308421035,2.26848936,2.28935963,-82.5427611,-8.38985495,-169.862966,0.323399724,-6.47860602,-70.7154634,False,False
NGC 6453,-2.5,265.396329,-33.3649169,10.3006744,-4.22374653,-1.58828103,2.14601295,-0.758378118,-0.290988873,2.27607315,2.29459876,-81.1217471,-9.46503414,-171.03164,0.32433436,-6.50150253,-69.5320293,False,False
NGC 6453,-2.6,265.301555,-33.3050246,10.3082806,-4.21472295,-1.48941125,2.15423639,-0.757354815,-0.2734391,2.28348872,2.29980209,-79.693167,-10.5477632,-172.162407,0.32456533,-6.52420042,-68.3495139,False,False
NGC 6453,-2.7,265.206788,-33.244356,10.3157606,-4.20515766,-1.39007984,2.16231334,-0.7562204,-0.25577576,2.29073531,2.30497061,-78.2572108,-11.6379043,-173.251981,0.324041963,-6.54666285,-67.1680267,False,False
NGC 6453,-2.8,265.112051,-33.1829198,10.3231141,-4.19504761,-1.29030836,2.17024306,-0.754974123,-0.238003245,2.29781219,2.31010528,-76.8140986,-12.7352917,-174.296768,0.322708953,-6.56884914,-65.9876851,False,False
NGC 6453,-2.9,265.017374,-33.1207261,10.330341,-4.18438983,-1.19012038,2.17802484,-0.753615252,-0.220126334,2.30471867,2.31520707,-75.3640836,-13.8397294,-175.292865,0.320506242,-6.59071461,-64.8086151,False,False
NGC 6453,-3,264.922786,-33.0577863,10.3374412,-4.17318139,-1.08954164,2.18565799,-0.752143078,-0.202150219,2.3114541,2.32027687,-73.9074551,-14.9509887,-176.236051,0.317369069,-6.61221054,-63.6309502,False,False
NGC 6453,-3.1,264.828319,-32.994113,10.3444146,-4.16141945,-0.988600263,2.19314184,-0.750556917,-0.184080541,2.31801786,2.32531556,-72.4445415,-16.0688062,-177.121805,0.313228227,-6.63328421,-62.4548308,False,False
NGC 6453,-3.2,264.734007,-32.9297206,10.3512611,-4.14910128,-0.887326866,2.20047577,-0.748856112,-0.165923415,2.32440941,2.33032394,-70.9757128,-17.1928814,-177.945331,0.308010597,-6.65387921,-61.2804031,False,False
NGC 6453,-3.3,264.639888,-32.8646249,10.3579807,-4.13622425,-0.78575474,2.2076592,-0.747040041,-0.147685462,2.33062823,2.33530275,-69.5013838,-18.3228752,-178.70161,0.301640056,-6.67393593,-60.107818,False,False
NGC 6453,-3.4,264.546001,-32.7988436,10.3645733,-4.12278587,-0.683919931,2.21469158,-0.745108118,-0.129373822,2.3366739,2.34025266,-68.0220149,-19.4584086,-179.385477,0.29403883,-6.69339234,-58.9372285,False,False
NGC 6453,-3.5,264.452387,-32.7323959,10.3710389,-4.10878382,-0.581861294,2.22157243,-0.743059796,-0.110996166,2.34254604,2.34517421,-66.538114,-20.5990617,-179.99173,0.285129354,-6.7121852,-57.7687888,False,False
NGC 6453,-3.6,264.35909,-32.6653032,10.3773774,-4.09421595,-0.479620479,2.22830131,-0.740894577,-0.0925606955,2.34824435,2.35006787,-65.0502358,-21.7443734,-180.515268,0.274836647,-6.73025154,-56.6026513,False,False
NGC 6453,-3.7,264.266158,-32.5975882,10.3835888,-4.0790803,-0.377241817,2.23487785,-0.738612008,-0.0740761193,2.35376862,2.35493396,-63.5589802,-22.8938424,-180.951259,0.263091166,-6.74753053,-55.4389651,False,False
NGC 6453,-3.8,264.173639,-32.5292755,10.3896731,-4.06337514,-0.274772116,2.24130173,-0.736211691,-0.055551619,2.35911871,2.35977267,-62.0649889,-24.0469284,-181.295337,0.249831988,-6.76396558,-54.2778744,False,False
NGC 6453,-3.9,264.081584,-32.4603912,10.3956304,-4.04709898,-0.172260348,2.2475727,-0.733693287,-0.0369967903,2.36429459,2.36458404,-60.5689402,-25.203055,-181.543793,0.235010087,-6.77950657,-53.1195172,False,False
NGC 6453,-4,263.990043,-32.3909626,10.4014607,-4.03025058,-0.0697572273,2.2536906,-0.731056514,-0.0184215676,2.3692963,2.36936791,-59.0715417,-26.3616124,-181.693765,0.218591373,-6.79411201,-51.9640252,False,False
NGC 6453,-4.1,263.899069,-32.3210181,10.407164,-4.01282895,0.0326853126,2.25965532,-0.728301157,0.00016387225,2.37412399,2.374124,-57.5735217,-27.5219623,-181.743393,0.200559139,-6.80775073,-50.8115241,False,False
NGC 6453,-4.2,263.808715,-32.2505869,10.4127404,-3.99483343,0.135014716,2.26546683,-0.725427066,0.0187492197,2.37877792,2.37885181,-56.0756189,-28.6834428,-181.691916,0.180915557,-6.82040319,-49.6621349,False,False
NGC 6453,-4.3,263.719034,-32.1796984,10.4181899,-3.97626363,0.237178412,2.27112519,-0.722434161,0.0373241437,2.38325843,2.38355068,-54.5785719,-29.845373,-181.539706,0.159682019,-6.83206185,-48.5159754,False,False
NGC 6453,-4.4,263.630075,-32.1083823,10.4235128,-3.95711945,0.339124444,2.27663052,-0.71932243,0.0558784078,2.38756598,2.38821977,-53.0831086,-31.0070596,-181.288224,0.136898232,-6.84273095,-47.3731622,False,False
NGC 6453,-4.5,263.541888,-32.036668,10.4287089,-3.93740114,0.44080204,2.28198302,-0.716091934,0.0744019762,2.3917011,2.39285808,-51.5899359,-32.1678012,-180.939918,0.112620211,-6.85242539,-46.2338113,False,False
NGC 6453,-4.6,263.454521,-31.9645841,10.4337785,-3.91710924,0.542162121,2.28718295,-0.712742805,0.0928851079,2.39566445,2.39746445,-50.0997314,-33.326894,-180.49806,0.0869174351,-6.86116912,-45.0980399,False,False
