cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
FSR 1758,0,262.8,-39.808,11.09,-10.7830879,-3.29220538,2.75255816,-2.07142816,-0.64391759,3.44490799,3.50457143,252.716342,228.35039,192.450599,-2.875,2.509,227.31,True,False
FSR 1758,-0.1,262.815726,-39.9872764,11.0701945,-10.9268781,-3.40028138,2.72666396,-2.09473749,-0.66355992,3.43840392,3.50184713,253.664464,227.482664,191.670632,-2.87714463,2.50839493,228.005935,True,False
FSR 1758,-0.2,262.831432,-40.1666865,11.0503817,-11.0708575,-3.50834444,2.70067343,-2.11795787,-0.683122145,3.43211051,3.49943401,254.600249,226.61073,190.88414,-2.87925166,2.50773017,228.69471,False,False
FSR 1758,-0.3,262.847117,-40.3462283,11.0305625,-11.2150263,-3.61639136,2.67458783,-2.14108887,-0.702603617,3.42603001,3.49733233,255.523647,225.734763,190.091509,-2.88132473,2.50701026,229.376289,False,False
FSR 1758,-0.4,262.862778,-40.5258998,11.0107375,-11.3593847,-3.72441911,2.64840843,-2.16413008,-0.722003728,3.42016464,3.49554224,256.434614,224.85493,189.293104,-2.88336719,2.50623947,230.050639,False,False
FSR 1758,-0.5,262.878414,-40.7056993,10.9909076,-11.5039331,-3.83242479,2.6221365,-2.18708111,-0.741321904,3.4145166,3.49406379,257.333113,223.9714,188.489269,-2.88538212,2.50542189,230.717728,False,False
FSR 1758,-0.6,262.894024,-40.885625,10.9710736,-11.6486718,-3.94040561,2.59577331,-2.20994161,-0.760557608,3.409088,3.49289692,258.219113,223.084339,187.680329,-2.88737236,2.50456144,231.377531,False,False
FSR 1758,-0.7,262.909605,-41.0656752,10.9512362,-11.7936011,-4.04835889,2.56932016,-2.23271121,-0.779710332,3.40388094,3.49204147,259.09259,222.193908,186.866596,-2.88934055,2.50366185,232.030026,False,False
FSR 1758,-0.8,262.925158,-41.2458485,10.9313961,-11.9387214,-4.15628209,2.54277831,-2.25538958,-0.798779602,3.39889743,3.49149718,259.953523,221.30027,186.048365,-2.89128914,2.50272671,232.675194,False,False
FSR 1758,-0.9,262.94068,-41.4261434,10.9115543,-12.0840331,-4.26417272,2.51614906,-2.2779764,-0.817764973,3.39413945,3.49126369,260.8019,220.403583,185.225917,-2.89322037,2.50175948,233.313019,False,False
FSR 1758,-1,262.95617,-41.6065585,10.8917114,-12.2295368,-4.37202843,2.48943369,-2.30047137,-0.836666028,3.38960892,3.49134052,261.637711,219.504003,184.399523,-2.89513638,2.50076347,233.943489,False,False
FSR 1758,-1.1,262.971627,-41.7870925,10.8718682,-12.3752328,-4.47984695,2.46263348,-2.32287419,-0.855482375,3.38530769,3.49172712,262.460953,218.601685,183.569441,-2.89703912,2.4997419,234.566593,False,False
FSR 1758,-1.2,262.987051,-41.9677442,10.8520255,-12.5211217,-4.58762607,2.43574971,-2.3451846,-0.87421365,3.38123757,3.4924228,263.271628,217.696781,182.735918,-2.89893044,2.49869786,235.182325,False,False
FSR 1758,-1.3,263.00244,-42.1485124,10.8321841,-12.667204,-4.69536368,2.40878368,-2.36740234,-0.892859515,3.37740028,3.4934268,264.069742,216.789441,181.899193,-2.90081204,2.49763435,235.790681,False,False
FSR 1758,-1.4,263.017794,-42.3293961,10.8123447,-12.8134804,-4.80305775,2.38173667,-2.38952716,-0.911419653,3.37379751,3.49473825,264.855305,215.879813,181.059494,-2.90268555,2.49655428,236.39166,False,False
FSR 1758,-1.5,263.033111,-42.5103942,10.7925082,-12.9599514,-4.91070632,2.35460996,-2.41155885,-0.929893771,3.37043086,3.49635619,265.628334,214.968043,180.217043,-2.90455248,2.49546046,236.985263,False,False
FSR 1758,-1.6,263.04839,-42.6915058,10.7726753,-13.1066177,-5.01830749,2.32740483,-2.43349718,-0.948281598,3.36730186,3.49827955,266.388847,214.054275,179.372052,-2.90641423,2.49435564,237.571494,False,False
FSR 1758,-1.7,263.063632,-42.87273,10.7528467,-13.2534799,-5.12585942,2.30012257,-2.45534197,-0.966582887,3.36441198,3.50050717,267.136867,213.138649,178.524725,-2.90827215,2.49324249,238.15036,False,False
FSR 1758,-1.8,263.078834,-43.054066,10.7330233,-13.4005388,-5.23336035,2.27276444,-2.47709302,-0.984797407,3.36176264,3.50303782,267.872423,212.221306,177.675262,-2.9101275,2.49212359,238.721868,False,False
