cluster_id,t_Myr,RA_deg,Dec_deg,distance_kpc,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,R_gc_kpc,r_gc_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_cosdec_masyr,pm_dec_masyr,RV_kms,in_bdbs_sky,in_bdbs_inner_bulge
NGC 6293,0,257.5425,-26.582083,9.19,-2.37984197,7.83430366,0.97757464,-0.378055346,1.25019019,1.04813073,1.63142684,-115.991789,119.627146,-150.837735,0.865,-4.33,-143.66,False,False
NGC 6293,-0.1,257.418448,-26.5920816,9.20428166,-2.45343818,7.91851623,0.989403984,-0.390265617,1.26550736,1.06359179,1.65309902,-115.341336,119.154535,-148.705576,0.809536409,-4.30587164,-142.74733,False,False
NGC 6293,-0.2,257.296103,-26.6024612,9.21850047,-2.52655032,8.00117612,1.0011669,-0.402427413,1.28060741,1.07901946,1.67458602,-114.692775,118.679218,-146.591689,0.754804491,-4.28204798,-141.828813,False,False
NGC 6293,-0.3,257.175446,-26.6132163,9.23265564,-2.59917998,8.08230381,1.01286359,-0.414540465,1.29549219,1.09441146,1.69588811,-114.046104,118.20132,-144.495717,0.700790138,-4.25852292,-140.904716,False,False
NGC 6293,-0.4,257.056455,-26.6243412,9.24674641,-2.6713288,8.16191936,1.02449423,-0.426604514,1.31016352,1.10976567,1.71700562,-113.401315,117.720959,-142.41731,0.647479434,-4.2352905,-139.975293,False,False
NGC 6293,-0.5,256.939111,-26.6358308,9.26077206,-2.74299846,8.24004245,1.03605903,-0.438619316,1.32462316,1.1250801,1.73793894,-112.7584,117.238245,-140.356123,0.594858666,-4.21234495,-139.04079,False,False
NGC 6293,-0.6,256.823393,-26.6476797,9.27473187,-2.81419069,8.31669235,1.04755817,-0.450584634,1.33887288,1.14035286,1.75868849,-112.117349,116.753283,-138.311816,0.542914324,-4.18968062,-138.10144,False,False
NGC 6293,-0.7,256.709283,-26.659883,9.28862517,-2.88490726,8.39188796,1.05899185,-0.462500243,1.35291436,1.1555822,1.77925476,-111.478148,116.26617,-136.284055,0.491633115,-4.16729205,-137.15747,False,False
NGC 6293,-0.8,256.596762,-26.6724358,9.30245128,-2.95514997,8.46564782,1.07036025,-0.474365929,1.3667493,1.17076646,1.79963823,-110.840786,115.776998,-134.272512,0.441001959,-4.1451739,-136.209093,False,False
NGC 6293,-0.9,256.48581,-26.6853331,9.31620958,-3.02492063,8.53799009,1.08166356,-0.486181485,1.38037933,1.18590408,1.81983944,-110.205245,115.285853,-132.276865,0.391007994,-4.12332097,-135.256518,False,False
NGC 6293,-1,256.37641,-26.6985704,9.32989946,-3.09422111,8.60893255,1.09290196,-0.497946713,1.39380606,1.2009936,1.83985895,-109.571509,114.792817,-130.296799,0.341638579,-4.10172823,-134.299943,False,False
NGC 6293,-1.1,256.268544,-26.7121431,9.3435203,-3.16305327,8.67849266,1.10407564,-0.509661425,1.40703108,1.21603363,1.85969735,-108.939562,114.297965,-128.332002,0.292881292,-4.08039074,-133.339559,False,False
NGC 6293,-1.2,256.162194,-26.7260467,9.35707155,-3.23141901,8.74668751,1.11518478,-0.521325438,1.42005591,1.23102287,1.87935524,-108.309384,113.801369,-126.382173,0.244723934,-4.05930372,-132.375549,False,False
NGC 6293,-1.3,256.057343,-26.7402769,9.37055264,-3.29932023,8.81353385,1.12622957,-0.532938577,1.43288209,1.2459601,1.89883323,-107.680955,113.303097,-124.447011,0.197154524,-4.03846252,-131.408089,False,False
NGC 6293,-1.4,255.953975,-26.7548296,9.38396304,-3.36675888,8.87904811,1.13721017,-0.544500674,1.4455111,1.26084414,1.91813198,-107.054256,112.803211,-122.526225,0.1501613,-4.01786259,-130.437348,False,False
NGC 6293,-1.5,255.852072,-26.7697005,9.39730223,-3.43373688,8.94324638,1.14812676,-0.556011567,1.45794439,1.27567391,1.93725211,-106.429264,112.301771,-120.61953,0.103732718,-3.99749951,-129.463489,False,False
NGC 6293,-1.6,255.751619,-26.7848857,9.41056971,-3.50025617,9.00614443,1.15897952,-0.5674711,1.47018338,1.29044837,1.95619431,-105.805958,111.798833,-118.726645,0.0578574491,-3.97736898,-128.486667,False,False
NGC 6293,-1.7,255.652599,-26.8003812,9.42376498,-3.56631872,9.06775772,1.16976863,-0.578879123,1.48222948,1.30516653,1.97495922,-105.184316,111.29445,-116.847295,0.0125243763,-3.95746679,-127.507034,False,False
NGC 6293,-1.8,255.554997,-26.8161833,9.43688759,-3.63192647,9.1281014,1.18049424,-0.59023549,1.49408406,1.31982748,1.99354753,-104.564314,110.788671,-114.981211,-0.0322774061,-3.93778888,-126.524733,False,False
NGC 6293,-1.9,255.458798,-26.8322882,9.44993707,-3.6970814,9.18719033,1.19115652,-0.601540061,1.50574846,1.33443033,2.01195992,-103.945929,110.281541,-113.12813,-0.0765585963,-3.91833124,-125.539903,False,False
NGC 6293,-2,255.363987,-26.8486924,9.46291299,-3.76178548,9.24503905,1.20175564,-0.6127927,1.517224,1.34897425,2.03019708,-103.329137,109.773105,-111.287795,-0.120329688,-3.89909,-124.552678,False,False
NGC 6293,-2.1,255.27055,-26.8653921,9.47581493,-3.82604066,9.30166183,1.21229177,-0.623993276,1.52851197,1.36345845,2.04825969,-102.713915,109.263403,-109.459952,-0.163600975,-3.88006138,-123.563187,False,False
NGC 6293,-2.2,255.178471,-26.8823841,9.48864247,-3.88984891,9.35707265,1.22276505,-0.635141661,1.53961362,1.37788218,2.06614845,-102.100236,108.752473,-107.644354,-0.20638255,-3.86124168,-122.571553,False,False
NGC 6293,-2.3,255.087736,-26.8996649,9.50139521,-3.9532122,9.41128521,1.23317565,-0.646237731,1.55053021,1.39224473,2.08386404,-101.488077,108.24035,-105.840759,-0.248684316,-3.84262731,-121.577895,False,False
NGC 6293,-2.4,254.998333,-26.9172313,9.51407276,-4.01613249,9.46431294,1.24352372,-0.657281366,1.56126295,1.40654543,2.10140716,-100.877413,107.727069,-104.048931,-0.290515979,-3.82421476,-120.582328,False,False
NGC 6293,-2.5,254.910247,-26.9350799,9.52667477,-4.07861172,9.516169,1.25380941,-0.668272449,1.57181303,1.42078362,2.11877849,-100.268218,107.212661,-102.268636,-0.331887062,-3.8060006,-119.584963,False,False
NGC 6293,-2.6,254.823465,-26.9532078,9.53920086,-4.14065186,9.56686629,1.26403287,-0.679210867,1.58218161,1.43495871,2.13597874,-99.6604664,106.697153,-100.499648,-0.372806903,-3.78798149,-118.585905,False,False
NGC 6293,-2.7,254.737974,-26.9716118,9.55165069,-4.20225483,9.61641745,1.27419425,-0.690096508,1.59236985,1.44907011,2.15300857,-99.0541337,106.180575,-98.7417442,-0.413284658,-3.77015419,-117.585258,False,False
NGC 6293,-2.8,254.653762,-26.9902889,9.56402392,-4.26342258,9.66483489,1.2842937,-0.700929264,1.60237886,1.46311726,2.16986869,-98.4491938,105.662951,-96.9947057,-0.453329308,-3.75251549,-116.583119,False,False
NGC 6293,-2.9,254.570815,-27.0092363,9.57632022,-4.32415703,9.71213075,1.29433134,-0.71170903,1.61220974,1.47709964,2.18655977,-97.8456211,105.144305,-95.2583193,-0.492949661,-3.73506231,-115.579584,False,False
NGC 6293,-3,254.489123,-27.0284511,9.58853928,-4.3844601,9.75831692,1.30430732,-0.722435702,1.62186358,1.49101675,2.20308248,-97.2433898,104.624658,-93.5323758,-0.532154356,-3.7177916,-114.574745,False,False
NGC 6293,-3.1,254.408672,-27.0479304,9.60068079,-4.44433369,9.8034051,1.31422178,-0.733109179,1.63134143,1.50486809,2.2194375,-96.6424742,104.104031,-91.8166701,-0.570951864,-3.70070042,-113.568689,False,False
NGC 6293,-3.2,254.32945,-27.0676717,9.61274446,-4.5037797,9.8474067,1.32407485,-0.743729361,1.64064433,1.51865321,2.2356255,-96.0428484,103.582443,-90.1110014,-0.609350496,-3.68378586,-112.561502,False,False
NGC 6293,-3.3,254.251447,-27.0876722,9.62472999,-4.56280001,9.89033294,1.33386666,-0.754296152,1.64977329,1.53237168,2.25164715,-95.4444867,103.059911,-88.4151729,-0.647358404,-3.66704512,-111.553266,False,False
NGC 6293,-3.4,254.174652,-27.1079293,9.63663711,-4.62139649,9.93219482,1.34359734,-0.764809454,1.65872931,1.54602307,2.26750309,-94.8473632,102.53645,-86.7289917,-0.684983585,-3.65047542,-110.544059,False,False
NGC 6293,-3.5,254.099052,-27.1284406,9.64846555,-4.679571,9.9730031,1.35326702,-0.775269176,1.66751337,1.55960697,2.28319398,-94.2514522,102.012077,-85.0522687,-0.722233883,-3.63407407,-109.533957,False,False
NGC 6293,-3.6,254.024638,-27.1492035,9.66021506,-4.73732537,10.0127683,1.3628758,-0.785675222,1.67612643,1.57312301,2.29872047,-93.656728,101.486804,-83.3848187,-0.759116996,-3.61783845,-108.523035,False,False
NGC 6293,-3.7,253.951398,-27.1702156,9.67188537,-4.79466145,10.0515009,1.37242383,-0.796027503,1.68456942,1.58657082,2.3140832,-93.0631649,100.960643,-81.72646,-0.795640476,-3.60176597,-107.511363,False,False
