mass_Msun,ra_deg,dec_deg,distance_kpc,pm_ra_cosdec_masyr,pm_dec_masyr,radial_velocity_kms
2.3360948097435044,254.6975342226142,-27.53695993408102,7.066795017989814,1.943611288470593,-2.8892340692127667,-28.376726229340623
2.3360948097435044,254.69765481186968,-27.54935890679974,7.0701546858068145,2.2799963408532973,-2.9907825046050256,-2.5871338037039977
2.3360948097435044,254.64083514544302,-27.52033013094003,7.067298366570358,2.265411838491953,-3.1684836242503955,-17.984310081987207
2.3360948097435044,254.7001104852424,-27.566008422378747,7.066566676977681,2.439484127911621,-2.8075751932879958,-11.838753056408876
2.3360948097435044,254.71456648075792,-27.566145111869844,7.069855793653503,2.5456976066529107,-2.8009234614362724,-19.93612100446164
2.3360948097435044,254.6944061604479,-27.549825200267406,7.069006629366491,2.1734236913531855,-2.4790041623838017,-23.299500123248187
2.3360948097435044,254.67614678492242,-27.55639836088308,7.069162522489998,2.3081107247849464,-2.999663184235893,-29.44784075715722
2.3360948097435044,254.7615426020858,-27.571620269860972,7.0690225533713,1.954988951229054,-2.8258867417183913,-19.70551562376868
2.3360948097435044,254.65605220006157,-27.488271008785258,7.055955083883934,2.1361715310230736,-3.0605769535687593,-12.364815377920701
2.3360948097435044,254.78699482557053,-27.549078531544794,7.066989685326533,2.0940181276210312,-2.8657844976146936,-18.062634756858305
2.3360948097435044,254.68066801959984,-27.57642794335813,7.066666199073218,2.178682614683789,-3.0408709298809766,-12.015764049315901
2.3360948097435044,254.6908234032007,-27.545250941029362,7.065736230542315,1.8391636200846952,-3.2142073574401606,-14.419357781495368
2.3360948097435044,254.66968931026673,-27.58804220266094,7.06629709665956,2.3765125265331393,-3.102311521375451,-21.92371587489832
2.3360948097435044,254.69738905476302,-27.560034890154714,7.0668684267685125,2.2147111146276366,-2.574895364601663,-11.309044581913414
2.3360948097435044,254.67830580687368,-27.523538553551752,7.061327395885941,2.1669324406148784,-2.9284414063488557,-8.511160826730462
2.3360948097435044,254.6826968693597,-27.536484576563467,7.066469987610858,2.4318723830555204,-3.4306635158365584,-8.530869092584418
2.3360948097435044,254.73992826227388,-27.528115127534516,7.065386938400476,2.151471455652377,-3.033548398903038,-19.822614940371842
2.3360948097435044,254.6840806965385,-27.511647645424656,7.058778049409696,2.0515895122549552,-3.2091430355991886,-15.057977826925665
2.3360948097435044,254.72499577901715,-27.55116666031149,7.067256729085661,2.097784835976547,-3.1193931336392446,-22.300776031615513
2.3360948097435044,254.67421094644791,-27.523630470673695,7.069259237539239,2.2403829568434253,-3.092560253002503,-25.523378251747243
2.3360948097435044,254.69578447013205,-27.530881650967725,7.066243619235841,2.033537102850087,-2.7185070738058323,-8.015722555207002
2.3360948097435044,254.6868600385189,-27.5537072093346,7.067529950496046,2.4341465644482065,-3.1137762211055846,-13.451056700220185
2.3360948097435044,254.71621483384666,-27.56089059059813,7.0671496784926084,2.304415339468826,-2.9843375988406744,-12.347288726059142
2.3360948097435044,254.78884933630084,-27.61444340159684,7.076797066589152,2.2870652417942017,-3.1233484299609704,-15.321327050685142
2.3360948097435044,254.74350802128393,-27.591247715638158,7.065385912592109,2.0378154664913875,-2.9519011546900162,-1.923327977678408
2.3360948097435044,254.7114016419825,-27.555633823374993,7.066639894236723,2.1819744838415307,-3.050031609909643,-13.722547596748228
2.3360948097435044,254.70340241438282,-27.556599412320153,7.06795833524559,2.1269752901026036,-3.114287882484263,-17.6471535548696
2.3360948097435044,254.67849915165377,-27.538003739074,7.06883494029675,2.1188472481167118,-3.030156058745209,-18.979563929582955
2.3360948097435044,254.64773097252498,-27.579157844032654,7.06640329657903,2.2215493623245948,-2.969821260851083,-5.10603577509727
2.3360948097435044,254.69854151852843,-27.535920192585447,7.06990629763564,2.4180699416149,-2.625507951370755,-14.103217796821278
2.3360948097435044,254.6721928348403,-27.55045923685849,7.0665681263464215,2.403916615171151,-3.131356900105031,-23.23773903947447
2.3360948097435044,254.7042653451553,-27.557283599820714,7.066440061671306,1.678208715806073,-2.714425659732731,-12.834977836576293
2.3360948097435044,254.68343991234644,-27.53432980866507,7.065721722436132,2.2552377299748447,-2.983422606942278,-18.355801549606984
2.3360948097435044,242.688566068879,-39.33855891375557,8.070560532035518,-5.491537614769156,-2.228066908957862,-5.949503141887065
2.3360948097435044,254.67920700874942,-27.57304865674504,7.068481888676935,2.0541224012810755,-3.048890468507737,-18.066194954986
2.3360948097435044,254.67294415112838,-27.575691779285854,7.074217447831402,2.0686802055820412,-2.897967345664374,-19.517514971689877
2.3360948097435044,254.7312457830842,-27.530524143600914,7.06362764336397,1.963781511647218,-3.013295594025231,-18.749816648991725
2.3360948097435044,254.71224551232123,-27.593256427727226,7.070598946219,2.180075361381776,-2.8380080212251118,-19.84819770445956
2.3360948097435044,254.6804684433756,-27.539248515984863,7.065804919434166,2.381285891276103,-2.6967928860861607,-25.787740458321764
2.3360948097435044,254.703372815079,-27.570771013400226,7.069028030180781,2.4861132470007106,-3.092712370636377,-13.815855904269588
2.3360948097435044,254.6951481318894,-27.585549506190304,7.067724305164187,2.2240460843230365,-2.922626018760891,-15.411245476084302
2.3360948097435044,254.69121641965364,-27.571880349081834,7.07065459155187,2.064380785078485,-2.956279442055016,-17.287340715259607
2.3360948097435044,254.7050589457653,-27.54761963196444,7.0673375639880085,2.243738729071461,-3.392800462583891,-7.046412284270391
2.3360948097435044,254.69312836910947,-27.54711087877281,7.066005377785501,2.184843263803712,-2.822754653965065,-27.9167240268403
2.3360948097435044,254.67734883542477,-27.54842202751647,7.0701341584081705,1.9377294182083222,-3.0347766715882694,-8.274676119734204
2.3360948097435044,254.7044898276597,-27.527169767930484,7.0672167733494895,2.1077904635009137,-2.648830861372826,-7.103686036137317
2.3360948097435044,254.69441068882276,-27.519255977836316,7.068348189730903,2.061754040191312,-3.1355849233049065,-19.169924894039625
2.3360948097435044,254.70034346172523,-27.561935093256977,7.065563621228213,2.3571996247613587,-2.4983121239733137,-20.305031072044336
2.3360948097435044,254.69769229966286,-27.543021536238086,7.06676082383187,1.8304025587031116,-3.1230881016375576,-22.799463442637876
2.3360948097435044,254.67761903286146,-27.56089045493657,7.07325443457637,2.1159727424927044,-2.934849928027464,-8.645009394631419
2.3360948097435044,254.58193432706918,-27.480269070134742,7.064368756102869,2.1749400303244646,-2.941189682836517,-16.807605638967196
2.3360948097435044,254.6925084853449,-27.57028638593792,7.061627045211231,2.1207551139824323,-3.1138774329459564,-7.6307707584650215
2.3360948097435044,254.72852050985378,-27.557182486410447,7.066838256760989,2.2952628674669664,-3.0940927768640267,-13.935557066098545
2.3360948097435044,254.68828355437927,-27.559939944327272,7.065915073301096,2.3282879137204113,-3.433091876198794,-18.934560265191447
2.3360948097435044,254.71564794265905,-27.508908802373398,7.0632654988746815,1.9899236383432977,-2.984147284075728,-13.107429301928594
2.3360948097435044,254.72094595403414,-27.537908717738482,7.064758942947366,2.433851038194859,-3.03783470704483,-16.171049846767566
2.3360948097435044,254.65178951104443,-27.5384147502186,7.0651143095133895,2.3816430444639947,-3.30667692519802,-21.064167260771974
2.3360948097435044,254.68708895145105,-27.564642068566123,7.064599855801428,2.258801285386969,-2.728077491816098,-22.346980489089074
2.3360948097435044,263.9257584189452,-24.738388714984684,7.232381150249788,5.0033505865405985,-3.896224574073599,51.806541044919605
2.3360948097435044,254.67068283742262,-27.567842936827176,7.067982698759812,1.8846961921756362,-3.227912182489577,-0.9414333960698261
2.3360948097435044,254.70113006077594,-27.550877879658362,7.068179032939194,2.353901717614587,-2.7203568469149717,-29.896970233385147
2.3360948097435044,254.7094877009452,-27.587210084771407,7.061641289569598,1.9721557112440498,-3.260557200027573,-16.417588852748615
2.3360948097435044,254.66416191962088,-27.574587450720873,7.064316175093176,2.0579019744666858,-3.009408429791411,-3.3942606756103175
2.3360948097435044,254.72073194558746,-27.56268992670177,7.067091837533526,1.7133764959731674,-3.205567466792796,-11.970289499785709
2.3360948097435044,254.68923728602724,-27.547500235162822,7.068741417272959,2.0424785589917804,-3.1958858103046768,-8.543558475249108
2.3360948097435044,254.6947136996704,-27.550257062556536,7.065678354728677,2.24999151215529,-3.0366572572173793,-25.882468948164128
2.3360948097435044,254.68415850065003,-27.551061509041663,7.065510543077734,2.308860196377228,-2.950064859611133,-18.917063836382074
2.3360948097435044,254.69487601961413,-27.553342728990764,7.071160086106268,2.1274174164148922,-2.9897684144765027,-14.10759717396929
2.3360948097435044,254.72648686287536,-27.543483705098545,7.068561883167144,2.0263754605307653,-2.8692000218978464,-14.958018479915232
2.3360948097435044,254.5869309490517,-27.556616763260475,7.06760509264294,2.230097046831228,-2.803666023939741,-16.230405448842387
2.3360948097435044,254.7005316266736,-27.544693225747057,7.065722293644357,1.8578075552513793,-2.8646690970894864,-9.241035640876103
2.3360948097435044,254.67145591778697,-27.542251300350834,7.065797645977613,1.7755864608599112,-3.0865934175930856,-22.33481921705682
2.3360948097435044,254.70968643306293,-27.54723484850047,7.0695955139174345,2.2380110275249847,-3.288952641756734,-22.53517923852652
2.3360948097435044,254.69121178946594,-27.593183880322133,7.069344557515945,2.1228361134428955,-2.728411910438398,-18.36770605700231
2.3360948097435044,254.70179267549545,-27.564599084320157,7.068795116924615,1.7083692385439984,-3.212742980388755,-6.1037713173686825
2.3360948097435044,254.70999775225025,-27.54933466389103,7.070427884994485,2.299793845989556,-3.0178088173209225,-6.91141285241431
2.3360948097435044,254.7049937638215,-27.560347968415456,7.061849562118238,2.431278843735859,-3.004663773907414,-17.212495024899297
2.3360948097435044,254.68665808962498,-27.566031493814243,7.0652281010610425,2.3720179817778715,-2.9993370655989584,-8.0376372948045
2.3360948097435044,254.7059350440101,-27.558296316726,7.067278021847044,2.1375028581971103,-3.042317040891816,-27.770301911033375
2.3360948097435044,254.6821927100541,-27.528611227190154,7.066448631292213,2.16085496376442,-3.1138592557170264,-12.206898594518584
2.3360948097435044,254.67801787145,-27.55401287691301,7.06523039834763,2.0684920136542404,-3.0221939082429317,-27.7789713132594
2.3360948097435044,254.6814940736933,-27.54851884725379,7.064628896455202,2.3222076560261793,-2.932960648750727,-29.47011244186623
2.3360948097435044,254.7325741605691,-27.57313611316743,7.068596586201134,1.89669271440444,-2.602158467367591,-19.742447960426926
2.3360948097435044,254.68280243122345,-27.534356763592644,7.064524693133102,2.1582132571817843,-2.705962374067916,-8.056172006390941
2.3360948097435044,254.7081953829034,-27.528341016217247,7.065309964682084,2.0878813310142696,-3.076373208154845,-22.440359963212654
2.3360948097435044,254.69786739362095,-27.537719546440787,7.068056348620808,1.974630356947568,-3.0224609782128384,-14.342075785570898
2.3360948097435044,254.71639281665801,-27.574551665339566,7.065470545881162,2.0078613289168885,-3.3169047440965196,-11.413928333984856
2.3360948097435044,254.67142521632707,-27.58411218156654,7.063951395860473,2.1281471118527193,-2.8308533614131832,-20.85292207191432
2.3360948097435044,254.683926611839,-27.547320344450146,7.064665672482539,2.614470957716138,-2.9354217184720626,-9.512340330920974
2.3360948097435044,254.71414047553026,-27.546219852941903,7.068044116242143,2.2024928663319026,-3.087519146450064,-22.514269404186177
2.3360948097435044,254.7001342354837,-27.548885988039874,7.06804374482969,1.9525425177916986,-3.060049457770371,-13.00523055036671
2.3360948097435044,254.6949547073267,-27.572473760620767,7.0683471699444125,2.386851526140066,-2.969446943800799,-7.307473554480212
2.3360948097435044,254.70300535673,-27.554499232664163,7.066608417133889,1.916214503287338,-2.7068224462914463,6.026594019477663
2.3360948097435044,279.25486048941025,-23.885126122023355,8.255056249762696,1.1886851317738047,-5.829867143541013,121.38969659034349
2.3360948097435044,254.70646083252575,-27.523652237053543,7.065974609130882,2.0500633605299585,-2.962581053505879,-17.216989889460468
2.3360948097435044,254.75986386739407,-27.51575850803666,7.072238638049392,1.991316926657405,-2.8036302418457555,-14.971941816613178
2.3360948097435044,254.6754786049922,-27.51693670294879,7.067504296946289,2.4801831968248647,-3.0235536278945614,-6.679665858659843
2.3360948097435044,254.682524458081,-27.558986754647517,7.0656888549900545,2.063161494139873,-2.9321907373477343,-7.75344123332417
2.3360948097435044,254.68171444506703,-27.55468229059642,7.070976363396972,1.921703266256773,-3.1160090380996572,-8.949482086351512
2.3360948097435044,254.72053422459916,-27.562674476395518,7.065884409947262,2.036132025263448,-3.0493531705515506,-5.8066466891298845
2.3360948097435044,254.7039416393559,-27.535026968732808,7.068027518474335,2.2456763441768186,-3.286372546579378,-5.940703442434198
2.3360948097435044,254.6925934743429,-27.558700662296328,7.065664639478551,2.665870798053928,-2.7713738660413183,-13.301128572526224
2.3360948097435044,254.7178327433454,-27.550948128369395,7.066528464064841,2.85327719631865,-3.0302106867150758,-10.406178452199187
2.3360948097435044,254.70419398891644,-27.53725700822309,7.066972030931573,2.0469283106891702,-2.814809145925045,-32.90754186130368
2.3360948097435044,254.69595821979732,-27.55566578759008,7.067160088280426,2.084098943841474,-2.8766196927376972,1.1436077288178448
2.3360948097435044,254.7141838792633,-27.533722137575282,7.068372859976445,2.01138833259885,-2.7248425588581933,-21.943063351393576
2.3360948097435044,254.74388806315451,-27.552236161680952,7.0671472275299445,2.2265655755121103,-3.1604168905455046,-11.653253997102317
2.3360948097435044,254.64911253035407,-27.582638462599704,7.058472552149402,2.1395461563351583,-2.963785263022071,-23.858799667096147
2.3360948097435044,254.70506083659987,-27.522439159590114,7.064344063069935,1.911811761542873,-2.7390113992050886,-9.495025310246957
2.3360948097435044,254.65822040876486,-27.585772906546236,7.071380815595794,1.9894357525381863,-3.010522286462236,-12.093782821196648
2.3360948097435044,254.70202040135615,-27.542838706180873,7.066902565813779,2.308193202386328,-2.620642029183618,-11.601688859665893
2.3360948097435044,254.72732732064304,-27.52073874634653,7.056518163608694,2.2089915922192254,-2.8774424408090544,-8.864057048614924
2.3360948097435044,254.71314420141903,-27.553651409765997,7.063813148005306,2.0440680834269584,-3.2787901956683756,-21.494026078557155
2.3360948097435044,254.70015689921257,-27.567671754747494,7.061949032924545,2.4580006570503605,-2.8752862228635063,-26.506643696279962
2.3360948097435044,254.68762732414828,-27.550923063519374,7.065518755863656,1.956606923229067,-2.967048948165173,-6.732571632813424
2.3360948097435044,254.59883248874644,-27.509608579313763,7.058940017676816,2.0941496789028555,-2.9858188967222987,-14.057134954124267
