label,RA_deg,Dec_deg,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_masyr,pm_dec_masyr,RV_kms,release_time_Myr
static-bar,264.19978685910695,-9.643637879658467,15.520381317491385,11.79077709986311,1.0661689222426873,2.5501996399521434,1.9867398027021794,44.07392777500747,-34.56918665498154,-26.245898923668815,-2.613990528397027,-5.459230882935539,-50.83688534818838,-496.0
static-bar,253.95314911792198,-31.346516102373453,351.87452338349385,7.48111823160194,0.938581438428969,-1.29319409491719,1.1990803813379105,-185.77873691359014,7.921569409850459,40.44304432653908,-4.678218656941172,-3.9801265191810824,-157.5967683736741,-496.0
static-bar,276.9105827828184,-21.495443659917793,11.135146337666132,-4.6610448832398745,2.1112001707039507,2.014614891070994,-0.8558991438752925,57.57863168949913,-131.65578660748255,-113.81485244966582,-1.3001144770178028,-7.924539905724158,-18.74753511376169,-495.5
static-bar,257.3850095993685,-33.75825075517565,351.7083085520135,3.7190127633133643,1.449395465224723,-1.394674340891589,0.6249125910459343,-164.51330615948262,-19.080880295132808,131.5260595379037,-6.02472935874344,-3.33590157305074,-129.41389123746282,-495.5
static-bar,264.0389566162272,-9.51769661656499,15.54888402421218,11.991359061445356,1.0610835293661907,2.553681671174285,2.020736872659494,40.09693044248637,-33.45457747074463,-21.730060053188698,-2.6911321263575294,-5.3572781961132945,-53.586596854713484,-495.0
static-bar,259.52852038742503,-35.308966139696814,351.4823354093502,1.3799375141511012,1.437568743609722,-1.431621236521914,0.22916621434057619,-159.16056078573547,-29.964269859032505,166.73338373082083,-6.628018228529309,-3.285467349424378,-125.89435948416936,-495.0
static-bar,264.2151489459657,-9.603005709474392,15.563996222625528,11.79836589076763,1.1062427939556068,2.5688849536123457,1.9970597071475822,46.796199854021786,-23.669354220989856,-26.896595784933453,-2.4617051194342,-5.2713744040732875,-45.74767522254833,-494.5
static-bar,257.5719087930548,-33.967744189563746,351.63130733308253,3.469879610119847,1.4026620428116132,-1.4009530563615304,0.5800734347662062,-167.93514557143791,-10.2605144936865,135.48286300427594,-6.0089095672082005,-3.174083340541514,-134.03224834161483,-494.5
static-bar,264.18519993234247,-9.593429838475005,15.55710316859475,11.828667401389863,1.047827247439683,2.551431877390477,1.989731641398351,42.56556449682906,-36.18524292354877,-25.592239156590228,-2.6507287866994647,-5.4776084883057585,-52.74220860292017,-494.0
static-bar,255.93902575479066,-32.88920741111123,351.680995030716,5.207044732248536,1.263360360253482,-1.3720428832079472,0.8609691360428124,-167.9954701820713,-31.20497164533692,110.72376742381446,-6.041485978312261,-3.7624405973155293,-129.3274596562983,-494.0
static-bar,264.1653248300097,-9.367728019435466,15.74566160619378,11.960127351354165,1.0135451170916634,2.5742821033062464,2.0069193629113413,41.95667934893821,-33.17264223710978,-20.055388825574,-2.724467752735332,-5.368972793741382,-52.333997875418476,-493.5
static-bar,265.908803482824,-37.47496262188611,352.49226363797413,-4.100334198929186,1.5471060872300766,-1.2745348559248788,-0.7032226570300872,-125.0749889372651,-101.58105518238088,132.86661390212663,-6.241695181443142,-5.345001069143672,-100.43013853361387,-493.5
static-bar,271.9276656669429,-17.03168510025016,12.842187750249975,1.5940538574939735,1.938503967560531,2.293305427713552,0.28218672856115257,56.71029578682454,-87.85654173894672,-178.22615669469263,-0.019846544895069915,-7.819905838573355,-36.096670524736965,-493.0
static-bar,255.36674582309521,-31.73085926000834,352.31262791546845,6.293667486672744,1.3791961109007767,-1.2821257948058984,1.0535645761034547,-167.83628510894104,-23.810420018182793,83.08793940596435,-5.435907047017562,-3.8621319245680787,-134.19536487057417,-493.0
static-bar,267.62612777939387,-14.300442431637078,13.168718593485005,6.544115045944428,1.760088635950261,2.31142455596382,1.1594089377779209,61.515952521657844,-58.5572137061123,-124.90358727391151,-0.8850127211087443,-6.829190664774061,-36.59112986788285,-492.5
static-bar,258.3646458374835,-33.83208732163159,352.128918550684,3.017643127227867,1.1162716028969553,-1.2769999323472156,0.48872934144118946,-184.37650513603091,25.917171020235617,150.83957383821618,-6.001758474744493,-2.4861688459181877,-157.96108377089257,-492.5
static-bar,266.32608775256284,-11.332915971495375,15.113507877134778,9.132849565926708,1.4284007593629349,2.5782020541994393,1.5860386973740044,63.11681910088826,-17.5087232090532,-79.86532070194136,-1.3165906187456666,-5.745023922018202,-33.54298270193735,-492.0
static-bar,256.0348223629064,-33.51464768438363,351.2292953661021,4.765331731218713,1.1462706991896316,-1.4296539485528108,0.7786827187521634,-177.05665059451323,-4.35897497342244,113.35858701686121,-5.832313738003517,-3.345681416253658,-140.63907661676885,-492.0
static-bar,264.6731309555071,-10.467573847668781,15.038019612454645,10.970727254661693,1.2335362754484374,2.5121616624151666,1.8737825836977506,47.60390718146047,-32.07255391828216,-53.222267727189816,-2.04583980869353,-5.677194188347893,-49.269339511264135,-491.5
static-bar,254.7787623449089,-32.16812766042649,351.6577381894772,6.422094073214178,1.0184894275433896,-1.3399600567376078,1.0369459354523538,-185.5722886252604,14.74423981133365,70.52977328416925,-5.014689357419507,-3.499456038353412,-155.05138630135707,-491.5
static-bar,277.39556023052467,-23.645840242059318,9.419534470213847,-6.042040267643856,2.2253579824760616,1.7170832192896046,-1.1161882444617361,54.31689608777141,-146.53658771743952,-73.87073341642962,-2.087355319891858,-7.770900691352533,-14.401598838989392,-491.0
static-bar,256.6443980791825,-33.40825142553554,351.6214200732663,4.423045010220387,1.3482857451728576,-1.394564314054368,0.7368465717913391,-167.27213998761405,-25.075450759609136,121.56309701335333,-6.047659122520505,-3.547359405103172,-129.9418006713833,-491.0
static-bar,267.5517029211045,-13.420946751724445,13.897995137584118,7.048437481665078,1.6327016732424575,2.4128856085514645,1.237907793477636,55.314503396054285,-51.75504319765627,-118.84830111721669,-0.9291807865945388,-6.66308032908376,-45.23408925311869,-490.5
static-bar,262.7974651462045,-36.43994894052797,352.0365503247631,-1.446212069149069,1.6230724856761212,-1.3633403624888711,-0.25258671557488,-138.02691677368009,-62.92792566728712,168.60395060276704,-6.662689893504738,-3.998534579593567,-111.14957310537757,-490.5
static-bar,269.6414883282781,-14.66249327436607,13.830978719818763,4.672119219353102,1.7841474174848022,2.438328291260733,0.8290274308633478,64.5315338879712,-54.175289976502505,-145.15179554260388,-0.39448338542932826,-6.972865188782204,-33.524914676194136,-490.0
static-bar,258.3437698522233,-34.29448490085495,351.7433706448374,2.761047411089577,1.4880452295429851,-1.3943621605528178,0.4644593232526951,-156.44588731916096,-43.142517030101516,149.34336177742486,-6.527322784761639,-3.5874782614013063,-119.53770653045159,-490.0
static-bar,275.8958144656571,-22.63050059043035,9.6896696938591,-4.350772885992762,2.183784917867632,1.7600279466878184,-0.8011637680550451,42.750583118806325,-151.68051103973676,-120.8424219085135,-1.3658900078088494,-8.291450492509155,-27.25876696360059,-489.5
static-bar,256.4495148955107,-33.469486520729184,351.47444264504514,4.516455153979969,1.277492631257852,-1.4087729171445698,0.747357741667276,-172.88110736849634,-11.485162811695323,117.48030562112393,-5.875610742253374,-3.387151891318525,-136.8380313201572,-489.5
static-bar,269.95524337476843,-16.646938215107408,12.251626736952486,3.4281437858296027,1.9705296739172862,2.1912499029281918,0.613548533019932,59.91432476599807,-80.1176567263094,-166.1688372893327,-0.2615936694131598,-7.556135251977202,-33.093905405757724,-489.0
static-bar,255.84162997279623,-33.14726188543869,351.42504854758505,5.116033499810555,1.1679433403122848,-1.400503932107921,0.8379567436357708,-178.37140387036317,1.1622495873208076,104.39788860285368,-5.606822518282984,-3.3314802241552828,-143.74926036146718,-489.0
static-bar,273.6136972222071,-27.05387969160454,4.796890558411962,-4.591241924860959,2.673910164726046,0.9061466844073057,-0.8770186411752946,17.09132273967254,-140.03916631812817,-135.45376819826723,-1.0487851100125676,-7.907769078969267,-16.152970276151628,-488.5
static-bar,269.0663692984474,-37.86319891660588,353.42952392734327,-6.451095006139084,1.59901901973766,-1.1200188005701086,-1.1108426248601366,-127.47196171720005,-81.54320130783641,102.4526635147675,-5.1352820466233675,-5.484801437473346,-112.20563211700303,-488.5
static-bar,266.23867689418137,-12.194021894162715,14.31706538695161,8.772475417209304,1.4305075334054584,2.436930019936697,1.5170970850067171,46.346283478565795,-47.218914683370826,-97.97200080231455,-1.3268817628476333,-6.383354613644567,-55.390867996260816,-488.0
static-bar,256.6777746893272,-34.28211917700429,350.93655595025854,3.877302752952786,1.1248745108277436,-1.4748101420478121,0.6316536351998002,-174.41564760998705,-15.522862226482042,131.60677851410753,-6.262534202896952,-3.3829662702867056,-135.48417866268332,-488.0
static-bar,269.12397204570107,-13.133251559311486,14.91632526047821,5.864986747790467,1.629265194411866,2.5968700041593302,1.0321707054454394,68.25600397455104,-31.109508490207244,-125.29659390007984,-0.5403231069257215,-6.435068920142196,-30.900149007022012,-487.5
static-bar,258.03040821094453,-34.23440265877081,351.63993650529954,3.0060114737969292,1.4657811477581961,-1.4087915838228047,0.5050812719301315,-161.03463048805347,-30.0443072862798,143.83079236524,-6.313887073197036,-3.42127382535357,-125.05985418421325,-487.5
static-bar,265.2343055184321,-10.64501592684009,15.167142716225243,10.405277361813168,1.3102305935719545,2.555617470019208,1.79034088721529,56.864734421731484,-20.53369657067933,-59.50976341777275,-1.7653668599349466,-5.574774547064245,-38.718703911324,-487.0
static-bar,269.9973197067062,-25.97920072207323,4.167105943715751,-1.2401796270844774,1.3979917475046908,0.6936400003492226,-0.21021855590821087,-20.21653425700846,-187.59339474504444,-239.72765637830597,0.05636134476023976,-10.97107176222691,-58.50124073410601,-487.0
static-bar,274.3077890622817,-20.34361958904839,11.018732488935349,-1.9733632016979687,2.1347386611666472,1.9973597653046795,-0.36551953800096415,52.63849255668865,-127.14367367630648,-168.48551139122335,-0.4236096918316191,-8.329789546603477,-25.708563327864624,-486.5
static-bar,256.408715811678,-34.059307366696345,350.9812100601173,4.18909804498745,1.0954483405380675,-1.4627319244300583,0.6806533831462735,-177.39238633442673,-8.137148249303733,125.12567196516811,-6.097922523521476,-3.325145820375061,-139.52719853994287,-486.5
static-bar,276.5296471157812,-23.283922976758156,9.378384062230012,-5.170132297407,2.2323443244575656,1.7105316116822602,-0.9554954838710811,49.05873959482035,-150.3177794891196,-99.63046406357685,-1.701349147207601,-8.055985284208136,-18.782449165945366,-486.0
static-bar,254.21698114601352,-31.12919512288834,352.18739360838043,7.437786621429296,1.0465425722675132,-1.2575760985050464,1.2050774010709082,-183.9930923446772,11.280279842774949,36.96013726686141,-4.4894006848569745,-3.920907835525417,-158.2006827607427,-486.0
static-bar,269.6170136636541,-16.150531307218348,12.522723616840594,3.955886032388164,1.9223053751309829,2.230534754929502,0.7064908179268694,58.33874219777504,-76.24387361412782,-159.80743604615532,-0.35075005110042334,-7.435463495697696,-36.50168939057219,-485.5
static-bar,260.979548180286,-35.28922745714997,352.1735538973136,0.41808403294390467,1.6363977864131853,-1.3413080281709906,0.06769745238731228,-152.5667523998467,-20.42799777469033,174.82654887394227,-6.4185484249405755,-3.0379111400230228,-126.90321965553618,-485.5
static-bar,266.60642270092075,-12.014692228629274,14.657160118911385,8.552455083714072,1.5159472686448863,2.519754390053687,1.4937224316156015,57.56726186014659,-30.870533773569168,-93.81715389049367,-1.195648206903094,-6.063726829321868,-41.28861227845105,-485.0
static-bar,261.55277434049844,-35.65724922281545,352.131090636121,-0.1748430720527129,1.6873713443628517,-1.35575848046546,-0.03452837828700568,-145.60339776919892,-35.68575878403755,174.57289323162598,-6.509598475394923,-3.328821696657373,-119.43023158287744,-485.0
static-bar,268.5761379060153,-14.239134401353233,13.68576807279558,5.777834393152283,1.7419936461646215,2.4013369176043304,1.022545169531286,58.830680424463196,-56.68432326302979,-134.26600737426583,-0.6572168576564579,-6.8892993343415085,-40.692776925446296,-484.5
static-bar,264.3464091939809,-36.758546107112906,352.4426269351187,-2.6640588207185947,1.627213042795161,-1.2936057999407589,-0.4618190743096932,-126.00039188455416,-94.4779922988075,153.4056561314576,-6.622068342620666,-4.819867538323409,-99.98716922750285,-484.5
static-bar,276.5435347167793,-22.854803553992934,9.76686585387055,-4.98420025571457,2.1564175598401314,1.769663781327056,-0.9152869239430097,41.30636664144775,-152.63192515406976,-104.37290666964262,-1.6232418170620364,-8.173448144137275,-29.392029189497737,-484.0
static-bar,264.3076409452162,-36.663423423378,352.50641268062134,-2.5868957157777652,1.6952924393627027,-1.2915132645731744,-0.45175485464844534,-126.86650804363174,-86.04638983251117,154.39919037700784,-6.502890194522298,-4.622777817220722,-102.19632925165017,-484.0
static-bar,267.3902844941501,-12.260651491854068,14.830914877532445,7.766206094090287,1.5462078500931995,2.5590979032501187,1.3595825441531522,63.61411647688818,-27.336049342045992,-102.24204559727428,-0.9775027566828839,-6.121723551620108,-35.226983894060474,-483.5
static-bar,259.74762399860373,-33.46444548531326,353.09650532495795,2.2921484813305937,1.3904200144743308,-1.1516092498754165,0.3799462653898163,-177.34071422498764,27.274083763516586,162.84621228419596,-5.924921982547117,-2.28829147304924,-156.69966907195908,-483.5
static-bar,269.897443224497,-14.889473237830826,13.755594711885967,4.344821555702391,1.8130131379711798,2.4316141569467247,0.7723445780386748,66.04785218213732,-55.56778760899256,-148.5566945625968,-0.33795884042841845,-7.026988208807218,-31.376832573386974,-483.0
static-bar,256.91351706984943,-34.237110410267086,351.0895354590582,3.748116304796782,1.2022376527743486,-1.461643779410924,0.6151265918493308,-169.97084802818506,-26.105865760211593,134.24129397880608,-6.366326804545124,-3.5136018908416307,-130.36476614474338,-483.0
static-bar,273.7862045167593,-20.083342300384942,11.015139991633157,-1.4190142755505688,1.9714195975544473,1.964848845017768,-0.2597711140514389,31.83687606911518,-139.55533588442574,-178.71624959078972,-0.34665140938896094,-8.717502326684807,-49.90034370424107,-482.5
static-bar,259.84988654977917,-35.0458886247506,351.8486822677942,1.3161237128154457,1.4317195040415989,-1.3683557683932535,0.21806711473242577,-145.3793285046165,-72.9311234432032,171.89411381911142,-7.20832510216492,-3.9665559754885886,-108.1416914167992,-482.5
static-bar,266.43728955860735,-12.428567445073279,14.211481872486502,8.486523942318744,1.5178424071930439,2.440338833620187,1.4793266441093562,54.22892396642921,-44.99994514331275,-97.88694122539513,-1.2855822597241369,-6.346669912621473,-46.255037395865955,-482.0
static-bar,266.13271526461546,-36.499952454684205,353.420032596196,-3.7454994911141815,1.7335353009107894,-1.1370332834966994,-0.6540057586133712,-112.08820633570552,-116.67736556751966,135.49144175006555,-6.333850094962773,-5.438941510483558,-91.12018401431966,-482.0
static-bar,270.3304322251038,-16.099963712276164,12.90616248379561,3.3850618781699087,1.851575575075526,2.28501857549097,0.600403750003289,49.387873499558104,-80.80892511700792,-166.45877921272947,-0.23381105877369657,-7.58766020423418,-47.12229162772922,-481.5
static-bar,267.7169655783868,-36.80631111221568,353.81046627458824,-4.993566037342984,1.6942399852712577,-1.0648187523113926,-0.8672520081960495,-107.78806954402285,-128.7035967994357,110.38147307895929,-5.8918057651035936,-6.044749266296797,-88.48905409487202,-481.5
static-bar,267.55283845937765,-13.59239394461428,13.749158750732587,6.961417006228145,1.6629488764968172,2.3934292956571035,1.22536517043606,55.37533589457099,-52.665394961546426,-120.730572517261,-0.9031549819273498,-6.6862257202764255,-44.657632465822374,-481.0
static-bar,267.3771392332154,-37.24960076066201,353.2888462219878,-4.984766499176363,1.8017040414152246,-1.1679971688610502,-0.8763257748903251,-118.49253423379848,-86.21281091650013,120.58095314329627,-5.572956177488852,-5.131369326906192,-101.42543146957348,-481.0
static-bar,275.6093316589468,-21.8633097898866,10.247048331676881,-3.7593560082120367,2.126396100495649,1.852975785129179,-0.6898586956078729,40.649478219302075,-148.68560487721913,-134.296891167469,-1.1176670072854429,-8.387400579263037,-33.07353740123848,-480.5
static-bar,261.32515266738227,-35.02488802531656,352.55104113249473,0.3330924969733729,1.8634345665833583,-1.3055496341393895,0.05378522723662662,-133.43319453191953,-56.65169790103313,170.49637929387882,-6.570863713939532,-3.6126401971108852,-105.38010119029875,-480.5
static-bar,266.67949446296893,-12.518014854429913,14.25402369693855,8.237213070942989,1.5621986027696582,2.4592465026145436,1.4419359567362156,61.73340517450679,-39.782561063887194,-97.69041613457641,-1.218410355156853,-6.275785371134636,-37.53454225056895,-480.0
static-bar,262.5769506496974,-35.39503966997672,352.8116528965236,-0.7229103037423448,1.9831722118975381,-1.2745438399131521,-0.13358642387678693,-125.72893195714335,-55.34376207965458,168.4440126792705,-6.3514132682936895,-3.6501953386078005,-102.30368693248789,-480.0
static-bar,270.619119523389,-16.12557378783838,13.020459694884439,3.130984087180695,1.8573030540589848,2.307316619799646,0.5554599391709589,49.356142867339386,-80.82147168676896,-167.8103743733134,-0.19424697520724576,-7.596121040908385,-47.11485429499046,-479.5
static-bar,263.124000441757,-36.23800257904914,352.34959088645854,-1.555943742455136,1.7589852684952458,-1.3273569115538055,-0.2753204690522555,-134.12014884866113,-56.464224487902946,166.60737016898196,-6.437680176522951,-3.8592738986033073,-110.16369424641854,-479.5
static-bar,268.6382772045969,-15.368666572567305,12.732615543363815,5.162028856334395,1.8565637337949608,2.2541918804157763,0.9192267176109273,59.024580737021864,-68.76186620846636,-145.25114976956314,-0.5808247513280905,-7.179533936766317,-37.574240343228425,-479.0
static-bar,263.3325323790248,-36.616153371700065,352.1237467481286,-1.9026301101956795,1.5811003570330306,-1.342442366449005,-0.32946703367586155,-134.05477419107703,-81.74357410092433,163.7176526016152,-6.778293586950613,-4.441436199697459,-106.21491018373702,-479.0
static-bar,274.83458538542214,-18.99306733988727,12.444087024574852,-1.7718978093749493,1.9630930075953736,2.225660631378118,-0.32452817983011434,46.28349830201671,-117.08275469942785,-165.77425862387275,-0.3355681288975751,-8.18922651920069,-39.73488673230893,-478.5
static-bar,266.3065882683606,-36.128492492673296,353.8110419854884,-3.6722685556035266,2.1564617591912643,-1.1147877462537048,-0.6691720418345037,-111.73199580885053,-42.51613810110051,145.33649124299927,-5.447683433721719,-3.835923460862136,-101.79242989962464,-478.5
static-bar,267.8370405903861,-13.682673360927906,13.810015131413104,6.677199242368772,1.6885547161297927,2.4107678169857034,1.1780392401867843,59.505104523459465,-50.29201817630281,-122.64585228181765,-0.8316045667596502,-6.674946908940352,-40.029700211000076,-478.0
static-bar,255.3114390334116,-32.98943998210183,351.2799408237245,5.564860132418388,1.0964876333033111,-1.4135839797541039,0.9056536776862057,-176.38097157014323,-13.928831096258289,99.83067013442988,-5.797990374229064,-3.645025641681929,-138.40188914966416,-478.0
static-bar,264.4923961392126,-11.40443921883254,14.125344064622517,10.645883533842536,1.2194329955261187,2.349622435364598,1.8066957605565137,39.93736137422052,-63.98098771281419,-63.85192766705814,-2.244566095959089,-6.353219879534424,-61.52775947332107,-477.5
static-bar,261.9555910791007,-36.06256527558959,351.97648501385623,-0.6717905598882923,1.5749072270853262,-1.3669212062665754,-0.11885039553213052,-138.57210928911172,-73.27070104500895,173.59358378500178,-6.972359993266076,-4.069895081886251,-107.83327648987579,-477.5
static-bar,268.9614513336114,-14.843224045379962,13.346136227302068,5.153552518383858,1.8017215304180385,2.3537392367699184,0.9150496959944668,58.716355022364766,-61.82686711495878,-143.30943342107665,-0.5301644414590743,-7.054338954500122,-39.464870400711916,-477.0
static-bar,261.711384146509,-34.55236690520427,353.1201616142022,0.3344190909418028,2.130216655814003,-1.2369862335964497,0.05483074609267873,-123.0083221728809,-47.872129850513055,166.36464768559722,-6.1981498390517205,-3.4079942292981027,-99.25242407276262,-477.0
static-bar,266.8330902978184,-12.233323368923747,14.578891333420035,8.250932098135465,1.5288604322903028,2.5090917781195428,1.4415806546954184,57.11765209009307,-35.99222585585024,-98.96352242259557,-1.1503170244148944,-6.205456602901449,-42.836235656820854,-476.5
static-bar,257.817266172336,-33.13308471713823,352.4273122772179,3.797583956069738,1.5262074930775242,-1.282455897399022,0.6420544178598094,-152.20353279888224,-56.84828232576899,138.6945367610446,-6.51713647172182,-3.857738997320996,-115.22182315502369,-476.5
static-bar,269.1176520904338,-14.89845221330217,13.373390609373113,4.99510749292064,1.7336692307562442,2.3425668677832574,0.8807982780776948,45.79685825208321,-69.82439183476815,-149.40611754336064,-0.48884748749485785,-7.241483920045317,-54.08492301133906,-476.0
static-bar,267.75294965721844,-32.548289196953675,357.50151798036416,-2.8550634440326763,2.698709908106315,-0.47222518152838966,-0.5471267116707977,-41.07723200574255,-123.12112898785902,142.5784178354015,-5.894555312643368,-4.888768536384514,-44.85643914984832,-476.0
static-bar,268.42061725847606,-14.18227503461005,13.659708443376436,5.936862770647711,1.7115522664756577,2.3891725045340237,1.0477089697882538,52.79845369279022,-59.27405148433939,-134.76906305231236,-0.6800411469754448,-6.926230510482212,-47.43013763949003,-475.5
static-bar,260.74372003381416,-34.166056872548154,352.9911264617729,1.2123110032277262,2.049994031416808,-1.2505054660830723,0.21163201386304248,-130.08694880794346,-45.96142698914921,161.33319169756635,-6.20956216404423,-3.399416602677096,-103.46568200661102,-475.5
static-bar,268.8860778629057,-14.108793773959157,13.949685339943729,5.582075581522716,1.6975016747666294,2.438481323501511,0.9842923902975992,52.314109297910534,-58.61434109250732,-138.2397257646637,-0.589516573080213,-6.953538531267835,-48.751349553023545,-475.0
static-bar,262.7681075733621,-36.22316342735894,352.2048915131172,-1.3075292496937776,1.576069126046773,-1.3277145961511443,-0.22745794989920842,-133.19408111422504,-86.65465706813154,169.76697083453752,-6.994921028033343,-4.404250073432459,-103.75180859017792,-475.0
static-bar,265.3604412232678,-11.767360730682958,14.248543712342157,9.7293055592665,1.4082441854160388,2.4190097942620077,1.6815690521259352,50.580758068733736,-46.2188381285128,-79.08933166760315,-1.6915587751353287,-6.178704596600532,-49.24703749000831,-474.5
static-bar,257.2439768382695,-34.350973796955515,351.16095773891396,3.4610290016915326,1.2505200814408424,-1.4572652112839106,0.5703833476337021,-168.41808920203175,-21.912761316717987,138.51616292129583,-6.328886741516958,-3.3896870413296027,-130.2718780928241,-474.5
static-bar,267.1925544670698,-13.80394602157396,13.387483246493,7.157494182453742,1.64808059901091,2.3245279527841642,1.2565398961683976,49.97312054081771,-61.49241130102112,-121.52531739194127,-1.0001411853043012,-6.8368263121625725,-50.54358427115602,-474.0
static-bar,260.19368081143693,-32.24300475596159,354.31417154662074,2.6825368646881103,2.0959595569230833,-1.0172239190361225,0.47570200165930326,-123.59523947685464,-74.54991190029439,150.6214590517553,-6.3645831120295435,-3.88414403454605,-97.68496360183123,-474.0
static-bar,265.7244186876194,-12.374561683496974,13.901766786361842,9.114206283002307,1.465536397726068,2.371975153135663,1.5801246680702965,48.47741980679667,-52.99959512377055,-91.95702337837443,-1.5171856666679653,-6.415463835234979,-52.275159801491554,-473.5
static-bar,261.3219340425626,-35.350931766501894,352.2796433400516,0.15238261385286364,1.5547487080034996,-1.311849714159616,0.022001757535266744,-157.04674045181469,-13.286150476791134,179.352531963537,-6.45289271586059,-2.918995864658369,-133.6067049248467,-473.5
static-bar,266.0630277603928,-14.240733617715241,12.447262124575712,7.880567775764801,1.432957127861106,2.108282585963236,1.350252889340998,30.835118983440612,-86.99745410651765,-124.55856648952954,-1.3095202935932178,-7.387608701159372,-71.47366894631747,-473.0
static-bar,260.322911308073,-34.52643317007145,352.49712762578014,1.2939499684658426,1.8669333862625235,-1.3155113590320313,0.22279259872162271,-139.85497000809522,-41.50376156457698,162.5292377983917,-6.330192137798758,-3.3742073678208637,-110.8354016118446,-473.0
static-bar,267.3954009110378,-14.248548838077332,13.100541079533514,6.763444968941067,1.656122925925175,2.2748187715330097,1.186040848807022,45.745869215571574,-69.03344684768612,-129.6729303433239,-0.9253840867538755,-7.046969153832993,-54.88776726821472,-472.5
