RA_deg,Dec_deg,l_deg,b_deg,X_kpc,Y_kpc,Z_kpc,v_x_kms,v_y_kms,v_z_kms,pm_ra_masyr,pm_dec_masyr,RV_kms,release_time_Myr
272.0418178863438,-16.736708210113065,13.153234752427448,1.641695776397692,0.0760312218939751,1.915620152769559,0.24109519448959554,65.85949960947049,158.39673478104723,196.2013922380583,-5.285689595877135,0.15700208284454545,36.645973077624355,-1000.0
281.93803457081157,-27.831969577109675,7.418325271792852,-11.55058845028297,-2.038777602889955,0.7924644274844396,-1.249167053211708,-134.19619457614974,85.69919630549983,16.657439029711878,-1.2011946282125165,-4.620974404166324,-164.8617956554035,-1000.0
279.2136464966361,-23.124062124667535,10.644235409922748,-7.297948717906418,1.628152813304937,1.83308877025918,-1.2751120640034486,-29.735385460782236,117.18494298733634,-132.28520572353798,1.67019838187172,-3.618115634547442,-46.93390835708937,-999.5
280.6720212221131,-31.15523635399961,3.8641882364287885,-11.93703755259838,-1.914945869122655,0.41948022423875664,-1.3110156178867831,-123.02650833366661,88.45833063867786,-84.83312889753563,1.610789975050007,-6.124002085256352,-123.58627584446482,-999.5
265.5876964652435,-13.183133488833226,13.12850443797401,8.817296086718208,0.1907022427540686,1.9379863594671944,1.3230414698353448,72.15047077809979,121.71924155679369,124.78672286341171,-4.0091988068150615,-1.4288794099080966,46.884963825198334,-999.0
271.6591510098749,-32.227377234269696,359.4181009955971,-5.562348466780573,-1.3831747150122369,-0.06846454910971242,-0.652924348853192,-162.71762701504468,105.85010965067742,-185.17396916390143,3.6024232219550165,-6.997271924507656,-154.13056135181114,-999.0
280.38660699665587,-21.681750691388483,12.433008246757598,-7.63030373876891,1.5413178146778774,2.131197074464556,-1.330053513837231,-42.3480528571575,82.98111178682777,-128.20808391435182,1.4078806089563125,-4.154077140740848,-69.76374935009629,-998.5
266.9421257694805,-31.77810792086427,357.8106217228204,-1.870729291924284,-1.5631492802245281,-0.2507745151024996,-0.21038793557606392,-158.48926107691636,109.31597689131704,-224.10266377177666,4.167752076835628,-7.866388982374375,-157.79177974975454,-998.5
277.9058410135587,-23.61993564244817,9.65571891152671,-6.447120676300384,1.6647667598421647,1.6655808545127537,-1.1263849849088512,-22.7072763191404,130.29760290346337,-149.6243745307583,2.0351224353911985,-3.5788971712024265,-36.018603057409855,-998.0
282.69023755510943,-29.632784034938947,6.019280225401101,-12.895367009274839,-2.036350251792747,0.6420720620667603,-1.3966104510093933,-121.23517030908316,85.992747751595,-29.69511051606691,0.17503419604070589,-5.399644744930158,-137.81265211165925,-998.0
280.91050654285317,-21.71283272518887,12.621301455223888,-8.08100325714116,0.31488565887355807,1.8898586236031396,-1.228808769839862,44.673269049375314,191.28681856908358,31.063795803287324,-1.195629827769676,-1.026359056167082,15.605575883234316,-997.5
272.70615570049205,-31.715848028252573,0.2956398626945161,-6.099374321225191,-1.7285119723831963,0.03299403226655001,-0.6789579439759179,-138.8576810946166,98.13279908487328,-180.46514234475416,3.6109405144789855,-7.399406920784192,-131.1306465601672,-997.5
270.9724368223137,-11.347607331092863,17.36921883572951,5.164691171108099,0.5362863074221452,2.7075691696332385,0.8184232687404499,77.28540898949946,66.0744406650421,138.23834548115946,-4.761636578562019,-2.4037051575889006,19.265341780603368,-997.0
273.1213862104215,-19.496639485557484,11.231152388373268,-0.5890223179239339,-2.227333686943283,1.1705307124635607,-0.05607226863230227,-125.89518195363635,9.792055556088178,163.84273836826495,-8.176677677958686,-3.6944171660980625,-184.04711287548187,-997.0
273.8188877095748,-23.768927379108963,7.784808051428281,-3.1986753782249138,1.8336265874305464,1.3612507722102751,-0.5663131943457186,-7.9646184717068484,150.9146912067483,-204.96807644788012,3.048460099223188,-3.81080721682293,-21.032812380998745,-996.5
280.730608002946,-24.453085511402925,10.05505291014963,-9.129040105169093,-2.188216096053742,1.052600107606617,-0.9631898243168697,-136.78740384942947,43.416956966615174,79.0187370704292,-3.8682812331539593,-4.766580748597958,-191.79273660216055,-996.5
274.9782253062199,-25.555847928321484,6.700295858176282,-4.968665946630527,1.391703267380873,1.1178963275951521,-0.836525115909087,-1.1417971712913217,171.05832719368482,-189.27258943915555,3.1080529020614547,-3.4318096996458007,-4.9889526025343045,-996.0
281.05753163579,-30.53142836122031,4.584802433967863,-11.978199340403723,-1.8743282533043066,0.5012765504595857,-1.3256722864303725,-123.36716560054707,77.93464036421287,-91.33662543803933,1.6974856791557438,-6.430952120489926,-125.09324580317775,-996.0
265.9406436146385,-22.353430093430543,5.40160427249147,3.791142327186296,1.479129436984385,0.9076810461843848,0.6351739123068438,17.295947190813507,211.55285598896197,-177.3324709692094,3.051528987258306,-2.74324017135657,-10.599334882800084,-995.5
278.1379554527895,-30.465647543862772,3.5537937408498297,-9.674496942508002,-1.2789967691575446,0.42516609496774443,-1.1660372402588475,-178.2416312531502,103.50102190882086,-66.71313194481324,1.2105897983087,-4.96704583196057,-183.95470810690477,-995.5
272.3199061988702,-24.268861588537796,6.689262873043211,-2.235827439982571,1.8022855377441889,1.164059216230705,-0.39476376962073856,1.4476145023756088,164.95982720833646,-222.1752330317035,3.4560582555473403,-3.805029303261901,-11.19548768293757,-995.0
280.71892558685283,-30.897029954865747,4.121155793947733,-11.865888696869137,-1.8344547750830145,0.45327046368257046,-1.320519190182863,-134.70913497394835,95.37350594783928,-61.612241845337266,1.094719783073721,-5.517623458792945,-140.1267925101952,-995.0
272.1521644374454,-25.215188821130603,5.7863469091649264,-2.559732963041904,1.7139241961340483,0.9968354222422625,-0.4463982429698878,7.42354860654324,171.43291983586593,-223.3873181788515,3.563918523955201,-3.7530070198964456,-2.0002620443806505,-994.5
277.56778953211585,-32.10329257469117,1.842653111212181,-9.950770341092046,-1.6315250206550282,0.2088973403449458,-1.1356127036524233,-146.11888341314173,101.98106861344681,-109.6208535573348,2.2182339924365326,-5.997038685987723,-140.44050015141642,-994.5
270.72443710690027,-12.173080445394028,16.52650845963154,4.975640688458883,0.8805030106353725,2.670563853606037,0.8151087830461659,40.50284732002839,112.88965450593514,-124.40732679700068,1.0809796213187828,-4.067302837681381,-22.381175684509504,-994.0
272.74155260704407,-32.37514226388426,359.7253216794429,-6.437286744934128,-1.4936460041956745,-0.03179106938664968,-0.7442491229533168,-155.37580606869076,104.08943125522065,-173.1400474898976,3.422889840622849,-6.934505395736338,-145.74581904655074,-994.0
270.22884097821446,-10.770071811880753,17.519909294722414,6.083191671642617,0.7116934177851766,2.7878207159645205,0.9851384537841917,41.40853550269363,98.44083716769673,-109.66506433544346,0.6296673725452863,-4.215580236721426,-29.1710108929341,-993.5
278.9907804050764,-29.641288977004574,4.63281465645181,-9.981220214275103,-1.3178205099505913,0.5516179376016683,-1.198547040991021,-180.34532778628045,94.55253158447847,-45.88345573941567,0.6600628644688705,-4.8701241579140895,-192.19161764526604,-993.5
281.1381241859484,-23.022330335901785,11.523713116029956,-8.84290454194421,0.669688715883709,1.7932015619049977,-1.3981778290871285,151.5589134524059,69.82942412073437,88.4496016103228,-4.017418213071224,-3.2133283895516,86.89629108953243,-993.0
272.60099029189706,-32.60540811571372,359.46471509704014,-6.441493626985123,-1.3141357300299978,-0.06362776477196075,-0.7654997064106941,-166.32948913496253,108.48403096149138,-169.31504547848272,3.3078862184952538,-6.620398942627979,-156.44679948862,-993.0
276.94915284996034,-24.40827901836294,8.550261171967726,-6.025785008301399,1.505611977254966,1.4478802580686503,-1.0318302229577734,-13.631476702337348,151.15105905937892,-162.50203004864403,2.450154630769032,-3.4203869556967055,-21.74509881463978,-992.5
274.8953946470314,-31.79864772893435,1.0935655524678272,-7.7859401940032695,-1.4454662712725836,0.12748559356839684,-0.9096791465451094,-155.20460715934348,102.6482781297503,-150.830001799847,3.0316855283742976,-6.470688605989915,-147.27934469692119,-992.5
269.3886868412476,-23.578836737867455,5.971777535185831,0.43630172537730894,1.8517139881549562,1.043283459661329,0.07163717657188216,11.84441128840766,176.44352277125418,-236.96751599221201,3.730732672470102,-3.8294436605228785,-9.4852393155748,-992.0
270.104623513031,-32.4070096818492,358.619586352712,-4.501486421073545,-1.338561107311697,-0.16350179483997737,-0.5308719747697008,-166.98398023202557,107.52042563169132,-199.81947585851526,3.799400699954874,-7.212240561980427,-159.10112145597967,-992.0
274.4644715200229,-25.418823184680388,6.604338041277882,-4.494641374070898,1.5892409058172332,1.1245943782333905,-0.7726898774576652,-1.4356032459658652,166.510004254966,-192.96145016290285,3.05938724762279,-3.4994143601602725,-7.022035538917102,-991.5
279.372112200729,-27.375116872817312,6.851151276202194,-9.299412983587565,-1.2730982332159797,0.8232263019655923,-1.1267527753152888,-194.54365354352188,69.46735506201857,24.46090605615673,-1.4090345400087099,-4.3491149486646306,-226.6410804995858,-991.5
284.24152569783547,-22.384681601418823,13.353797918497582,-11.156953570438409,0.8965009001609315,2.141932188176262,-1.8313333510388297,100.27967768789057,40.809010200512425,-62.97633991310563,-0.8120093382648231,-5.023661809421076,50.82564325431049,-991.0
279.4337401642408,-28.764761321468917,5.605030045464769,-9.951089086044828,-1.32214193137161,0.6676308159848208,-1.1958930599963264,-185.6888358213164,85.28925288168129,-19.487138721500838,-0.0793140758968366,-4.6852324558562914,-205.21910617868562,-991.0
276.50635643161354,-23.65578096059617,9.036832291498525,-5.321962751364267,1.6943297751738704,1.5615931169684083,-0.9304714191246422,-18.368528283628557,138.94869436419452,-169.91473478068883,2.4293672989276245,-3.6454198468324375,-30.490403929233867,-990.5
273.8657459545449,-32.511353505173226,0.05074471743347635,-7.339652416534014,-1.3114256438438505,0.006028808248956534,-0.8741695430528096,-166.08384111814274,108.56711253440864,-152.50150141374215,3.013980710089336,-6.317422302056678,-156.6954486032916,-990.5
277.2650120593892,-20.652526664746386,12.038737147977942,-4.567809590060983,1.3728328456900873,2.02531570704073,-0.779289992993974,-22.3491676004692,112.6100299225853,-179.47404780015663,2.4680175274326643,-4.267203105678787,-46.62719383173962,-990.0
263.8280365493205,-29.40912688493678,358.4053558251109,1.6565299381387106,-0.63611813022184,-0.20839111035427146,0.21819937549388665,-205.59852301079673,105.79339885981992,-234.60603481120685,3.392041438380042,-7.054354703774057,-220.83593471284567,-990.0
281.7331169235049,-21.289253168102455,13.344750135770669,-8.583811253626731,0.36941765096843415,2.0150840912530796,-1.3187797473857772,42.265212668354884,178.26688316087095,20.877569809828703,-1.074910493956087,-1.3982008726274426,10.886820264144554,-989.5
271.8795576150123,-32.12444191578887,359.59874229990487,-5.676717980267028,-1.441168507267621,-0.04680553329027751,-0.6605807036218443,-158.8900606763558,104.24902379983628,-184.2005920969889,3.6021478401231444,-7.063611156854534,-150.43543066841332,-989.5
283.3861344596292,-18.982443322421506,16.12950375092356,-8.978125740611583,0.7015102107520966,2.552766669246098,-1.4535736713165093,64.3605020922329,107.64464956803025,47.069654481483916,-2.274739721579942,-2.5990873682352906,4.7259847925550735,-989.0
267.4278509010508,-30.892510499509957,358.7839215292489,-1.770520721161647,-1.1593671229061955,-0.14781888625058717,-0.2123110053288789,-180.4009407613352,108.3475262717877,-230.78212542250856,4.165888470144907,-7.474731017078841,-182.25668813009352,-989.0
280.87500603253505,-23.2778988219671,11.184282505400455,-8.7364948095659,1.436532553096096,1.890667578000107,-1.5015976005461873,-30.039946492708467,118.1665849276534,-105.52056925429734,1.2632911845466706,-3.387119799460811,-48.559278592922816,-988.5
271.67813944086987,-32.0056159861344,359.6212786771997,-5.469952637589918,-1.0599162498326042,-0.04669758633772793,-0.673721658731484,-178.40299822552674,110.44523271032283,-183.14023316771065,3.492101769720812,-6.535817006326741,-170.80541339815238,-988.5
264.78366825229153,-11.309059313386925,14.35705318008657,10.449015840146364,0.44115239506376286,2.1907254588497893,1.6282129008121842,92.94818372523585,113.17050765900991,17.661971859787247,-1.809722466571873,-2.9708221285703575,45.77423297683355,-988.0
264.8231872306456,-30.754965231046747,357.7313328041931,0.20788929692415364,-0.941243090622829,-0.2844798296029734,0.02849504397142351,-193.61999118498724,110.49351470779405,-239.99192850922847,3.911223057407953,-7.42780975104971,-201.27497447585813,-988.0
264.83916558512783,-10.015105145618806,15.51971176750079,11.05942423531173,0.5466477495724226,2.405980794142339,1.7561720913490426,61.314436220313176,75.02342775231612,68.3961429575515,-3.2468252259835864,-2.8266200971891857,12.494210784261313,-987.5
271.33401813703773,-31.771695042681014,359.68577252752243,-5.1012159401885455,-1.3463701365917107,-0.03717387045124031,-0.6015450800972973,-164.87472177914935,104.3609573610812,-192.01980098627206,3.709570288968681,-7.0831235010839215,-157.98066078749258,-987.5
264.67832202806983,-9.88632729870469,15.55110511121369,11.26124903595983,0.6546419221916673,2.4411084809217067,1.8113671924712456,74.39346289538892,75.40205429373302,24.538782862178255,-2.350303792735537,-3.374298919132218,16.613446477075712,-987.0
265.67567680149864,-31.17697740255961,357.760427835618,-0.6356638296405712,-1.13118479465768,-0.27340961656582957,-0.07471746455046402,-184.6804233505948,110.97680551892414,-236.7086688003969,4.078302716768402,-7.566745377281224,-188.81282465637295,-987.0
265.01918528060855,-9.251133315391998,16.283222595569967,11.292025471366477,1.0556736930123125,2.679384979818644,1.905436061277905,48.85095774860799,-5.992542992028068,-28.745058127894698,-2.206602293376177,-5.018239700986632,-42.38225702660811,-986.5
263.56937072802566,-31.177234538449916,356.7972823403415,0.887444011943733,-1.1379960345021596,-0.39078969182978834,0.11127164199985465,-187.38826936253747,111.00985711980472,-232.80393957003525,3.651522191631142,-7.581290742818322,-195.55154327848294,-986.5
277.25025284607887,-24.122876214021286,8.931448398393293,-6.140378473770086,1.6241635132521084,1.5321097423608636,-1.0658243621151051,-17.31462429804606,141.39550359178764,-157.80438329697932,2.2615438493535143,-3.4989716223138583,-27.62590459924917,-986.0
253.8732826176502,-32.079667138566016,351.25179882690196,7.080405882362953,0.4239014405568361,-1.314652434986267,1.0725580601359628,-204.72433747383195,54.394045839803205,53.607841811127116,-4.625190428335609,-3.200408356374714,-179.1270575865163,-986.0
266.06644739042315,-9.97440606868804,16.174862787341056,10.03586359505666,1.1591000184830487,2.690714003507863,1.7064438616692423,65.56660974943938,12.859703165210053,-51.90361504679307,-1.523011256710607,-5.0388464939168545,-24.267131468492522,-985.5
268.79994453173384,-31.699846547022503,358.6836472428122,-3.190491721234026,-1.113530615793558,-0.16107459728687443,-0.3879660754477343,-179.34700554101823,109.90467679838576,-217.16221373676254,4.005411558883779,-7.1931065816750515,-175.66377642032185,-985.5
267.46720120482314,-9.669575568881474,17.14015148541119,8.991054170493141,0.6774664592788062,2.712660810060044,1.454669519299932,75.05885726485806,34.305968594098836,87.90007888661627,-4.037057503659498,-3.435295723694238,9.51554565685967,-985.0
